FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,start,end
0,327.4888055997335,982.3313021467156,376.3290239589577,1023.8050500335806,384.2935654462856,928.587539751332,327.7073952683547,1092.3171375955756,325.16311449564324,874.7069231715823,235.5246833583003,1112.4364207405804,229.97881389563352,833.0468086281917,581.7910573138372,1025.6856804258416,584.0654250215956,948.0212187083832,723.5825180232292,1041.3981692323257,741.8928383974786,953.0532644077052,869.6815765539598,1058.5876407665337,854.0684868835193,954.727549332192,1,0
1,328.155000857786,982.2878761487704,376.849468997613,1025.3578247698154,384.8174270262799,929.1129421259358,330.9167509240199,1093.3602750555372,327.2092683293574,875.2834672668592,236.37671824084453,1113.8541198775315,231.81908323488867,831.6326841512732,578.9349379124039,1027.6876171821186,580.7662643412774,949.7276266351682,740.9227355341917,1039.23411543802,745.2329143033071,952.062572336302,865.8163427345464,1059.0844919399512,861.9405065370319,955.1345876768004,1,0
2,329.253640143862,985.1371465790894,377.02836303314086,1030.7993116525936,385.728912440326,930.1882945781769,326.8888490872823,1096.2192093108526,327.9101048086337,874.5750818525843,228.6122911153131,1116.7522919799894,232.91117572660409,828.4781078868365,569.3485866690488,1021.9979544477724,580.1597697403092,948.0590797013698,739.6678564917436,1040.186657649817,744.564158187886,952.8320740777548,866.7140183368181,1059.0090379567816,863.0596320123759,955.1277451021192,1,0
3,328.7311334944825,982.185528802136,376.6309998714412,1025.031751734995,384.4088226114975,929.0585351813636,324.9810277594081,1092.0908227341745,324.979662281329,875.4482406627423,239.894023022199,1120.2265736217626,228.25595022332996,831.7718611247044,577.4831916203889,1026.7939878263342,573.3097488393398,953.7201039848916,732.0251852762249,1038.4674613183251,745.1653462423615,952.4524104043372,864.1526580383935,1058.9894963922438,863.7966365839011,955.679423313295,1,0
4,328.5217084004138,981.7817018664472,379.9568755418953,1024.3753986793088,374.2219754282302,929.3822713006866,325.70512223460736,1091.5461693959232,325.8086005608964,875.9247319475857,238.6735059443004,1119.6228126004546,228.780250946164,831.3522347836351,577.9984061212626,1025.5773993049977,573.2234665631318,952.0605724371154,731.9432405191527,1038.9148777044495,745.0593037103025,952.395720695591,865.1909993125806,1059.0782036595622,863.7413826038375,955.6076583469904,1,0
5,328.4213018975425,981.768262920618,379.7925078760352,1024.3406342023616,374.120352785981,929.4625874672804,325.046539901912,1091.8110951599526,327.385589788112,876.3163623907915,238.39276324943077,1119.4690255326966,233.89581199120173,829.8479974593948,578.053761892728,1027.2315029393742,574.0248073185993,952.5440246895952,740.8462526894359,1040.055989329207,744.3468014006496,952.2421152533896,866.2935287713694,1059.5191851299885,863.5734026825784,955.7823969317568,0,0
6,328.1331980770989,981.9965157939793,377.7056056718368,1024.5830397427214,384.3662408238424,929.607920201713,324.9162027088656,1092.3245129385564,328.2739086175925,875.765065593285,238.5565154791188,1118.9860737595288,233.55031054413675,829.9746422694064,577.8622172619803,1027.1446085641878,573.6153668079946,952.7045325756424,741.0563715722687,1040.0879399553985,744.292846600318,952.5008731480472,865.6720052056876,1059.9603468805967,863.9867052393245,955.669652531026,0,0
7,327.80863954124897,982.206889985678,377.42332572589766,1024.9033680284488,384.6936369624342,929.8107111900716,325.1289936159925,1092.169067024046,327.7997307845613,875.6239465717706,238.00667248094652,1118.72237228629,234.67828383526347,830.2248055754472,577.9999972815941,1027.2663212313012,574.0804664552289,952.7905363129132,741.1198304750519,1040.034453751496,744.3866848790599,952.1693917077574,865.6972226860929,1059.6557810024512,863.7100656754948,955.7661764241597,0,0
8,328.05516559218864,982.238304480133,377.5905405374435,1024.5966334066177,384.52466206370775,929.0881845444814,325.0733632756147,1093.213793371286,327.6108005856041,875.8327998176031,238.4547267561616,1118.6848605546245,234.90409734500244,830.1711197516045,578.3746271418656,1027.0237851896154,573.2108263479562,951.9410379313092,736.4266307518293,1039.4186861036808,744.4676304731629,952.3202835296026,865.5003715088525,1060.0211524262663,864.100347303135,955.6970638636716,0,0
9,328.2454766718712,982.4410026376516,377.7210243904699,1024.5979088216386,384.5904839333384,928.858335384282,325.6879101121999,1092.8464657729553,327.85838138297567,875.8972513281537,238.88931510042303,1118.85916189268,234.5615277581779,829.9695392639475,578.1964118272957,1027.1958572421331,573.475176609074,952.1671711671536,736.4686438135114,1039.6683768469302,744.4852135984423,952.4107710637212,865.4994285990264,1060.0130290550665,864.0862465152815,955.700892799484,0,0
