FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,start,end
0,262.075717514296,989.653359216246,357.6050327038114,1043.3538745484925,358.8111308957262,919.2042360999496,304.399244310952,1168.756329090082,326.8462125532649,795.3127760260006,194.2221089178316,1163.1509029436077,216.2626749889438,786.6826823036256,584.8662371691244,1025.9740755752464,621.5659135835843,924.7462116944974,799.1820672212558,1040.9442318055142,800.4681526948013,903.9295213910958,988.3645675520282,1038.3282238950108,976.5984284459228,909.372153187569,1,0
1,261.6770374263371,991.2135597470052,356.6853621226138,1048.046880157269,360.0797547909621,913.5745649597034,305.9383463766547,1175.3448355154112,327.5911314062706,797.930201433057,195.09428979206456,1165.4481002953366,218.14600075174835,786.3358474496006,601.9950513504881,1027.910031130172,628.698991594451,932.3434883246608,801.9863172067312,1037.4455450704045,815.5587440659382,904.4172573159672,992.5305226379314,1037.121001390041,987.7673163804648,913.8505382663972,1,0
2,262.0086470257941,991.1000572277464,358.6284508227682,1048.561987053551,359.812918655739,914.7762581673202,306.91440805502145,1168.982232266888,325.9640273254156,795.9177108865553,197.72885351094217,1165.2529887045946,217.3095218722935,786.8009972274523,601.4494199715602,1028.0007961477804,625.0289293941503,924.2540710135298,815.2643981556588,1036.616078642341,809.3675143960548,902.4847365021268,991.7677943077136,1037.419792752683,988.9665789574732,914.6954960090812,1,0
3,261.2624062239271,990.7607995228764,358.3251864454371,1049.0123827820048,357.89966791596925,918.8717187212987,305.85387290686714,1169.3370492277909,326.6477253471146,796.3075519816829,196.92878112991392,1165.6513890722586,217.88460445032007,787.8908649251183,602.6383489006053,1028.841367296924,626.4503552420706,924.9193533197384,810.7343057600202,1040.633953635435,819.01141867371,902.3643523923272,988.382063618872,1043.5999257173896,986.1496675154012,913.8953526908208,0,0
4,261.9686630953428,990.8578521481865,358.8288288711726,1048.1546951058506,357.55848691119326,919.7838880103096,306.3845382710272,1169.852343803815,325.7820832310789,796.1079428040044,197.7218446371924,1166.5940606918168,221.95160824858783,784.9129376772307,602.4597532076396,1030.306680582623,626.157139752094,925.5408907742468,811.5035420431427,1041.5039678008832,818.6019199009214,902.5778666880972,989.8934502967468,1043.768022188275,985.6807635819492,913.7147415463844,0,0
5,261.9703225630622,991.644788597718,360.520349832443,1047.9708059564573,358.62394688808405,918.9567208272584,306.35261595171664,1171.085588061398,325.979077719898,795.9237341281687,198.1585511801612,1167.6845647516188,217.1215178411556,787.4388809820732,602.8434344664971,1028.1862506403984,626.1239236104938,926.4016586853072,812.1276090545058,1039.4973470392165,819.3946432106206,903.2280323664816,992.143913536915,1036.825135544238,985.980573748426,913.6156937306984,0,0
6,261.93613270634324,992.3906750647484,361.0451313857139,1048.3167992787355,358.99028543688075,919.3887360493636,306.681854883003,1170.3135206907834,326.1301910737711,796.4638522089973,198.8300154826111,1168.04075803063,217.50326171497997,787.2139020775453,602.5979377141389,1029.2838300246688,626.0919637890878,926.210268400418,813.7897943365248,1040.5712395078729,817.8706531499855,903.333968499581,995.870982270557,1037.5113648268164,986.3078086614918,913.5947523039988,0,0
7,261.6897439398598,992.585431476624,362.7622980879249,1049.5096109966248,358.2567568408187,917.8548140459252,317.405094201295,1163.47714415024,330.9261277872192,798.2452477785176,201.72858583291577,1168.715178120408,216.25311999079156,785.5090529352843,621.7608387603561,1033.2378853287091,627.5008800094862,926.247938886274,814.1876433512634,1041.0054897333575,808.9394373491755,903.9168291281112,996.4809806387198,1037.6713917414816,984.5263365806312,911.7442912620976,0,0
8,260.8672171792376,992.7158332449123,358.0510531600337,1046.4206984251584,356.48751847920704,919.6198195906618,318.4303479138834,1162.5830957103003,325.6429805929236,796.3859429173747,202.4239443066216,1169.5041245594348,222.67593979060416,784.9801525869938,601.7070191858338,1029.4263193101065,626.5296694950257,926.0281504365472,812.8786889660342,1040.7638937721,809.2130988487496,903.3293404113188,996.2460079118706,1037.427241250402,983.9393296756422,912.3365634579068,0,0
9,260.77347801317626,992.2798538768582,357.07207033631084,1046.630915880729,356.3923743239305,919.107306576406,307.01456007938856,1171.3063357631395,325.93087011567945,796.0316210542858,196.07970422514083,1181.529485406813,217.07069111738463,785.1402521518817,602.2719614651485,1029.1005106413745,626.9249630098379,925.4191545630798,811.7927407908346,1039.559254782941,813.9942346654725,902.778400117032,994.0658343132822,1036.2076626342505,985.3123446713809,913.6914288971374,0,0
