FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,start,end
0,302.18007522999693,955.6056597931783,371.58707686921554,1012.4182738809355,370.5143789879212,898.476695692075,288.4532475564508,1064.2413850289597,280.33659807262245,821.6873523227264,164.94651739867052,1086.6912644475285,140.2575339328483,842.3240590988934,596.8457042659368,1002.173568647106,609.1288660096563,900.9551109521376,805.586251158398,1007.9401531681956,809.0284492879601,884.2551855441843,985.8460527278668,1038.2899101756234,996.423425637234,845.0113841105174,0,0
1,302.1941184253469,955.172159950318,371.3765883228713,1011.6781921162492,364.6536399236116,898.5790033501619,290.7557842976405,1063.987183245029,269.97379139278894,827.3548574118296,171.2581321011904,1087.0592028458798,142.97376783988565,840.7558017929716,600.3996405582899,1002.2116104563224,609.135952566318,900.0583704178339,805.5350313323062,1009.889725931071,809.5450540032281,885.716076920262,983.7175168358611,1037.0213363838056,992.630463043332,843.651650433677,0,0
2,303.1632248043859,954.1280053872384,370.769257960921,1010.984090542986,367.293124453144,898.6093052199096,293.4842445574439,1064.0513508815611,274.9355087974757,821.2754982101138,167.5072662790048,1088.0441528589388,147.01505055818197,838.4053868077242,601.3865955908369,1002.7159846275716,609.3187391184396,901.3147779880948,807.3711633868272,1011.0175967584368,807.6980262087907,885.6303113142767,981.7094524071028,1037.1942627491276,991.7811932706398,843.2624900980438,0,0
3,304.1663288419051,953.1150981558324,361.66086288670414,1007.5093144760862,366.8209630274183,899.8421835356298,295.9916502229569,1070.014923790813,276.7688603394983,822.8192818085995,167.69789612649785,1087.8951728142508,145.85561501809306,836.750159112957,606.8508614985313,1002.1996453682524,610.0176978142271,901.2259321472034,806.4796046441801,1010.6353751917608,809.0196141490158,886.8521306516492,982.201202650529,1036.8996109356344,992.1271527790124,843.7065457491907,0,0
4,305.6392772114013,952.3567966570494,362.4858929121913,1006.6781515307852,369.1634021654861,899.0310881962941,292.8958771969779,1068.3187045532495,272.9506568263814,823.5205723904758,170.38423483641466,1086.0397116880397,140.09840584545358,835.376813651708,606.818558800825,1003.2657133911044,610.9776630575232,901.0526277316484,799.5726214087675,1010.9428043631752,809.2846394949368,884.24928103187,982.3465982742208,1037.0540989435044,990.7077938992584,843.6490081181691,0,0
5,305.2714231761441,951.849295835474,363.3588666878689,1005.6511471290784,370.406240356604,898.7500865524258,295.10691518746364,1067.4595732902624,275.4998644368701,823.2827162339704,169.75027731708184,1086.6028302912323,142.47484933880432,835.4185303513572,608.0570266584735,1004.8203346538336,611.7634725880715,901.9180829274488,803.0121475140356,1011.8236371894518,808.6656928589501,886.532403748321,981.2583812222524,1036.9559014044994,992.469969477858,843.6193991162863,0,0
6,305.8641645533211,951.2530150963576,362.9103777901559,1006.0019595827976,369.6592856755647,899.0583468289344,295.3206389592125,1066.9853045640843,275.69127513156286,822.8193968381189,169.64620565406986,1086.282254456598,140.8525113724608,835.8566092183536,607.8510664901436,1004.2315012352332,610.46005645871,901.376414975202,803.5711899101346,1012.4399014486276,808.5569006196854,887.016653135189,981.0406199481304,1037.0441566259874,991.0708046393524,843.5929033109846,0,0
7,305.7621963560504,950.8809208361916,363.2190508402216,1006.5948889940474,369.7138204190138,899.5064856916732,301.23341921247027,1064.013239112871,275.68305949395904,823.0205357065979,180.18456566938343,1089.8103389697949,141.177112098168,836.2703670358763,607.9596645221288,1004.1233580152748,609.4078106129898,905.601233455033,806.2886198661416,1012.8238894920154,806.7308740405019,888.0940714099669,981.3113676649076,1037.169689483979,989.99137027676,843.5728827931266,0,0
8,305.6444116500636,950.908962476788,363.5907461615315,1007.117253513042,370.8677284181196,899.1872067980518,300.44532875090795,1064.5436560345609,269.49588076190923,849.8520186716454,168.17349903915266,1086.1897370887102,150.78812297826005,833.4511743863658,607.8159189906324,1004.119910493132,602.9744594211851,909.7979951588044,806.3797579940181,1012.7498289804788,806.3020697247687,886.4596909656848,981.259494230868,1036.9868732707455,990.5369710178152,843.3030437214422,0,0
9,305.6357654080434,950.6178651427102,363.5357346057272,1007.7804753782116,371.0936631399881,898.6851581066169,299.80419158935547,1064.6807594495515,270.05987879203724,851.2186003046646,167.31258084777116,1085.7586077957098,151.76579724672712,833.4355734237234,607.5408732658555,1004.0648362428104,602.8390376806569,909.7768492351815,807.1025760586147,1013.0264825421516,806.3661233036353,886.7456920211758,981.1389397272673,1036.9551062881728,991.4272612186028,843.2126278285155,0,0
10,305.5709477239839,950.710646203999,363.9981140116876,1007.6975464943488,372.2319903578343,898.3905305098647,299.7576541677408,1062.6671231484956,273.23957430835816,852.2617713989886,169.80327112622007,1084.7222685130707,155.0971678112511,833.959629078458,608.1355962269638,1008.272237336259,603.0538590583751,909.741186048072,805.1069609861535,1012.8925923859696,807.0773076825086,886.7242050451185,981.578063816026,1037.0196143044525,991.4016770882477,843.3746795317954,0,0
11,305.64317542027743,950.3921852980704,364.17550428015977,1008.3555119813672,371.83741206155486,898.3971719510586,300.80981161566484,1062.851939765431,273.38474358011746,852.7874872458499,169.58007740571378,1085.5502065957076,145.25628063861663,834.6998434045752,608.0669017637969,1007.6866112904546,602.9932878169343,909.5179958189348,804.520438929683,1012.91736073042,807.1169500760201,886.5979335765293,981.9969247190476,1036.9483027293522,991.6818351522378,843.2715915565014,0,0
12,304.3989971989308,949.6993752843224,364.4777818836068,1008.273947307242,375.0145668109154,899.8683914307896,297.5881311642333,1066.3972521353785,298.0941228283707,852.1626468969565,170.2393160250779,1084.8290710673448,154.02305305391664,832.9495232530941,605.9779721025682,1007.3941625276968,606.1933171702609,908.1677093617976,807.3297825033239,1011.439892322504,806.2577784107937,884.8948979990873,985.186285061086,1036.9154015960803,988.846434653968,844.5031877303281,0,0
13,304.03516392403986,949.7855007779852,364.0317399976157,1007.4664885151658,375.5571611897998,900.3122479665113,298.4178261825105,1066.853943543781,297.91158807603216,854.510217760522,170.58649435154948,1084.3274562591846,152.9019091622262,833.3152155487263,606.5271393933439,1007.228824074526,606.9243441756587,907.8507747832332,796.587356845176,1013.8857179034904,809.5518733574603,889.1031157348543,997.7201797872276,1041.2154438318703,989.606936129854,844.0898187260344,0,0
14,303.82964373565,949.7833145444312,365.6385253092712,1007.317579775326,377.0888210986153,899.6298807495925,299.4900526088918,1066.4363150838367,296.4382646855824,854.2831938867619,171.0076777057623,1083.7345012858193,152.84626141016133,832.9146181845123,607.6966569699608,1007.0428771748428,608.1528672812353,907.0191335572994,807.0504374311865,1011.7163772078492,808.7573459291024,888.9517241063844,985.3808914700472,1036.9063674063475,989.5914191356404,844.0216109298942,0,0
15,304.128116215779,949.8269719467892,366.1627724576833,1007.1520233714872,374.8245329788664,898.685696929102,299.35316996084543,1065.8285488826575,296.3061983780681,854.0311810271343,171.61237220615342,1083.0805847033432,152.75680819785487,831.8253828128588,619.7876472621962,1003.298453752124,608.3388790135575,906.5878569457918,801.380784936317,1013.1938338437386,807.848382823954,889.6972728003307,985.0704799299896,1037.076834427093,987.5737997087296,844.5887306768346,0,0
16,303.90889637801985,949.5320281870308,365.6805973028176,1007.0388383606092,374.1424180813356,898.5704925111074,299.8077743788224,1065.7802337937983,296.9059452805934,853.943906583653,171.7342258894862,1082.9269590805245,154.1915580045107,833.7009801591346,608.9949795111568,1006.652432006567,608.464873999706,906.704155825938,804.9713400157436,1011.602269270068,807.072802743304,889.1976081125007,984.839662569242,1036.9458070596645,987.713173567396,844.6400271155745,0,0
17,304.5818554068418,949.9406493647322,364.808759304885,1007.4624523916812,374.5622433239524,898.719321873852,299.8534961298631,1064.9194564651166,298.1319316372915,856.0269579862866,172.64406958234014,1081.3253311056324,159.34408874908564,837.4582364364726,608.9663466613531,1006.1081674815453,608.3167514379375,906.5323656293772,804.7519621334397,1011.5572288227291,809.3066351016879,887.9888960861442,984.8617593395694,1036.8058558232117,989.4573579342994,844.2711240837103,0,0
18,304.73874475307986,949.9535918673728,365.3628179403833,1006.6723200050372,371.1838570186778,898.9892376318826,299.7101122257148,1064.6434623051182,297.31898130459035,855.3515961343625,172.15691267591458,1082.006311241447,153.53913673033793,830.041521508233,621.5185939754094,1003.9593286114876,607.8983378813388,906.3913697096287,801.0235855142223,1013.2055493648398,809.2026183524583,888.5060721683993,984.5865207468734,1036.816411631498,987.8804088041902,844.3097134603463,0,0
19,304.50608443221745,951.3301561791436,364.5236201590152,1006.6746858460864,370.6132371899985,899.2223641243514,299.47784165877204,1064.8948630193504,291.59394759040504,855.4712914124209,174.13985940662874,1082.4011409852017,154.26440582473813,830.3508382400637,608.9319224165381,1005.3779452938442,619.300229850144,905.4322698902856,804.1840089716123,1011.3462525759438,807.3365810974676,887.8058673037405,984.923043120822,1036.6539805326106,987.7607021158166,844.2589901511412,0,0
20,303.2607101619011,951.8453767595704,375.0243287402725,1009.5588102207564,372.2845810194474,902.4352758268852,299.8708368308832,1062.1436854410838,294.4526693693838,855.1293241233182,181.9355505557612,1086.0049256851007,153.98865559631267,829.7756506186212,610.5058411596965,1006.411714911198,598.4371304605035,907.618228147172,803.9515937537303,1010.789677874294,806.6294040853552,887.6433837352475,984.3647306762218,1037.0225351124805,988.0503107078364,844.572680359111,0,0
21,303.8560773554332,951.9019726284456,363.5788379068957,1007.7706023474811,370.5007603698651,899.4858436107986,299.53406131779104,1064.5982213969796,292.3405634132256,855.9204177800389,181.35956123064332,1086.504800924039,153.0425875580667,828.0303759998824,609.0954744118243,1005.2605842405344,608.3763181589669,907.420678065158,803.6215753146048,1010.6466067143874,803.0952889897578,887.8273758057896,984.5101678200908,1037.056683407909,988.0336236147638,844.5229337917892,0,0
22,303.3306555878201,952.1373633861892,374.7499259085587,1009.2159617113596,374.9656406397627,910.9129863797874,301.3095578415651,1061.1168873021045,297.6802095232146,857.1824409013983,176.33016727680658,1084.8391828179622,160.8879736713067,835.7931229299172,600.6833586426178,1001.358215197494,597.8217579081402,907.9513260549172,801.1611512361484,1012.5579452794937,804.7751022656345,887.6140478443872,984.6438118943312,1037.0114438451449,988.0484690870824,844.5110918054854,0,0
23,303.31258627466167,951.9966573946448,364.25497925638064,1007.3399123192536,374.4066531574462,911.1532043412186,299.4870725316716,1064.8777848355128,298.4128142953384,856.9845554427485,169.69255288648665,1084.4442118939717,151.8583329973357,828.4638751700554,610.0136569634525,1005.1023332202024,598.5269988745799,908.135630252342,804.2492612781698,1011.2379970172152,805.910968408473,887.5699437776968,984.904364398614,1036.772061361275,988.146219637986,844.3078487712964,0,0
24,303.3359179354148,953.1211335058164,373.4790816883737,1010.0992548912436,373.1885576434191,898.8832066498812,301.70357762449584,1062.915432360311,289.67770838148414,852.2564087362521,171.1563587808795,1082.8620447611477,154.3827276143048,834.2722686330331,598.5301369963448,1002.4022527129924,598.2996196523599,908.016063457548,805.7232998871524,1010.8331832493342,809.0755921005427,885.9401012815858,983.732898052399,1036.556793369851,989.4533611150028,844.0865965541193,0,0
25,303.66810948703005,953.1001160654578,361.3523224333328,1008.1204071157038,370.1446732867058,899.5790390474318,300.30716835289843,1064.9342811466754,289.578384081936,851.5856319206065,171.29155048623352,1082.3033053519357,148.15470307329076,830.288944959115,606.690305652792,1002.5351535144052,608.9872433646292,900.5382224481655,805.6940428953332,1010.5078531975786,808.7558987918849,885.8986519751174,983.57871756287,1036.2822010900763,990.7892842782644,844.4394707942517,0,0
26,303.2783187350309,953.0877641822204,361.9735821449865,1007.966449858072,375.38792159994495,899.4203749971299,300.2499227436993,1064.8920821302695,291.2661444536266,851.8029421905137,169.02962566817223,1084.0994973501504,154.88401544419622,833.2434768172243,606.479825142611,1002.4624501493904,598.2047688170434,907.9050465176686,805.6714532403239,1010.4937967248562,808.6423169992989,886.1351879828998,983.3700813521644,1036.2723919646344,990.8871120098198,844.3799379728543,0,0
27,302.87696729245823,953.0999788372592,362.09669080915313,1008.8194616851696,375.27623969029696,899.3429338958315,300.5346600814045,1064.4961828137916,291.7494473500741,853.0295685509564,167.14916144917936,1084.8996857384564,162.00720763485515,837.4870745387698,606.2149558792809,1002.6675989065516,607.9823050728389,904.989084696437,806.9229115559314,1012.4526078380444,808.5682034833533,886.375449669002,983.406404810237,1036.2687392728808,991.5983601757392,844.4371459871246,0,0
28,302.0541739990869,953.8856388627388,362.87710941349417,1008.467796936708,376.6154940943724,898.5418535242354,300.9077403015216,1064.311028339686,287.2412963589394,850.9193943985065,167.53096492454816,1085.3363337576343,149.68883477199836,828.0655770508531,606.9070316012101,1002.5197503218136,608.1866700627559,905.3981518657832,805.8634358419708,1012.4436214091058,806.0211817092795,884.0892541172047,983.3072706998868,1036.287768249736,991.5714152550664,844.6893525806795,0,0
29,301.67061328267863,952.684419563288,362.62167192714577,1008.1276701199142,375.2498710295004,898.4523484498417,304.9055821997911,1061.6412686215526,284.2004041336913,850.7794566157984,166.78444821440817,1087.2607076562217,152.21993824595435,830.95301844634,606.4530218593166,1002.4424895006975,598.7537546244647,908.910667537154,806.5783771271823,1012.8714404081616,793.5211962438218,886.2852685439245,983.2799450659784,1036.2544877208568,991.3479039386904,844.6057173752067,0,0
30,299.63730793470523,954.8723930229957,361.6259939741871,1007.6134363716792,373.2370210655024,903.8293528784556,304.7765267747896,1062.0122189770543,288.15911460449854,851.7956919673609,169.0240746883794,1087.5319640799362,151.0689761703749,829.4480811910188,606.5744214994235,1002.691242517924,608.5753123130847,906.3557778273672,796.2825773162245,1014.7714940560908,804.5941318864164,883.7498511118893,995.8367863867156,1037.5961382191117,991.6327633256254,844.5860547269643,1,0
31,298.4799149194526,955.1999473151348,362.7025425170581,1006.9798208176434,370.27666124162806,902.6153515122728,303.70611451227114,1061.6015359288538,285.41822842720734,851.0790392268151,167.6973577035574,1087.5740867463392,148.7763391452586,830.672380389929,606.7624128066361,1002.0338373793828,608.733652856477,905.8547018416922,806.594529815396,1013.8123090577247,805.6012466390979,883.2617734618962,982.8629271230708,1036.3610938504546,990.5863668022602,846.7165453796612,1,0
32,297.4366585268931,954.3139630499174,361.21288428536,1007.9147706602884,368.1278420734777,902.677289863267,301.3554429945927,1063.762700447346,286.77788564535666,851.6975078821008,182.81004718438237,1089.563264979938,149.7789944969941,829.8915132610874,605.690660513889,1001.4998394071312,608.2176575084036,905.3308212538136,796.0043198048526,1014.9032452349976,805.1157230828611,882.8115950114232,996.1704840492674,1037.529065919045,991.7523732451996,844.625140546789,1,0
33,295.0130976688102,954.399201941788,360.8152683193569,1007.199171347972,368.4537754629306,904.2455929119214,302.0360256636561,1062.08012515705,288.61168185508143,852.2048203512469,180.72348283388212,1087.9829625361638,161.4805241896055,833.480947523937,605.4347837172807,1000.9421440085272,608.389797483526,906.0074711336448,795.6545832997335,1014.9904998342053,808.6838478911837,885.4226480521849,996.2631430210464,1037.638405849617,991.6068085272384,844.9226378273387,1,0
34,289.0689120894136,953.3187582561148,360.79819582528654,1005.1012515391084,357.6326292233907,904.9335178708784,303.38513407812627,1061.1125582233235,280.6590839480237,854.176142438206,161.4469062398407,1090.467964077066,157.83239000020316,831.5660194996786,597.6821228741669,1003.0829012139942,599.1304899595183,909.2155657228,796.0016062603814,1015.2443674187028,792.2898631598146,885.2044996139673,996.3511229367496,1037.654382171743,991.4727219617567,845.1398821738957,1,0
35,286.2195698523552,952.9371468167724,357.991407751572,1006.6466065350044,357.7396528370513,903.9589541489196,302.1513459462338,1061.654215076231,280.9222086942397,853.5637266227728,173.94411788960272,1093.6922246861511,137.41293437149187,823.6824855201828,598.5270778968523,1003.8852960164718,599.609426540578,908.8813720075284,796.5634680104348,1015.0890378790864,805.2625812882719,881.432594226442,995.5789855986794,1037.96666780874,990.606200388101,846.7256616372383,0,0
36,283.17150401200985,949.632134812444,357.33443332121493,1007.5521404370064,360.4089424917074,900.746708406761,296.94241071088413,1065.246994612762,278.77518359954394,830.308644605156,153.23866458491014,1094.9076454224262,137.65664843496018,823.0039458937018,600.1145971766994,1006.420104666548,600.7532973717341,909.4338634975862,803.3112990499627,1015.0633366435526,806.2862398224472,885.0936525276179,981.9236054439071,1037.875546939578,991.87353749269,844.760617067672,0,0
37,281.724225157104,949.8613301206389,357.3606620188342,1008.967127298976,360.7820461506341,901.7219394344692,295.83713288425,1064.1854901001964,283.083195283292,824.3697337557691,153.2861904546095,1097.686753900151,139.1343408195188,818.5708447749961,600.8578438380605,1005.6348728065014,601.1332555431073,907.86587123044,795.2971615437878,1016.3219575650722,794.752084660127,882.8142951780344,993.2724289342236,1039.733032854404,987.460606665543,844.1952005648421,0,0
38,280.6832580665618,949.517757799764,357.99659877821745,1005.8819716857868,355.1181361641158,900.7271116818688,299.6943171467676,1062.4105107898138,279.77548100703405,831.0152218361097,151.49877897939697,1098.3431015743397,140.4154405234229,815.1210684569595,600.3713927746438,1004.6918971323074,600.9162935323926,908.2335849512508,792.5759505729526,1016.9869237503176,801.0870658467743,878.8155475423058,981.9749632241356,1037.2640244528093,990.2638111126904,845.7744637068189,0,0
39,281.1468549512608,949.4626431882076,358.98580360164567,1010.1051765570828,362.7347062561075,901.041506866074,301.2874275872239,1061.9142401454906,277.4415193515574,823.3152978407995,173.15614261304756,1102.3982103110936,143.07280015883427,812.7106995901407,598.7143312164028,1009.6290569319436,598.5640944740087,907.9048009868231,806.9302311613284,1018.805587622806,802.1758347152888,876.8755013762285,991.7991380232672,1039.861479457208,990.391074305858,845.4703296938861,0,0
40,283.29467428676173,948.874845119367,362.1827688328776,1008.9229795076144,362.0436682037631,898.1027004177478,299.1314964145616,1067.6044956854737,283.042293890865,824.5207385890717,155.33221905811243,1100.411926314377,140.69919477048558,811.0796677409334,612.1887275983515,1003.633051752431,608.4225287766078,906.7212272829032,797.7608288838122,1020.6736142104554,804.8090624220195,873.9225200622245,996.1674724970744,1040.5151752300949,991.126932552174,846.0529266290154,0,0
41,290.8704835354739,949.8864469170834,369.0925754403262,1013.6454609261988,361.62779675348526,889.4648351396033,303.2453048368734,1065.833338415859,294.3624687938913,822.6983514767549,175.58345234130542,1103.2598824819863,150.67325138146606,809.8430284308126,614.4417476778067,1005.3327178394508,598.6649998886842,906.9027983520418,804.64804248785,1031.7376296402865,793.227337860782,867.5203200879122,990.5939800624574,1037.5230769844811,990.7483132390888,846.5934402499455,0,0
42,296.50570115435414,951.2864530340528,372.9368522852388,1010.6243982812572,375.6612703549071,901.9378801131406,303.5035857856661,1069.1136184008485,303.9535586948668,825.3142135586484,165.27956145327485,1097.9109101081754,153.85459096286013,810.4357264376494,615.5112793107646,1005.9702517967028,603.8666413013274,909.2029642725936,813.3531852320359,1031.8688157619054,797.0064333852463,871.8608116805773,991.183521037604,1037.3459385038736,991.8741392004164,847.0804711985817,0,0
43,299.94712145027785,950.052920866328,378.7749899751343,1015.0915208938452,378.4751754557358,892.6683473832287,301.979735018528,1070.2482668885757,362.3618212477903,848.1586321200806,169.95820299701666,1101.0886052879318,221.43662411772848,824.4610436500477,631.3518777656307,1003.8531799092178,594.1716849943441,902.8466092795682,814.8087296157261,1034.288022435824,810.3954776768876,855.2073679523903,990.8052682070488,1037.7256889959892,1010.8291236073824,843.5802312286175,0,0
44,303.8298901779909,948.6362348804572,387.3335226304509,1013.7060811465318,382.57952497901465,891.7816117263559,315.64517711942,1086.667159372704,346.3477782806277,848.5738859940417,168.8666355346362,1099.0066046227787,203.51562504960597,816.2650565344302,647.7093180444367,1006.398716575516,593.9738748349511,900.3464339324256,833.7762253244149,1033.8459337221884,815.4848481960817,853.415100411577,994.4136414695312,1041.281316730575,996.2102925234868,846.6948687058,0,0
45,313.4319694485559,950.455643922244,388.5836104453773,1015.3085316917986,386.6051874049153,887.4737104854543,322.2177247046184,1081.0841135309515,330.03474851888546,831.2979872659407,179.76657401135745,1096.6627564104406,176.76260661706812,811.5800731415087,650.8841356096403,1007.1794057785808,614.6806735273145,902.7723978863842,830.6276739589259,1040.0432735221689,828.7986793567671,855.2961599783018,995.420715371716,1042.8837122416164,997.2398067419798,846.3885477866258,0,0
46,323.4053932953873,951.8494599711624,393.9191045376662,1011.8410772790286,399.4536788379882,886.9368710822695,327.13086216285416,1064.4146289026623,363.8542988334427,860.1981247811525,187.822666986711,1094.584128599146,241.92279095147455,829.4423297150533,627.1239350645068,1004.5926912351184,599.0548884140034,910.589683471052,820.3130333631339,1045.4610535609731,817.800098315017,847.9367731390063,990.7208831350576,1045.9181411821644,997.4739457168876,845.6323369998078,0,0
47,333.4247611434004,947.7472167747324,406.7630685972454,1005.6471184051536,420.31526776377024,901.473320954692,350.59379163427064,1061.60164322247,354.46048368248114,854.4817496362108,210.3468848576936,1092.155220429745,210.8086588726862,813.8978902913472,647.0968592709465,1004.9350735722528,632.6191016942533,909.7871117518284,823.7604369174674,1046.207416206489,825.4726426282072,854.5866552124472,998.0987500462328,1044.0489491638589,997.547582420478,845.2497017304745,0,0
