FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,start,end
0,328.7538483797031,963.2741968742108,366.9573681934292,1028.6874073485433,373.172235526096,914.0278539160086,459.62578447339433,1060.1133173060366,466.90006122167455,886.5846291681496,553.6847697432856,1059.485817067681,551.6872333581177,894.3161230486689,546.5182566053691,1019.204017252365,551.1428891046769,941.4289388439396,718.1163585945595,1028.3534544553063,719.6836475030033,944.566068291927,851.3656752317252,1039.765628587665,848.451494717939,935.9401781921612,0,0
1,326.24075126895974,967.1484021839196,367.3333427716913,1026.9166846348903,374.7300631916259,912.1071206008048,459.62736023107954,1057.861073961335,466.09704894424254,886.8252184529414,558.3764700523743,1057.9078607047682,548.9522644757294,893.0041871641946,542.8922402812228,1015.8926402813016,548.9696487059673,940.3028462653124,717.2434035699296,1029.9689666949853,721.4206293748475,945.6839863751236,840.7546513908395,1041.0935823327036,846.1843547647424,936.7744200269937,0,0
2,327.2560314332245,967.3849405461071,368.01568536051536,1026.9959695719342,374.08151400879854,911.8170645865862,462.9881573839522,1058.2794311097402,466.5867754138802,886.6165024353073,558.8519510832192,1057.6990740549732,549.1487299171318,891.7893678103187,542.5954587437861,1015.2049615258773,549.4696286502833,939.718444510298,717.6285099084107,1029.5105693517232,724.5829795023865,946.5203283395424,845.2461735510857,1039.8035224056875,846.391715904206,936.398392564492,0,0
3,327.13730247805114,966.9338297511092,367.426508691438,1026.620501112535,374.673970771859,913.6385186816908,464.52139572917406,1059.048355517363,466.30666824559086,886.5105689929568,558.8405236590203,1057.7465815827918,548.990773770217,891.2202192386401,541.953655920041,1015.4295287458096,542.3041555258325,939.9007602442196,717.7351283655055,1028.6634421926665,718.7954572521353,945.1046149753456,847.6057585132137,1039.875876646021,846.2633937791047,936.778126533727,0,0
4,328.60255153343485,966.5199360507628,367.37841493286606,1026.974535065482,374.40392755873023,914.091184729605,464.2222435235667,1058.3128629932503,466.8002895757032,886.8872751968911,558.8483321310174,1057.2224425148386,558.0015174062106,888.4979440883886,542.5491751309954,1015.4348752640524,542.0191637096231,939.8228522979716,717.2582744900984,1028.8890991659396,718.2891615531533,945.2519617353968,847.0345513749339,1039.911421440175,846.0339593081231,937.0481297410996,0,0
5,328.1185916806383,966.5147543408956,366.0497270789971,1029.6932994609892,374.4815823439658,913.5303922789136,460.4487344719498,1061.5652427701368,466.83452363132034,886.7500537252882,559.1546278161097,1057.1837165826914,557.398775693499,889.1027114498187,540.1336065721449,1013.2202892878056,541.7920885222476,939.475603068602,717.6632154189408,1028.532176693952,718.265807123271,945.1813699356516,846.6909370868816,1039.7206096663183,846.1352698793646,936.836336851996,0,0
6,328.691075899201,966.1746255060402,366.1970045042596,1030.3563497909108,374.6337283448218,914.52088321683,460.8266236661159,1061.6561685599972,467.7062504623274,892.7284055733663,560.7837349106649,1057.471831221514,557.6862801500972,897.1038795936468,539.5120548798917,1013.9092152053868,543.8385082190306,936.12621657731,718.0999808937737,1028.6972070563638,720.7080734907728,946.1435696660028,846.7020671730388,1039.8796975095863,846.1557580776735,936.9486298795836,0,0
7,329.67584476049296,965.448053319344,366.4794421599032,1029.9009701226407,374.63517753293513,914.744715189601,461.0143805852327,1061.762727601488,468.1947460596211,893.2796297206501,560.2186064602339,1057.4465886325545,558.7533620926121,897.0774927636791,539.7778215147894,1013.2810168017544,544.1849150738263,935.3451836310618,718.6668947118156,1028.810774153598,721.1931443431442,946.0817988141332,846.6436985100198,1039.7220949597609,845.8204598792662,936.8985698400046,0,0
8,331.246912674724,965.252042345752,366.2443602751693,1029.902332987004,374.1275786361396,915.908746656296,460.2352316946915,1062.0004095319964,469.2061266756492,893.1098030981643,560.6802626114983,1057.7107616595536,558.01617001061,897.4074996735225,539.8404259055426,1012.80945496906,544.014023382735,935.218410337786,718.5288655711398,1028.8743942227109,721.3296573276792,946.0707492534068,846.7408952353369,1039.6719770690784,845.7978019168689,936.8471025387038,0,0
9,331.6279011491991,964.7152866921296,366.35209441960086,1030.127500243961,374.45901411872535,915.7442517529332,460.32321294975526,1062.18728743083,470.62644621175656,893.0957573884381,561.8091694369273,1057.8975753167551,557.1222004189758,897.4181281320319,544.4134431325567,1017.7777911318656,544.7229844230978,935.308788560227,718.2783194295141,1029.4315366723974,721.2069129695817,946.0368485068856,846.7417309963191,1039.7553257097838,845.6140416496286,936.9714810653788,0,0
