FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,start,end
0,271.28358907290334,1022.160228137844,376.6006529749757,1076.099195627497,381.565180358093,940.359723990144,499.2703139301394,1105.7059937868812,503.8753586162671,922.9264473897584,617.4906887902705,1112.059793913741,615.3296077762996,909.0408668265808,588.7110403827324,1058.1366347425744,593.4815774627407,958.5602003962218,789.8828795672392,1065.3837919550551,779.6048075325002,945.8072085524202,986.90783080261,1059.0988709662086,984.1223114395636,936.7383162297368,0,0
1,272.2911056337493,1021.6232636148312,378.2666145840609,1079.2423614344991,381.9709021341351,940.7800727973172,494.8342399990915,1099.0791808499037,504.5905724613502,919.4219540183288,610.954218890484,1111.7893844032708,616.482181772299,909.6216367431462,585.8034962330435,1060.0416249058687,591.6807536309965,958.190270843618,790.4597689426456,1065.4343887990578,778.9820450583111,948.4333472773926,989.0927216290496,1061.2980970961482,980.3837533362974,935.1626512918466,0,0
2,272.2962548053776,1020.8297365119928,378.69743329805885,1078.5487939749107,382.4016123599287,939.2359911983808,498.0726958995367,1099.1044241115503,504.1438086600235,920.0116343501734,610.8165212415439,1112.9890117883508,614.9354480301915,909.6545076054916,582.4407275414435,1060.9553566266295,590.9298357820944,958.1708355636654,774.5999319128624,1066.791869309963,779.5697457520641,945.811400739346,989.7043004426596,1069.995633811306,980.943271205391,936.1213712110668,0,0
3,272.0376664733391,1021.0915396618196,379.74221086936126,1077.809970135377,382.7579063742927,940.3493390444182,498.3110387923658,1098.5662164625046,503.91668123758654,920.5404808834842,612.7937127399816,1113.3854432004416,615.4807539445061,908.6352411251924,585.3075162890053,1058.0225074650348,593.5006914771269,957.8838039513112,790.2759149201669,1065.2492161623964,778.3064501679299,946.0155936079284,989.147107703478,1060.5196716748644,983.159792370542,934.8824003669464,0,0
4,271.41206120638606,1020.8583701173668,379.44344540411225,1077.0354101221671,382.3495514154124,940.5376591847104,498.2726319589602,1098.3948218060452,504.6264820570133,919.7365362095886,612.6381152069924,1113.6176339849492,615.6826618774969,909.4032811172564,587.4858362125947,1057.601061504961,593.4654529010986,957.6498957962608,791.1377720032929,1065.7042500694215,778.0268144545536,946.252955339307,989.6467052603572,1060.4478965972296,982.5402671307984,935.9978268165784,0,0
5,271.3754497857955,1021.1564385093895,379.7076248967601,1076.9850810076891,382.4255842350239,940.3863738408254,500.6726394921192,1097.9990227199671,503.6247501943759,919.7603479927732,612.0744721074097,1112.762803211535,615.4107435596004,909.791053026411,588.1123207697477,1055.6000406123717,593.3146409033488,956.8182081549068,791.1575382862661,1064.1564387560418,778.6792183170393,944.4997628553224,990.050391208366,1060.151970587961,982.5039691205762,936.1335125431956,0,0
6,271.59641079226765,1020.9206226133056,380.4574267234852,1077.4888194894895,382.5052145770684,940.276398220805,498.5438849495043,1097.507717516561,503.9936917903984,919.926852885631,610.9037491062992,1112.0150043787455,614.5983604460915,910.5020706658852,587.4844097936107,1055.9088171763424,603.3279856469758,954.5964002083716,790.4609341863228,1064.5102601398185,778.4564237259764,944.1620604033684,989.6189804970056,1060.608401981721,982.3929173800664,936.3223674698492,0,0
7,271.0996459829482,1020.5422394000636,380.204996436408,1077.1442650452334,382.2767464547225,940.2425001650328,501.885190053476,1097.3163460669143,502.9822187584925,919.8243178592544,613.9176927276333,1111.7038522197604,614.5311453066504,909.876686785696,589.2413789429187,1053.9349472864335,603.1608093420457,954.3295586310618,788.2085797690601,1059.4687403133037,780.7479919413751,945.2385214441932,989.75224419285,1060.617981216296,982.3086488324426,936.2526192199124,0,0
8,270.6035141051978,1020.390243025758,380.1935134287463,1076.6539702180728,382.0874278412064,939.9644004939498,501.3056962914832,1096.8297483288657,504.122346746596,919.5857049295956,613.8610518397218,1112.2578673464336,614.090392555465,910.0760322699732,588.4244480306677,1054.6342144250696,592.8059263192165,956.386003234998,788.7768329476504,1060.1016973065246,780.7812696935606,944.3716643681691,989.8685783713628,1060.6012775510835,982.9226331375976,935.9646229740456,0,0
9,270.6325507722068,1020.3477587899596,380.08518192951016,1076.489358267129,382.28721757548993,939.89262947346,502.3698229349481,1097.335644791356,500.34576921996273,919.4285490441024,614.7859974924393,1111.876329230001,613.4142043283608,908.9025024593446,589.5239733037464,1054.9642421882177,592.803243580038,956.540802024376,788.4460644666177,1059.484101799286,780.9080133822556,944.4054305772412,990.136351368362,1060.663427125873,983.240005334425,935.7675848070268,0,0
