FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,start,end
0,186.9255432009852,1062.0917763524333,278.95153653327134,1122.9520991967936,269.1254667063838,992.8128591939688,406.60531553087367,1147.7293594438831,375.2742560973248,960.5536989636672,388.7928761555408,1137.2803886912484,477.3280385070721,955.8683475267352,496.8444476977126,1101.2748370706645,485.46724684061707,1010.0839145949096,665.2529603142111,1096.298033457132,649.5697199817752,1003.8860992050452,787.1819719629573,1088.0273114610122,782.5537975246791,999.4907721660314,0,0
1,186.50086143701995,1062.4898093487743,280.640481569367,1123.282622730443,268.8279197243937,993.9165062382324,415.7309352840031,1148.1239766184676,375.5067543555608,959.3080294999368,372.5801537839892,1148.0599798444964,477.2475991912564,957.439997867133,500.43031099713824,1103.109620463577,490.0771671339811,1012.173430521991,670.2877944157555,1095.1123966214238,659.2303849754779,1001.162775335375,788.6994487132455,1090.8000206649524,781.02403381556,998.8359313112774,0,0
2,186.78951104688704,1061.9092184511028,280.83688540018426,1121.1640790032604,268.75818039257905,994.4014242762244,416.0851291810272,1146.3103485667996,374.76482160689767,959.7893627875872,371.74600539188856,1146.5155528206585,476.9983040123829,957.50983894791,497.4043298728754,1102.9360119933858,488.20640323376,1011.981959514632,671.4428254686809,1093.9086846793775,658.8699751061488,1001.5553340869824,787.5337898343685,1090.5314085748073,780.6627617328777,1000.639639916795,0,0
3,186.72946349542067,1062.5557017554088,280.913546379893,1122.7679228099455,270.4021252581295,994.7266651969198,404.29934835247934,1145.3002925202918,375.1137424414428,960.7352397618796,384.8206448399974,1141.7752754609432,476.4375726826324,958.255709859048,494.969586609864,1101.0134382058732,489.26096315966777,1011.8002128741218,668.3420005421334,1095.778634143524,658.4417768510637,1001.3051482459188,787.2081323531886,1090.3314146200232,783.669508300305,1000.938886184188,0,0
4,186.82263879069117,1062.7118391924091,280.0088424831435,1122.727404166284,269.79836828919474,994.6638832961172,413.97205419751225,1145.8193326189096,375.0977611913792,960.7323875679504,384.6000253704651,1140.9863048051757,476.5781251785814,957.997983866628,499.42084566669433,1102.5039466560806,489.21857775575313,1011.9152491203046,669.3879225970244,1095.3432009975145,660.3728180030852,1001.3876452645688,787.770524490019,1090.189857679111,784.1452759543072,1000.6129032894588,0,0
5,186.9861613200452,1062.5639327565684,280.41840085747646,1122.7608784290906,268.62892305897486,994.4862716641172,413.3388507381682,1145.2941226328585,374.60071578602486,960.9665116556072,384.5721773859428,1141.0432074194357,476.4354886376191,958.0469474259936,499.8413620193541,1102.508703563951,488.9998310471077,1011.6925210273064,669.2358017091788,1095.5811237500577,658.9934212891736,1001.018011694354,787.4021936424066,1090.1413031135912,783.8632950206106,1000.4619643795062,0,0
6,186.8135110485538,1062.5146315082045,280.6830209997447,1122.7515388393474,268.91144023915103,994.4787039325836,413.22428183685815,1144.8400022351157,374.8415308035861,961.106680170041,384.8883629093244,1141.1568942549998,475.96914472443535,958.2051009066748,499.6168503680681,1102.0702154088074,489.5859877929885,1011.419272776652,669.1277240187666,1095.7335910054362,658.2891299293627,1003.0663443627732,787.5845060608941,1089.93494957357,787.9646112270875,1000.8143569755696,0,0
7,187.1661526267023,1062.4576293362318,280.50360695748395,1122.7225110392462,269.47152346488866,994.2625116688816,413.0344877503473,1144.7839472067874,374.9544476036597,960.9941335393612,384.5140437807001,1141.284633527163,476.2105591058421,958.491420143234,500.29936975248455,1102.2124339376278,490.33798114841096,1011.5870288677904,669.3274414275805,1095.531040839112,658.7272394525058,1002.9876325552644,787.5857838108573,1090.0409294313408,787.9793629441676,1000.8244042322972,0,0
8,188.0965180018788,1062.56560640244,280.370374066932,1122.4058112285315,269.24883286261587,994.33306108933,414.09153252491245,1144.5961827061617,374.8152304501775,961.6095394496092,384.0288202412261,1141.7684382677603,476.33497766462506,958.1324910451874,499.7412876778988,1101.9153056260334,490.33210202528375,1011.0140298343072,668.8409428168645,1095.7964939899432,658.205220330366,1003.0419002535764,787.6016860386485,1090.033151821386,788.0405743999505,1000.9174610953572,0,0
9,188.36166853092425,1063.091117752378,280.1208264185952,1122.289661012267,270.7068080182813,994.2930065998692,413.5891182927998,1144.6261078710509,375.2979688061539,961.4634068900396,383.9448423348416,1142.1293699557427,476.8699075527712,958.4066353152554,499.0947247667647,1101.7928856282792,490.3590968371368,1010.9194056099606,668.8051192751166,1095.4324652498738,658.0674336139494,1003.3333258590308,787.5305030435827,1090.0566925116098,788.0288000813696,1000.8651744609892,0,0
10,188.51902464431345,1063.144114744479,280.0550028747638,1122.6262320042708,270.7197385398557,994.2929608571364,413.591011478935,1144.429623998324,375.2709411799675,961.5856503073912,384.12704358640354,1141.8283101235306,476.7537528485718,958.3796013601558,499.17164960050144,1101.7814563356017,490.3326779503196,1010.964132585042,669.108784790932,1095.572954636125,658.1351583800792,1003.2693573379236,787.5142686543755,1090.020066036362,788.0334690922413,1000.8628335093682,0,0
11,188.60581118976805,1063.2936665733278,280.18743348834727,1122.81990000818,270.6899032791197,994.2273577060182,412.1925000809569,1143.869033353807,375.1957548362226,961.5040291275373,384.443971115529,1141.577868661313,476.65612150075685,958.4762692083602,499.5610365352953,1101.7294693834024,490.2515281037329,1011.1960590034614,669.1712073634908,1095.6005671022572,658.1099770624088,1003.1722589698808,787.514445449968,1090.0209943447633,788.0332547945535,1000.862794493508,0,0
12,189.7066878776401,1060.720337906977,278.7614122943853,1126.5674218283605,267.8323708523079,993.9474747410424,409.12325124901815,1144.3497033718315,373.40220574129694,964.3297407050768,383.980662193348,1143.82152414427,476.59329477615256,956.154015602039,497.489343104964,1100.4304628841674,488.5458782280375,1008.0413643460691,659.3045547445666,1092.3352046296668,654.8348825774669,1002.6635123315232,791.8814907892472,1090.503946117931,790.2964995524353,1000.217061824084,0,0
