FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,start,end
0,188.2641295989871,1060.588765652367,276.40456900329986,1118.3976204092237,270.8192449924384,986.828558793583,399.7436380076315,1147.8391083683011,374.9055669707656,959.0180461359412,317.7731183353419,1120.3305656887171,466.1177983178584,947.9250486487418,493.7506426946394,1093.5575379000966,481.6853480345251,1007.5407666410268,662.1923064937516,1096.6103755998577,653.6540249699268,997.830897547759,801.2118902318034,1092.253477165228,780.8886971244266,999.3382706036032,0,0
1,189.12470089598656,1060.9214808115796,271.95943626532784,1121.8880048383255,271.88044379374446,987.5307911376055,399.0982898965148,1146.117388229875,375.9624624066297,959.809309309848,319.11779614511795,1120.7688846630178,473.5583171670861,955.2598702951358,489.58852487670737,1093.973706628714,487.6195496855538,1009.3852158769976,664.4778643286894,1098.8512327038657,654.6769836882155,999.0509921150292,785.3466046833092,1091.9188408217476,781.429047404712,999.2090070221374,0,0
2,189.2095132239928,1061.3676218037042,272.24194624644105,1122.6151407369352,271.344780270858,988.0386962442168,399.19527433318495,1144.8296495783777,376.3920773703348,959.9789865957648,320.1631429446534,1119.9520903173218,474.68943393742,955.3750316611464,488.65151426417,1094.7383495501786,486.0560752759519,1009.7250224946616,665.0564975515298,1099.9598293598744,654.1792257430494,998.2734732869616,786.2989971820647,1092.8824000530258,781.8482043064151,999.2405096386216,0,0
3,189.0428056952547,1061.5675740518789,272.9231048405403,1121.8549705129788,268.14791348262634,988.7453636152616,399.4471424236719,1145.0201303901083,377.20938497774,959.914602353939,337.6751481789141,1125.3999542752056,474.5107873487534,955.0400065044372,490.0188299459351,1094.244942199124,488.8793418373336,1009.3216671127332,663.3279509724193,1098.5767393091162,651.9471177276616,997.869434118446,785.810403811451,1092.032929924286,778.6001103256086,1000.0356481637612,0,0
4,189.2518825555809,1061.7066951922684,272.3836331807745,1122.0250285398777,268.1967840703163,989.6955114808878,399.3337334085968,1145.3341878853153,377.237930769108,960.0280308776004,337.6115981996137,1125.8409976328585,474.397287257161,954.8095142552296,488.7220999044312,1093.475605938734,488.8400155329115,1009.3138356877986,655.1891859672158,1100.7389051225762,652.9730695400808,997.8168353571951,785.4308906426199,1091.673880415222,777.0831934280296,1000.8945029522898,0,0
5,189.3303208667373,1061.9478011008662,272.37055566437994,1121.9096048258405,267.6709939785524,989.5300721246298,399.3798596465231,1145.4044070163254,377.1067079238991,960.1815730872004,337.4285370785796,1125.6969578033156,474.1805465757769,954.864918122302,488.4555885850685,1093.3455189880776,488.8836703157859,1009.1942292044567,662.5972072417776,1099.3851701342649,652.8906392648099,997.7994753174008,800.9542240495024,1093.9305719043473,777.0421889048404,1000.9294241653656,0,0
6,189.43295874428225,1061.9943093517788,271.97953069163543,1121.9885043130914,267.7254872018246,989.4913340841122,399.0619222395442,1145.4822032964903,376.76829035477454,960.1655550584646,318.92971510074847,1120.1814363074602,474.2946279498473,954.9848737303251,489.096686570325,1093.5343315354348,489.1200955791498,1009.9111442930292,662.9143952765297,1099.6789541812088,652.8081758403654,997.7501501886396,785.483222137967,1091.7831840206825,776.9881966024133,1000.9999850214972,0,0
7,189.2528174292437,1061.9091996158595,272.76451919416763,1121.984949833676,267.8232015899936,990.0232299087156,399.4597538425956,1145.5467691638733,376.9050996728309,959.9928412623128,337.97021198644745,1125.3912671920923,474.4346205930871,954.900870564928,489.3610776819395,1093.364589671542,488.74953034330247,1010.0516094625392,662.9414583957706,1099.5100827746144,651.9624607724238,997.3745512279144,785.4920512027021,1091.6006140109812,776.5538473340097,1000.92995827904,0,0
8,189.24053817173592,1061.87602671694,272.81128698579664,1121.9289822546898,267.9769360724599,989.7420937273978,399.1874832728749,1145.17771679544,376.526038538185,959.9035702830812,319.35534781070305,1118.9691220408938,474.1917945256624,954.9455295985978,489.0127100033009,1093.3837060977396,488.7882167682226,1010.0922384269091,663.132318613278,1099.5626553010627,651.8865538527039,997.3037976468862,785.4721054454153,1091.6330960600978,776.9855848493439,1000.881912937767,0,0
9,189.23158588583044,1061.860869727881,272.7947137383708,1122.0269443531583,267.98434809373475,989.9139357208768,399.1877739141139,1145.141271945749,376.9612295946932,959.8201019040458,337.4733681548556,1125.1181682780068,474.1148027238982,954.8604656054114,489.0104665743824,1093.3102849754318,488.7935645000522,1010.0671431564568,663.1633449003817,1099.6713568514365,651.8979725710592,997.288681019062,785.483966822432,1091.62617209026,776.9813002349496,1000.88144542013,0,0
10,189.121890917556,1061.2545430774114,272.9319553350441,1121.608588045612,267.91782205529574,989.791716520266,399.2528869271743,1145.2573414395436,376.9683164861949,959.8513616804338,337.2736802119737,1125.149004261429,474.0004132969016,954.8550302924522,488.6819204273397,1093.2681169026391,488.7144514860195,1010.1293774898398,663.1820678214877,1099.6729147951014,651.8845863320582,997.250479782968,785.4896537473204,1091.6193799671228,777.0353916500572,1000.9043194772916,0,0
11,189.2627983440503,1060.8161016635208,273.3030733919577,1121.3384677906583,267.9501676125396,989.471288676826,399.0985524111823,1145.4793295765694,377.3491850879009,959.7302954657652,337.1339875854968,1125.3949373737144,474.0041929723692,954.8835596313028,488.7567896774748,1093.035554122084,488.834949066797,1010.0491554994604,663.1857778502068,1099.6711160294017,651.9339551618722,997.266290960375,785.4896537473204,1091.6193799671228,777.0353916500572,1000.9043194772916,0,0
12,190.66500302874064,1060.2912831919584,275.3600204626512,1120.0978051381107,269.197305151018,986.3417518498004,400.35399699862194,1148.17539952241,374.2814919232392,955.848108385522,335.7043126159588,1125.6158532472678,468.95940574774966,951.220382028954,491.1236771681529,1097.264197333432,476.4510426316676,1001.522896435224,653.6947877385371,1095.836882804966,653.1267990836551,998.584701459606,803.8796714316419,1094.4040327331409,783.744448201709,998.860795850004,0,0
13,190.5110274613756,1060.2953825480442,275.4665907027662,1120.4067206119985,269.4508139581767,986.6546106163324,400.3426596464199,1148.093402983072,376.6966660404081,956.2461905721178,336.003674431492,1125.688471181002,469.4502390314605,950.9054069883416,491.2084854780775,1097.0970412793183,474.2582924375298,1000.4674642704412,654.3142724626241,1096.8626144824004,652.670594715793,998.9321215515362,803.7564984781689,1094.4407533846036,785.1393359597234,998.7169299101148,0,0
