FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,start,end
0,269.5655334329109,1007.9016229880374,379.2995143711799,1067.3378680227086,381.8735145499399,932.1313987804808,503.94104956340414,1086.2997806501423,500.5491772367678,914.6294004508978,614.3220992516169,1095.9220503919885,616.7846555920663,901.4232340076233,591.0244964282131,1040.1902799024729,590.2592608150487,952.27418830866,794.6281000541617,1052.2627234756728,781.9997315226977,929.5365776829996,998.1764878718222,1052.5053214045854,983.6252683780904,919.3732467528042,0,0
1,270.1520237004958,1008.4998706646652,379.5633357523012,1067.733817118043,382.6934643808669,933.151042638326,506.8014669728372,1086.7834091466812,499.3885841543249,911.7376242587884,607.7045498216726,1100.00466531029,613.2466576902392,900.4450357564665,599.1517710592718,1044.741110034413,589.9506721446976,954.6079865735212,790.3410667746832,1054.8502620610134,783.4675568380962,927.9320544621946,989.3911231230696,1056.6322475772497,987.6746055084644,919.4410368101636,0,0
2,269.13412341215826,1008.8074663261734,378.38615753560754,1066.8713163646332,382.40804129056096,932.7934723685194,505.2857273731802,1087.996266944543,501.7212623675561,910.386932843928,615.209943277783,1097.9808857264018,610.6140521164833,895.7148598048024,591.8174206419945,1041.4390820707144,589.2875520584641,944.8979815974296,792.6943125433357,1053.4318337310858,784.6229013013901,926.711077329256,990.022993248988,1056.6379892992502,990.594779995545,918.8707507243496,0,0
3,268.87053960011434,1008.2171415599456,378.2792651792806,1067.1822028121558,382.30560163837725,932.1423716548608,507.1765702970626,1087.315937969984,505.2456409816469,910.0461656288747,608.3248023341939,1102.4005842243898,609.2317369359367,896.7423714126935,599.1436732853962,1046.80598811837,590.6223534235563,946.5354478262876,790.8165370906437,1054.7062094504129,785.3202634794038,927.5857268143542,986.9924944615952,1052.1536916358607,989.1034893763236,918.8038916661404,0,0
4,269.9265594080924,1008.525602297254,378.0763641104432,1067.3196704872912,382.2783215427274,931.564712916815,505.8239239617039,1087.699985882537,505.2315616235621,910.34165022918,608.4957529571493,1102.6786569879828,609.2714891570132,897.0638634473589,591.2110117601014,1041.9109398857977,589.3900734116414,947.2217798618426,789.9926669513915,1055.1805219012615,784.2054266365358,927.4337142955548,989.27377103054,1057.0983989864128,988.0683947121056,918.57479793372,0,0
5,269.4320587877799,1008.4038136164816,378.2314238901721,1067.5466593813144,382.45268217763913,931.7342482657226,508.4072229859112,1088.0446829364898,503.13455829694766,910.2032845165692,608.10220061105,1102.9847512115546,609.7949353678173,897.3306602909669,592.2700026255435,1041.2766146467154,589.8257298959402,947.4410321377902,790.6734103437208,1054.4218046817598,783.588135450187,928.1040996072225,989.3119267338428,1056.5969880024884,985.3600135178189,918.7048169429648,0,0
6,269.144541628184,1008.3595400326049,378.2778856379158,1067.5953511750322,382.3035149146429,931.7409253593406,506.2549308558589,1087.9142892404482,501.89142946459066,910.0797407947684,608.1516123004016,1101.824376136393,609.3732859161337,896.9297323009707,593.3809044271203,1041.3723649495143,589.7942455475289,947.1699560363008,791.1274160675326,1053.3981697704755,783.7417922497415,927.2410499410188,989.5734824191763,1056.8814607125537,985.6224451449508,918.8410650361208,0,0
7,269.34971389674394,1008.5473677658316,378.4314935508103,1067.4468218308,382.339744617477,931.9223336381654,507.019958198458,1087.7708306126872,499.7625707866931,911.7960027488692,608.1327005294581,1101.469181125257,609.7759834160574,896.8567538068718,592.879094246615,1041.596862209973,589.3710772609834,946.8805558921484,788.8962530128667,1053.5204051155804,784.2808768343087,928.8100848733984,989.5978052067352,1056.8752070755577,988.8748615561598,918.4768089277616,0,0
8,269.5896911442822,1009.0339870298724,378.2557346234861,1067.1646645102408,382.1336866758269,932.2648289867572,509.4015943926549,1087.632770972774,493.6607316721555,912.112590893501,615.5248751596914,1098.7201380677122,612.5506542935018,898.0662017530768,593.7185331128818,1040.8497730622305,589.0859890108145,946.3907339641228,788.9326300453612,1053.8986006490804,784.1791336496102,927.14882855552,989.4380328869167,1057.1857376715263,987.8143594106864,918.5694776502802,0,0
9,270.0792552373809,1008.968030045262,377.79016586521976,1067.013153816128,381.8683312246176,931.5969171460983,502.1133688739434,1089.8896205434023,496.5630557478172,907.811977546238,611.7048578175518,1100.5175301399763,604.3575217974976,888.9055387453504,591.5027552928353,1041.1950042298574,588.0330788422623,943.8657907770452,788.3150991134743,1052.1137488124828,783.0620239118915,927.7349651709452,988.9297107354251,1057.2364717437274,985.1256776569104,919.1982727275011,0,0
