FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,start,end
0,268.08430741760293,1001.4392571936278,377.8509272958584,1055.7041645260265,383.11216991806526,922.8763786052448,498.5686112194284,1078.9856273194257,509.0948533701803,901.3741238024372,617.0607728052821,1089.5468682282817,616.900176109046,885.7867968669278,596.8996162067309,1030.2529994675906,605.3178682562898,931.996790026147,789.1614330078442,1046.218004303763,776.9078443450331,916.9271763136596,991.6443454459676,1055.2753418775976,985.0650890037824,903.7816123485916,0,0
1,265.37574453068646,1000.2243241556072,377.2222327938005,1057.677292105558,378.8706682004296,926.4555368977028,498.63934552871046,1077.7417068425389,503.33154943736537,900.9563756041628,616.6029023566078,1089.1898213091536,612.966321491296,885.4201890439518,597.897070821457,1034.6713149205978,604.4960044791391,936.1360297388754,791.967286207896,1047.9479366081064,779.33556659634,915.9362783999588,992.4867951947472,1054.4655010999782,987.635268321738,904.4326297331172,0,0
2,265.6969620316484,998.8506402906296,380.9468967055778,1060.426761941118,382.9789356881527,922.5273433912336,495.50190248476974,1078.6900226444466,500.1907087705535,900.4724995587172,613.2310641850544,1090.6851606628284,610.5417450630773,885.3842907526492,595.7265319129735,1033.2739860988734,601.1507238182196,935.0966351107584,788.8685255707937,1046.0659574779145,779.0645068085549,918.445783919223,976.1249283293288,1057.600487702739,989.3925080218768,905.1113398858156,0,0
3,267.60228662404035,998.0089736703036,380.6598637038927,1059.3340955702022,382.87365659160633,922.3623749160488,493.6536041812872,1078.6908547585715,499.0328382732654,892.7986664109858,610.4431778370791,1092.6758857407526,598.873609312179,877.7051682650912,594.7375038851377,1035.8720327317058,600.5080584462814,931.5321689804716,789.5232692961574,1048.9222285644173,779.7709043128282,918.6935696121878,992.5809120604832,1054.288710819107,989.3133786006772,903.9426997547024,0,0
4,267.5420736615462,998.281558651332,379.78671715070425,1057.9791843882383,383.2427066758333,921.4966311374192,484.0692986437496,1082.3506331040876,495.1043598487566,893.8221196967132,607.356543770382,1097.8320482914105,602.6906924501972,868.6407694932208,592.3968400694769,1038.2963094967065,599.4980921949924,933.4080898893134,789.2076998786281,1047.3838311727218,774.568767001942,918.2558708555292,974.7455182218116,1056.8743060109898,989.301994036016,904.6699151144932,0,0
5,268.5898916650035,996.9112664754562,379.6820528206496,1057.8423328946217,383.9015943827337,922.7009505160498,480.10235914173296,1090.935055903001,488.434991228875,885.3288552692759,589.1287413995194,1110.9870397159932,579.8953397872389,851.1779847940394,590.4505040896729,1033.9309190109668,601.7246478493719,936.264564127365,801.363847382822,1048.2603460195571,775.1653737736616,916.456975999954,992.4106337965231,1054.082047170265,988.9678878684967,904.6693830188804,0,0
6,269.9452083295281,995.7578163791632,380.2541539820955,1058.208800125963,383.3479321979577,921.3615145042136,472.7008036302187,1096.4871702397422,477.323261007996,882.8194553619094,582.528671294412,1118.759216712206,570.0726329272683,845.0617293694894,587.9787316092899,1032.3935851378094,586.7613533228364,936.5189313923586,801.524353672221,1047.1145968468727,773.556690588109,917.5110984426664,992.5216882157542,1053.8080589636384,989.1545411545216,905.0778457787352,0,0
7,271.05418406785384,995.0655377883407,379.1165989056055,1059.8047538998371,383.2280138906174,924.3647543005344,479.4952403987492,1101.502462663167,471.7830001176256,877.9899255218619,564.5963516160942,1123.4375331859044,555.8030213553201,831.9483695496189,588.1787222476557,1029.9954261751757,587.0238412031116,937.7361603119548,806.0933062748109,1047.582997049504,783.1058973453754,908.5401924351924,992.3929569160052,1054.020503686685,991.5302744519416,907.50234734215,0,0
8,272.2813544192767,993.5179280288776,376.67228432098506,1059.747632409964,383.62437353642616,919.59581407355,449.475092993291,1100.8413069568778,452.0550925027874,868.0187019611615,513.8480343465221,1142.3243147200474,519.5471313436877,817.7488969722975,588.0299902768377,1029.4195359319033,590.3434530191211,932.4718787580796,807.615979744027,1048.0841416492783,799.7046408386627,906.0436469084372,992.4059031750662,1053.9649612460394,988.7826275174422,905.316864506976,0,0
9,271.1018264619209,990.5666189312848,375.2522249556642,1057.6790370562776,379.17507940523024,923.9273636346352,431.8644398365591,1111.992619365213,424.6195145050168,851.5478309334245,427.22271029521335,1156.484630172696,422.3053532862074,791.7970777030906,572.4458512404185,1027.345386199615,587.3502380113142,936.1123888182518,791.7293246979831,1047.754229588337,800.1214056424263,906.3576949860224,992.3322115576932,1054.065970617739,988.653677901924,905.0096497546216,0,0
10,271.62644461320497,989.82639253884,373.5727404928021,1049.6812377301846,376.1455556723169,921.1536797068736,409.0321700439652,1115.571982827281,391.541526605931,839.1386481964089,376.5422273891335,1163.0296012884023,357.79917920984434,777.5549594450313,569.5771739944835,1024.1631086743291,589.2855845378186,933.4898388797444,791.7155560715455,1047.9974988591223,808.6421569038584,902.8650368740242,992.27732456242,1054.1340990367837,992.0775281313336,906.5669098012506,0,0
11,271.7338311935742,989.6159625140996,373.83730438192737,1044.7362512144248,377.40958120795,924.358388661112,386.9825616149505,1126.529491685227,380.2966090327586,828.3069574158478,341.49923014547795,1168.124755141842,330.5804790104939,747.2679130335576,586.5751085417788,1028.343848481413,588.9692757932665,934.3168896879018,814.9381747946472,1050.3482622963645,809.0245644256026,902.8507947396216,1001.500943485255,1052.6078147243525,992.0312117042096,906.5670026320907,0,0
12,273.68789679052304,989.7825138223776,370.5988993353279,1050.186141978985,365.1514829181725,929.2709590511056,378.5485292194104,1138.4622826951118,371.02407197493415,822.9235463138892,305.2547702367656,1185.0585533887652,294.71013866568416,766.2346932259139,579.8298852372386,1024.1017730511085,595.7322174985014,921.6043546005352,810.7545548824712,1051.4126068944884,809.3232666112976,903.5004115052122,999.4975969540282,1048.6968218308,990.6449467494056,908.9934726465634,0,0
13,274.4253614323967,989.8893103224666,370.4698372135237,1050.6921238727557,365.65522713530976,930.2035874500598,359.5294326365536,1134.8732412816146,362.7637928142969,818.9034220228118,282.05579993318673,1181.7003668029024,281.914784018488,772.8137601674435,578.3952559730321,1024.6004609970553,609.5452758828746,928.8049240168364,813.1795073361639,1052.46671722883,801.7740513289393,905.78064637531,1000.748245626184,1053.0241812230208,990.8188757753804,909.1881934060148,0,0
14,273.760606656614,989.2946541230529,366.7247668044309,1051.8697543848446,365.3169609139272,928.5027697224726,352.8419920247925,1142.00719515249,334.33033361546546,814.8995713816244,253.69363623570712,1177.7259623732837,263.3284656341116,747.5692688481586,578.9937411979208,1023.2167991621368,611.1817226732351,927.5756190157744,814.1526726473447,1051.6806593088436,796.4647645045009,908.138133994277,1000.0574248850888,1053.0228028868507,990.9152082783036,909.0606599761492,0,0
15,272.79916141991185,989.36496675759,365.66608934935726,1047.856180722183,363.5819706712184,927.6408306629144,345.7218174134491,1142.5290134494398,339.70994222613706,807.4764070644001,234.17788132269453,1175.0408908639386,233.66308939007385,771.359528731459,595.1874245592769,1023.743324924444,612.1994491795414,927.9160942845622,822.5368225683006,1050.7866485393895,799.8596356594051,908.6243227384792,1000.0998544879014,1053.02079424273,990.9188203662828,909.0620201497636,0,0
16,272.50497556321795,989.3946578273172,367.43059641983166,1048.5660339400315,366.2277555527705,926.912205434739,327.13678883328083,1147.7203921865314,326.2168168959599,829.687391024666,212.02293118202795,1172.1797715522716,216.9732318774001,773.6465927224928,601.6269816781826,1031.3807199493565,613.7187394240123,925.1846754437069,813.7886391380517,1052.1361291172047,798.036790061524,910.4052864427867,999.7817630544596,1048.703645570238,990.9903520973512,909.094430894032,0,0
17,272.4065183322048,989.313734896826,367.9958715302426,1049.2425857756964,365.5695080602122,929.450256437348,307.2806454820968,1144.917668686642,315.56499228210845,825.8044411170843,206.9709542699846,1170.9526457215477,206.7072877524268,779.5996918913024,619.6374915511152,1036.4809398104564,616.9327440001409,924.3752911054064,812.2128154893535,1046.3292627383646,797.2615460766617,909.8975757427904,1000.6820169257868,1053.050783985595,987.3055498993753,903.390340237474,0,0
18,272.87165497927424,987.0752190807827,365.1541589605483,1043.563986392165,360.7310128304986,929.8096093283604,304.10594578062137,1131.0443545754215,289.59278220783125,837.0220377723756,158.41560576144988,1162.14582747348,159.41756573393067,784.5461684093153,602.8177535673422,1030.9285745613722,617.8318299490701,926.1897326041284,816.0083211940968,1052.3881783019438,798.5579767710831,909.0694398901028,999.277251383728,1048.7377790665469,991.2829238571644,908.9173695202,0,0
19,271.12941594985745,986.9744007522618,361.99572746713386,1040.991104652915,358.6162767050635,929.6418027856788,288.4589331419787,1119.1777102479507,284.42258529762296,840.2610107242492,132.42347479176613,1152.7874547886902,151.0233434868107,790.2591310538938,604.3454630322202,1024.1671313440686,618.5515058738202,926.3102512513776,795.0979149202066,1048.2306616767023,796.1483847738397,909.5776591416584,1001.612490789168,1052.4470196008508,987.8924576916836,903.200037666842,0,0
20,270.81631371816826,986.9632805593744,356.6324262408193,1038.9655373606238,352.5491026691094,930.4201073124513,284.77842660812155,1111.8474561479668,276.9409869210152,849.2556841175492,120.87165078509148,1138.9722428612636,129.27110758807476,806.2079160131137,602.3938272027262,1023.7701321839412,615.8641887610228,927.6818174969004,792.9052089249668,1047.628513759414,794.7161161325997,909.1521891664706,1001.5352645993077,1052.4458444162294,991.9543739289084,908.6654676539684,0,0
21,269.8916807852113,987.4445956844692,355.4541971283554,1039.672552973448,351.7454394624509,931.3121612347022,283.2919828417397,1112.2775508479806,279.03780943395566,849.9177361795957,111.37463087223286,1130.9429523543697,127.36954777076431,810.7392503232487,602.2303823562839,1023.8865508024172,603.4954378601789,923.9200212533294,794.8242507458352,1049.256320031227,798.5830241526986,909.139295097312,1001.4944489259558,1052.383869740124,991.9729374661092,908.6496265419786,0,0
