FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,status
0,260.88171240877267,967.4392829127036,354.70078806883333,1038.077419037157,358.9451868233352,905.9221373928724,450.1963962411074,1093.5903986721337,463.0036872695109,864.0140965648823,552.9210697069899,1136.6668622691698,565.1628639608117,872.8262833616999,585.2787887631529,1041.2664496697196,585.6772981663519,939.3353423960152,808.5024730250801,1055.1435537008922,812.8355307510832,935.09142447534,995.1765151203684,1081.8595483739266,1014.9841066516732,918.5525925276824,0
1,262.0256461898744,968.0264003061357,354.38674250876795,1037.371132407094,358.1912199201447,905.6467069447872,431.4772815977178,1092.6374093755742,444.7930956816952,867.3537950144369,509.9320749250593,1136.660998454434,530.7440837369008,864.5989227855495,588.7659899931115,1043.093345804656,590.1772638229152,934.7020387894788,808.1208758112357,1056.0908251558485,811.0131485719519,935.070055892238,995.2019361835772,1081.9893608681864,1014.9179395618612,919.891307082446,0
2,266.0942702795656,969.0950164682808,352.36863187137595,1033.929109482271,355.1412545317016,906.55263907764,407.33191511255865,1100.0203725575177,426.7849243322801,867.292018108382,465.1212323688561,1146.5820610724682,492.71253396692754,860.3826334755006,590.9505181876829,1044.1944258533622,587.5955539499985,936.115804051407,811.1585324762391,1055.4205276298665,814.1297943601372,933.074502265252,994.2657901282738,1082.2568966587355,1016.0828939370896,919.326340271041,0
3,266.1166530033702,969.7324576787788,350.02427209028184,1036.4670763989743,353.62382164547125,907.332124170532,399.7587366190936,1105.7928082804572,414.18491006362575,850.2178663580319,413.8739199198114,1164.5078288238774,427.8767911417431,855.6657047538001,580.8173167473008,1042.7266310244077,569.4248485193141,937.383859201357,808.6973044466134,1056.3928661024106,813.8074618415187,930.4966227960972,995.0752594629096,1082.312569600707,1001.4586438004154,922.56809545737,0
4,268.4294362713053,970.275585341331,347.02246642391765,1036.8864382898694,353.3005776919996,911.1627491005725,381.5826764249367,1091.6797112682827,397.0282894179167,853.3337557061817,364.9703698970561,1133.0618378066738,368.9317168991029,864.853107752299,575.8118464515795,1044.0560016169609,585.2273689537891,948.103507330626,808.5343337338054,1055.9198714458794,819.931906264842,934.3705324597609,995.5193405250578,1082.2073734235798,1014.9738792945255,919.6743866347988,0
5,268.64029950376295,969.8416482727814,351.7552690295156,1031.830382448711,354.65267254565254,909.9202049417938,337.6935054545905,1110.9540333071673,378.12588730156034,848.8477275548482,316.1983516095364,1139.6836271152877,321.0644897341883,859.6005053944136,580.9817935710455,1044.1201262015093,589.6734667010363,946.8817135869012,803.2629802788186,1054.6824333196523,815.653859424963,934.4850722627548,995.9874577516076,1082.067411424131,1014.5442258242048,919.9367645958782,0
6,269.0254108648461,969.9409638179916,347.556835119994,1032.268533923887,348.6560503311058,913.8873308953952,322.66937717194673,1096.236181210105,345.06562449997205,844.8254304839618,254.77458055989797,1128.316070982676,282.3624813541169,853.5446596390881,599.5164200047367,1041.8357186524156,589.8596505411889,943.3464913574936,807.8063350226075,1056.936929830289,815.9508592781691,934.6723968259208,995.8339723902034,1082.1826777293522,1014.6686872425252,919.7349614487424,0
7,268.270802407953,971.3934852829932,346.3399041799637,1030.681888712057,348.4059260880528,913.3940372284856,291.07754909480656,1109.4622201800437,318.71724430079263,846.7295470787794,204.41498841358876,1124.586975411577,245.03166476523765,857.4118394031848,599.0833190203642,1041.7488619477149,590.494514807613,940.0195500852428,807.6028700829792,1058.0224243881596,815.6464929419468,934.3438368663466,995.0757577050337,1082.349816293597,999.6140684169972,922.354756396628,0
8,267.64324226056954,971.5433949814573,342.7280733582257,1030.7578855538352,344.7315196718134,914.5555313188833,271.87272606342447,1101.8883836733603,284.65053106935494,839.5985806119696,160.34694600942385,1110.749310361034,204.9161126740732,852.2268387502297,585.3743195750778,1042.2945784681604,607.6668722700855,932.6703100603876,808.1827408749663,1057.6451164654825,814.1675850876906,933.7692684535156,995.120486989908,1082.3721831445744,999.8002556055512,922.720566748872,0
9,266.56219396851617,971.681844779974,335.7118786636967,1028.330518510918,343.7191653406666,913.8605767781904,258.12606781759865,1098.3155974108538,260.4566194611191,848.9099807234743,129.31978095492397,1105.47697863274,160.09741460083364,857.2975135147353,585.4390629246269,1042.0388379121512,590.4576750260491,938.6965088070008,810.7027289957311,1055.6324062865942,815.8234760448123,934.1956458838,996.2220226431698,1082.352073832,1000.0205214838988,922.8968294747694,0
