FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,status
0,313.74604715327445,959.8463965758606,327.4386485562368,1022.967645895998,331.69829994866376,919.0096438237624,246.19805493497407,1090.4833921590855,267.9239134670699,850.4920920232568,145.0168002938418,1071.8140581230484,163.84807834699652,863.2929734812337,552.5983976604724,1016.8950465284316,557.2638927107514,935.2315129399914,716.735968242541,1016.3902343116554,718.1367328635117,930.0008664211748,849.0378691099089,1024.6216223924848,850.6257881888797,928.5306596720948,0
1,313.8347935180515,959.5844696515804,326.7890560115422,1024.1677751057643,330.70930272612054,918.3965593572052,247.19992341238748,1090.114884667323,268.3923387465458,850.3589019663277,146.60934418478618,1073.1207235029392,167.0498063443386,864.0674729525912,550.8859006388134,1015.454541948418,557.5643166391994,935.4944724391964,721.127023126431,1016.6458356634472,713.1288397482684,931.8011698838458,845.7819351821323,1022.2961230701948,851.2188690939556,928.2257542550608,0
2,312.5736150443941,957.560350360632,335.5344589292925,1034.156148827838,327.3448290285425,921.6855849490984,249.6699935655135,1090.5084605220484,272.20014480372555,846.288499685003,149.31065024883137,1073.1119435889857,171.33357292343953,860.9934953833923,550.0825227159517,1019.764338821983,556.4867796482438,934.4577490521388,716.7748724809703,1013.5050137510729,715.5611894902698,936.3499711910476,847.7917970327469,1021.8119678595416,852.1746568717014,929.6398617466264,0
3,311.74957966153426,957.8802306366528,335.893699536863,1020.691227853342,326.6737745704204,922.0651648729536,256.3776116439363,1088.4752794611902,272.5557169027539,845.6104188312248,149.0147660829621,1073.0152192350524,168.90525398700848,861.5432450002297,552.4243236487181,1018.4050827530884,557.5890814157394,934.2334488890436,721.0612732474298,1014.733750079153,713.5020639496445,936.0586000732602,846.6015059740242,1021.5665621340582,852.5171099341582,929.598298756013,0
4,305.77124708495614,957.4853067166836,336.0385781673833,1019.5975285291148,335.21797138010726,918.961222450318,258.46806951555067,1086.8820950566278,264.74153387221,849.1178074485673,149.3075998551824,1074.5805651505673,166.64336801040312,859.7058912693448,555.5503094676877,1015.2942391899384,557.8424981418605,929.1976186512676,717.0865818613992,1010.1685611856587,717.4031772291087,932.149157723813,845.6712986433924,1021.4742976965754,850.8258866457696,932.272503002876,0
5,301.5188315878919,957.9480671094324,351.3436708090674,1023.1787230458704,327.77729247729394,920.7212770169136,263.00850311398347,1085.410259227206,271.4386711195014,842.9091907195709,149.51489000853698,1074.4225105549117,162.06737037132868,860.9930265203809,553.9503662793936,1011.6281162685196,556.4057938733243,926.5040670783096,715.9738759411637,1009.9121425609044,717.3276587239477,930.8090443159184,847.1241954461185,1020.7888408271292,851.5179973584932,932.326434357564,0
6,297.11133756005097,958.7410039292112,335.2616365430259,1019.5719300886012,326.9236885338673,919.2659665905844,255.79916191349105,1086.2041706026346,266.7809262790357,849.2132792588458,150.6760640386177,1073.2574027886203,164.19298913605965,857.4164230940887,554.6027855445257,1009.533096078036,557.9086206979342,919.0658306987912,715.9171888453133,1009.4181815882451,724.307651842214,928.1437868094464,848.0800943907897,1020.9147342454852,851.4235096573054,932.7005984763904,0
7,300.84339407237513,957.725579838469,350.317530439796,1021.9644687492826,326.7504101022787,917.2888849554124,256.6249192117559,1085.1399669324887,263.44947752933973,847.7936696901119,150.31528986321933,1073.344687995098,163.1394735765395,857.0668181139788,554.3100214190539,1013.8190616604865,554.5347768339595,920.1547754695536,717.0315261066967,1008.800279335622,724.4091097431158,927.7158500901222,847.5980357602916,1021.0456896353784,851.7638800141094,933.3548776372928,0
8,299.36643096963513,956.6498116655092,334.92770984982013,1018.569868257342,327.00275366576034,916.6389984422358,256.21691114725775,1084.1004552567908,261.1073725617288,846.7172288299046,150.48461651150984,1074.0734531422208,162.36166706010795,860.3090172738911,554.3859296781344,1009.5957602585704,555.5553468027102,919.8772166390178,717.606754675023,1009.176378775659,721.3363742208294,926.6213664125644,847.7600682510356,1020.709396463208,850.9631289121232,932.9576262194475,0
9,297.912586569321,957.332673980242,334.23317372256355,1017.954623119346,325.48689754173563,915.4910993611086,255.455858357086,1083.8902347741275,257.9140765087192,846.4595277269127,149.41495696961957,1072.110010913678,158.68160485911275,856.1514939217775,555.8114211549994,1008.2020498215496,555.7145934235135,919.876592385252,717.0790278679062,1008.9063634599158,721.3836456120246,926.12548828125,847.8779500606621,1020.712245966388,851.1382680503538,933.190246178419,0
10,296.1946152462606,957.4514234600306,330.7355461567059,1012.1528311567566,323.9799320930312,915.8003666504266,254.41970358899417,1083.096654528997,258.0632544865999,846.7796582425893,149.1593795200938,1070.3007647467396,159.01421763962048,855.179992272169,556.2101297043699,1007.6211655481522,556.125066581101,919.1317594305372,717.160383306337,1007.6438324176416,721.5478445184556,926.0398444316564,847.4481331883543,1020.426172260674,851.2340306553635,933.1536943714556,0
11,292.55758628113523,959.3151021336564,328.0158486632904,1011.46852424616,327.1200280753782,907.6517851505098,256.9457000811791,1076.0030659290906,259.32656413401986,845.1497478050665,148.6289291233018,1068.9539291751814,152.90156394204485,861.2804772168902,556.990409015214,1007.4056163734588,559.1056326678887,922.6524230261922,717.0768875697498,1007.694029012732,721.8096667365382,926.2192097593108,848.0088276856897,1020.5604318903264,851.3945463202864,933.1302895640556,0
12,293.0991707821661,961.3276182422736,331.2727422428999,1012.6100825772928,327.3493319587062,905.6668075124276,254.30944742865,1079.4039008864404,260.2674997426444,847.0506677900843,146.81327187348404,1068.7067489007395,152.4918866994632,858.6057032039287,555.88715864561,1006.6558923097678,553.6762132384222,920.6711856973776,723.8942354398214,1010.2995444920728,718.355784611522,927.4453221866964,845.8024140049174,1021.37357085352,850.5397406356077,929.9557772040104,0
13,293.5127753647158,961.0691543119432,331.12189810049705,1012.6708074004924,328.24300689101995,907.5533730242728,256.167230246436,1073.5185265243274,261.9429480424938,854.4527151092373,146.14539973602493,1067.3363369865335,153.4263920380948,860.0519377339158,556.2623028203321,1007.6411423413392,552.9123759176703,922.5997783540366,717.1215793525289,1011.030889058446,717.3978526012485,927.4839667236866,846.3767666314451,1021.2038057819174,851.8826128199444,930.2075176253028,0
14,290.8205501651888,961.1277440258198,332.4811829764139,1013.1189301187376,328.89737559543005,909.1759114822512,260.7474857126938,1077.7950845756222,257.45248330740066,847.0378255178437,136.69675015969145,1066.4890927798954,143.04836486498928,857.0996870003055,558.1055914131035,1007.2509211779168,554.9481034991954,921.8134284877848,716.8277102546047,1009.764561705691,717.6404436108969,927.5190863795004,845.921321764724,1021.2891486039678,851.4070006991858,929.909132061243,0
15,289.44205207849507,962.411217840168,331.7073486685288,1013.4172548046016,328.0434421693085,909.5403633425992,244.22643048865584,1069.5934435236902,255.61951214377373,850.3543801626505,141.52950924301643,1063.3838258360695,142.57735328029435,857.4936469594492,555.0659792816995,1006.2768041202902,553.0125132090714,921.4606823945728,722.5174665513057,1009.7971009332236,716.8499858295653,928.1818393816588,846.0584421492676,1021.2706668581884,851.5773928087926,929.9545465226912,0
16,289.7114450320776,962.9444274229658,330.92187531747805,1013.9037852739256,329.46956113659047,909.0699396967276,242.48787620752776,1067.151528273673,255.59010514357308,851.3807502202827,140.36468746448213,1061.3337966504123,143.1392619079669,858.8668741118287,555.4460275250697,1007.2346865438872,554.2990708072101,922.2321329109816,716.8771406950038,1009.9859935303632,717.2344519537044,928.112972352016,846.089572906494,1021.244722320086,851.5842677464875,929.9345038061542,0
17,288.2793680868161,963.8615328909982,327.36415064381373,1016.4811272659696,329.79029512839446,910.7232206346008,242.8785676794957,1064.7242601157811,256.1835262462283,851.8809712204664,138.8311270030484,1059.9205897188992,142.67625434190924,861.2394776018467,557.1947736702907,1006.4435027470754,553.8168152907115,922.7053914290856,717.1659667656232,1013.3879888732148,716.7205453384062,928.7234091215672,846.1102245067898,1021.1552791329188,853.4717016629342,928.0036813594418,0
18,285.5299525267126,957.9183128071044,335.8481398484486,1020.534276464772,334.7078725668481,915.0787366969372,254.8375921162579,1060.3072028401843,262.7767696306206,858.3586305594463,139.35813222966982,1059.400645528621,145.99636707876377,862.8196051469365,554.006804254182,1005.1243105852632,553.4534427558492,918.9920597791148,716.9051433756695,1013.6917138923012,716.9486451366013,928.8559903965375,846.14241469821,1021.209858285426,853.643244283252,928.4422786580913,0
19,285.2226054435898,958.1881841677764,335.7026370759128,1021.27533295328,337.6011094997391,915.480516645332,255.63905475353545,1061.496696612311,261.7973809806516,856.5664249058598,139.86264624428222,1059.5488196939866,153.48169825321986,863.0787451279506,554.8106007272152,1005.3049082759546,553.7134153170146,919.7007492480254,716.431055614635,1014.27826757382,723.4106753861485,929.1727453676066,846.1810137298544,1021.2152986435397,851.3536338781349,929.71015083711,0
20,283.89437832974954,960.3720592804292,325.8310140899936,1018.370103016222,331.7795616318562,910.8672826628226,244.7966819931844,1063.8226644612691,255.8668826615392,857.7540104639697,140.37272764585418,1057.7587800933368,147.32630589538493,864.500775698088,557.5759851482971,1006.7446285026376,552.613482878329,921.8810951070344,716.6018967448657,1014.102603371401,725.2624792984465,929.5083032926158,846.3621428232974,1021.1401534238169,851.849391655742,930.1779341855356,0
21,283.5718154411167,960.4131423086914,327.06045063946425,1019.0122610256132,332.9041503588772,911.7852821322068,244.4754497592564,1064.2737042877625,262.8200631209871,862.837838334778,138.66692809661745,1058.1109076506243,146.3508710377548,864.4562195855673,557.3005292443522,1003.5563015009358,554.8120847387029,922.837561355804,719.511214835746,1012.7423342355116,718.6864680850149,928.9708853783984,846.4254845320326,1021.0297678009192,850.9642164728886,930.915815253892,0
22,283.4297755852787,960.8690863615622,327.0286207360316,1018.6316518902692,334.493261468736,914.4799293445192,244.7502168970393,1064.1440313761066,259.78467566759286,858.2063503111224,137.71838090199643,1057.4661611407057,154.12394976274865,861.9783979720005,556.3431928309724,1004.020022491074,553.5724851213909,919.355680870712,720.0573509443255,1012.4890954033756,717.878784076135,928.8477136526452,846.3795176780114,1021.0517865362456,853.217476297882,928.8486200987112,0
23,283.236823956275,961.433681513263,327.9212636910427,1019.5500368094464,334.3422110648087,915.1197585106596,243.775856206569,1063.5298198220662,261.09676683522633,856.6736768152152,139.7682240043412,1057.6817385682632,153.50466158982215,864.1024641251407,554.2360579114896,1004.3857342946364,553.5946555565486,918.6987869744788,720.4243486259321,1012.99444648468,717.8841857172267,929.0189340831076,846.3826357093682,1021.0362928672192,853.3869549635947,929.0315785852976,0
24,281.2770588779325,959.480159403558,322.8485608441932,1015.3702421279448,335.22735694915013,912.1474044766172,243.12676726144065,1064.1122415221676,259.18638598934416,869.5558474818895,136.88259832260667,1057.252292338756,150.1895647582214,863.3147702297684,547.2800487225635,1009.4456736433604,549.6935228563564,923.810439996208,716.0024123570079,1009.4604808350508,723.7460151047328,930.6568905327972,847.4667194946844,1020.8407753097232,850.5209932711716,932.6947205352224,0
25,281.1033009552676,960.5101498639558,322.63716822947885,1015.7844223930588,330.7413998319827,913.3973629942368,243.09245820163284,1063.2748565561717,244.81676168652595,860.3567989217631,138.3636081358236,1057.99834016664,155.11067275108067,863.5240849390528,546.7224006007955,1013.5024945373312,546.0593394464262,926.5555414428264,715.3378082592868,1009.1203076028368,725.4866346798265,930.1581588621792,848.171491015252,1019.7170569807356,850.5551041056182,932.8427164384672,0
26,281.4242659867662,960.53464106126,322.4007121608223,1016.6236427862096,328.62100189466935,913.4277482772032,242.60510240016583,1063.4843861890313,244.6827104466789,860.5570417708286,137.68018736175813,1057.0587763621647,150.79539771507868,864.5913395822092,546.9499700122134,1013.3134983463556,546.343650867477,927.515198415382,715.2297995459428,1009.356523075146,724.5976863508881,930.866179679966,848.1457264060626,1019.7074422619082,850.9557048366036,932.0645740293212,0
27,281.6428007416049,960.6316983953808,322.12737546010504,1015.7966114859825,325.9627810504253,912.855460946828,242.58120017181912,1062.852497759503,244.68636957969716,861.1788409006763,138.6962312963756,1058.0892713379983,148.6174045954631,864.9511902617849,546.6448154623083,1013.963455659865,538.0230422199779,922.6789272400844,715.5827264078881,1010.0293731128882,724.359235974375,931.8141177679844,848.1521493095725,1019.97734792963,850.4293910548653,931.8771741251836,0
28,281.02571514710024,960.6993418069204,318.9364038673272,1016.8601488594096,327.0906572379123,912.5338121760338,243.31881549175444,1062.764357903878,244.34361650047748,860.955013636716,138.49400995301642,1057.8928493524982,149.30204016954596,865.9681157904632,547.2104943899246,1014.1637911715987,537.8289367318619,922.8484333270968,715.0254131262571,1009.1423381101902,720.1647889226558,932.3461844551484,848.1976132337076,1019.9742121980264,849.8908619700854,931.8098098788518,0
29,280.94198971017903,960.3815004459468,318.20070115425494,1016.1976164986684,326.45500676684634,911.9164278925912,242.55324771717403,1062.48622157134,245.37776892454943,860.3334304394747,136.26938381492704,1057.846105661049,142.37461829216488,866.7444284902962,543.8569321278942,1018.7516845209822,538.0359978545627,924.3256555314804,715.0338109168956,1008.7949987407296,723.2069144478389,931.9475029042152,848.5436587959954,1020.0186751433632,849.7151482461798,931.7941073404352,0
