FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,status
0,276.61062560558935,1006.0764704584462,326.008356141486,1031.469068674372,339.299184454433,926.4957669585352,233.50788295036483,1078.430038440937,234.9973121514091,871.3323176353842,130.86303135508524,1076.0102327390248,132.15905555358012,876.8735034951036,545.661640440069,1019.9939390879008,550.9886831672976,930.5110553009908,723.6599819495866,1021.0057414305028,723.9164329970301,939.7229124989956,847.2817959928078,1027.3866878512324,852.2619851884978,938.0587407545866,0
1,275.69468648287966,1007.2558983908604,325.7243688456879,1032.2063312068046,340.4294681425057,923.9505827803546,238.51624090742845,1083.5647066264885,234.9806558636292,870.9172090618687,128.85257348902667,1075.6828224019564,132.45330502990006,876.8230637235733,545.6802361219229,1020.7555125374552,552.3798850050828,930.6322331817424,724.5945227812728,1022.1257482076024,722.4064040959113,940.4817386938316,849.1775459988994,1027.2844292993148,853.658554157913,937.775878457792,0
2,276.52154741423647,1006.3258880906732,325.6500771947893,1032.3891918173963,341.6568902937116,924.5575922083802,237.87999910868035,1083.9268313147934,233.8535169941241,871.3573846529723,129.5557217046095,1077.0072413436812,132.2536706614401,876.9848520697959,547.4451008016638,1021.7934581972412,552.4720102416833,929.7744143315748,724.5382441903896,1022.6333405146436,723.1910487176227,940.3828913389456,851.9700481181646,1027.7695235813655,853.5352668356057,937.9542441721964,0
3,276.7439120705633,1005.8963705563178,325.7434627696658,1031.8612749378617,341.7225886073317,922.1962097302506,238.292792708418,1082.7496262773884,236.08090305204357,870.1856926239037,130.01932394675066,1077.2528286947213,133.55566932879125,879.3199916730289,547.2242415865934,1024.8074939511964,554.199568372709,935.1741461715308,724.2641721807313,1022.0853802458844,721.500472005539,937.2975931160596,849.9283955404135,1027.2868139756067,853.5523122285525,936.9864665191898,0
4,276.70221375861,1004.7233506426228,327.7496641479016,1019.402559548069,341.6532231245301,923.939037449127,234.9182724673664,1076.4264297205066,235.5293275910019,870.2744927220622,131.4988124138047,1077.1681730226942,132.93840534820356,876.571205245669,544.4847968960925,1022.7395174697776,554.2661171802773,935.677264435689,724.1266064588052,1022.0412479263296,721.7700675374044,937.1928294768323,850.9858715890753,1027.7458712250586,855.1413056630306,937.1343931356482,0
5,276.7144662289068,1004.564858800256,327.7823632963302,1019.3207607787816,341.2320290554329,924.2949946149143,235.41051023803237,1076.4308317858538,235.466069592301,869.9522593860501,132.22873176802892,1077.6416701765993,133.71362723361685,876.6011902797231,546.5378936400493,1022.7690511306888,554.6932312229984,935.4132837972425,725.1497761263803,1021.9647997114084,721.3746380774965,936.7411536245464,851.5695885222972,1027.8711592248922,854.2366986815733,937.2008075475868,0
6,276.23896376829305,1003.9966102841144,325.14887776269404,1029.1575659556393,342.24141402424385,930.7667033625036,238.503222322898,1082.754188694558,234.7417487651691,869.6072004263582,130.23679993707583,1079.148044291881,134.19344243519637,876.2111789947219,548.3777377323304,1025.8236579979107,552.885097161381,933.0244435710472,725.1450013060253,1022.1810121557276,721.4038552233394,936.805392565927,851.4064909050771,1027.693539520645,854.1439539907192,937.0896553975708,0
7,275.7828793569101,1004.069666809934,325.22922332327136,1029.377471452947,342.1515643612151,930.5484890009358,238.12206174059247,1082.901648213809,235.4523572190065,869.4669020832855,130.27027859334362,1078.700664220357,135.50284684556976,874.7007677469247,548.3811946219058,1025.8406904390156,553.1358334922046,933.045439485414,724.9905783922371,1022.1064958985812,721.3703393998164,936.7872824798516,851.4565724421229,1027.636743863657,854.4714627820896,937.1651201437364,0
8,275.4808053362664,1004.0046421698488,324.6869671329255,1028.5726421953211,341.9282045600008,931.1428741073888,238.30477730660505,1082.5312474437883,236.0733865606459,869.7730555033352,130.9703864604816,1079.2577676541837,135.70157036514678,879.7380008739553,548.3747764061579,1025.856343871263,553.1543889932422,933.1417561908752,724.8148368766,1022.0676939527748,721.3226960012289,936.816028423996,851.2137016735398,1027.68371155996,854.179022802798,937.1615737365678,0
9,283.17269537321766,1004.0638225031286,321.64069201763334,1026.8636647714227,324.619763378049,932.8407380652726,245.6944741198238,1092.156946545222,241.7307303320757,874.998878518244,137.37765276850587,1079.390593787312,134.48705190644927,874.9339978332296,545.4311230960841,1023.3535867504652,552.4811232508546,939.647184059429,724.148752785473,1022.0870202573936,722.2687118044134,939.9114869150671,851.2452092933406,1027.776914396153,854.188354797419,937.1580313655228,0
10,282.6909354201219,1001.5291907697982,321.72919160522935,1026.7946093893506,324.40034933301035,932.3394878536004,244.9245614596244,1091.8192750368812,240.5371806091388,874.2404307099847,132.5909991630187,1079.7184884591982,133.80891026384032,875.0672427141693,545.2510420522702,1022.5074094258014,553.2001730245483,938.9328070198412,724.1974331839651,1022.1039369962918,722.0985701552293,939.967484092292,851.4010991417695,1027.8966998143026,854.1759292147714,937.1400733067655,0
11,282.3691138675526,1001.3422469476144,321.3659302372926,1027.0829957938213,324.5394794280569,931.9366813844656,237.0066208461171,1083.4208465726126,241.08871321064285,875.0448284387414,127.71592114154632,1079.9250357331466,133.88809024590043,874.7562183657611,554.0432395488605,1029.429420398317,554.855350772178,938.6905131455644,721.3042416219128,1016.094424467066,722.5680287513683,939.6421981015512,850.9479268350589,1027.67638734121,854.0236333729541,937.1708420214628,0
12,281.2368144418545,996.02232238635,317.8878024216591,1030.4110251376949,324.36916634072253,924.207516347197,238.90319824218747,1081.3633493707953,243.14507096269503,872.15776812058,127.00492963059204,1082.1251643150715,131.16017820311149,874.7500390607062,545.3287236247168,1030.3090733311617,549.7441734542152,934.2746859626856,722.2782045223003,1019.2188267984608,720.1605147720157,942.0510063759988,852.0854341968293,1028.0819491373102,852.8233121988521,938.3847209585668,0
13,281.4392360196157,994.4586071488088,317.6834843093614,1030.4398430593744,325.3954888630285,924.0600942461742,239.62630292994143,1079.737090615995,241.28023105417952,869.0382227172404,130.0652626742002,1080.777883256384,135.09282727080296,877.7488754463056,554.8993902863699,1027.7452523527909,552.6774869008553,935.8003958002072,722.1435827148596,1019.1238867474514,717.2973342617714,942.0448337978164,851.3515210368698,1027.4788009340846,853.0659917737169,938.6007706125724,0
14,282.26997573912064,994.208200666328,318.405887172188,1029.6074860942092,325.4866671717213,923.6215176326576,239.6464388764261,1079.709256163071,240.79629062211092,868.8676117414241,131.2509945496161,1079.5708934775528,140.287717762167,876.8317827593308,551.8131479826333,1028.1438289645137,552.2874209102636,934.9228598141304,725.5297734740496,1022.9320923569096,717.2845058664388,941.5776363599836,851.1902647055637,1027.5857716601706,853.1778434473143,938.1623910964192,0
