FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,status
0,144.4744543663392,992.8918485690532,249.63334497766775,1036.8884223809057,219.18799312279037,902.6315054028112,290.4773494884158,1126.3819619542444,155.67273272649518,770.2439159474594,206.88510125883224,1075.8707806365094,112.98425294952987,876.2352874329824,477.3453252988302,1028.6235397305234,481.81812688185113,913.4407984098032,706.5867324799337,1051.1537070628217,676.3231690187292,911.2669544093842,877.3643803689507,1085.532944095564,804.7653738202912,867.0061542810894,0
1,145.2585421489026,993.4770299685867,252.8723825372862,1037.877264940765,220.1113723933464,905.11609998895,289.8530869304126,1120.938345343641,160.78385713971636,767.9625334729175,201.4918414669012,1072.414580827947,113.16500292022764,881.3739762597011,477.0993457069943,1030.2202947589951,485.29147652872825,920.0008579004696,700.1565518893873,1048.4135855198958,675.800022824688,899.3131217424,883.54151992401,1086.3294653293406,802.1531928252181,868.5847830789918,0
2,145.27569868784732,994.1937298182615,250.3885253415151,1037.9556821112594,221.1537967081653,912.7361060485168,289.68172914185044,1119.7057213037003,161.2127244053953,768.7408232005706,208.39681608004128,1069.9230313493783,113.24245981494224,868.4442762028725,477.7860261497944,1029.714452784172,484.89952739720536,919.1560286410498,699.443587165505,1047.9928169558805,676.007809880806,899.3218478413736,879.0826778263047,1085.744874381038,799.7904817955701,871.122889241955,0
3,144.56679791870909,993.5908486718732,251.1235041302109,1036.91797117728,221.86053173129676,913.4202316699004,289.4895362605974,1125.845422569572,161.76567806844128,769.6499008189923,210.16793021610096,1069.4509414571949,112.6165196659971,880.4992191446432,476.9200722975911,1029.6851142025623,480.5416131484648,928.1583560380228,699.2342199987801,1048.1915825837505,676.7651285337688,899.09090489171,882.5407296318381,1085.589228005728,798.8728457030455,870.4089339772714,0
4,146.92043344128115,993.9448853155692,242.10770943074917,1038.273000111044,214.61645622402236,903.6481766767312,290.3690916540099,1125.7050031427948,162.2147375337479,768.6174846483801,209.72699932996252,1065.738688629397,114.17169301190518,871.6181841534259,475.3922583625902,1032.899283830249,486.13163396192925,919.9465195699968,697.3087089827528,1047.3491440548082,670.3129794166674,902.954227782452,874.6062901054154,1084.427798661478,801.2749861678778,868.8482558385666,0
5,146.6176261207372,994.2208956200616,242.1052208988502,1038.2079478907813,213.4200596902398,903.7985841637584,288.9288129670102,1117.3610093609364,158.11197883596034,766.469796662117,209.58187157838023,1065.7125446395255,113.6810059696242,872.2794276454009,476.8302832406271,1031.8854028840524,500.6252897483319,921.1791624451804,699.9356253714493,1047.590566126412,678.3508336497531,899.0960028520146,880.018489041471,1085.0021960435763,801.6671241492381,869.1373465465851,0
6,147.8271778538261,993.3552271613823,241.6379568449697,1038.8918293372049,214.7828972200113,904.192193652846,289.38895028341267,1117.1578833743283,161.98326522569195,769.2906992826105,205.36383143947089,1067.0760097125276,113.61766861381084,872.2394162079239,479.2724585316116,1031.0379716703596,487.35180615448667,919.259843118571,700.4199334579883,1048.4055536341616,680.2887236219389,898.8760499302558,880.438700689606,1085.7376268486344,803.2836559876043,868.2532666589652,0
7,147.28811135062625,992.9299105588872,241.53768963559548,1038.0481914069003,215.1128620847149,905.0063053217992,289.5025950259443,1123.5500993245143,162.32658083634195,769.6320140650831,208.9051864485127,1063.8084347715806,112.98248386352051,880.6245972845679,476.6508584834819,1031.9430360366632,487.1499779134485,918.6054610365196,699.4603606473329,1048.1365567669109,678.7826903681761,899.1499698591268,879.5570331246087,1085.830089728855,802.8900299766748,867.9136120686192,0
8,146.3975450741454,993.8447356381722,241.32652203345327,1038.158818514009,215.3330529588717,903.784943411755,288.5189981051322,1123.9288774051709,162.94994736213832,769.3117987908133,203.62286689532596,1068.9288083426136,113.90878189369668,880.4997734389351,477.0466576069012,1031.577048431329,486.773682558335,919.2471374018417,701.3946189433917,1048.507503422633,679.4613939143901,898.76919524272,879.0408144381638,1085.2182018047392,802.9524053367743,867.9943224299401,0
9,146.63558895473207,993.341526540214,243.06141718156317,1036.0353282337064,215.45259758461896,904.1899226606988,288.05236489007,1123.457468945169,163.56274633320783,768.989113408971,207.0845320444888,1062.8586863140076,113.77058935103398,881.1596850101603,477.0524670832799,1032.163833517261,487.631541650224,919.8270745315943,701.4215514749792,1048.1240770730965,678.6877739041927,897.9364232295231,878.8059602447231,1085.6459940644768,802.2735638364238,868.3294202368721,0
