FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,status
0,291.40420498556523,969.8716904852516,371.2912965037888,1032.1240063960895,375.2527513243597,918.4112508466892,461.0803440922413,1061.148243945456,468.2755446589039,892.5971017314791,563.8631121544905,1054.0842609839965,555.6868398639098,905.2153415385632,550.1681694655796,1021.098843699952,555.2763372403903,941.9373800822868,721.6402041431521,1037.0762127799903,724.995709482498,936.393971663902,852.4417359125164,1058.6506530627182,844.8193722490525,915.6912123815354,0
1,292.2257750869882,971.0719219434797,370.5924690653351,1032.5170454463916,373.1410364614816,919.3513507829005,468.69165853344106,1061.8598098250368,464.8040838452402,893.2569258533622,564.5514617753742,1051.5715050399524,563.3061298623352,910.0144396802244,550.177531595813,1019.2545279924,546.6724960267621,937.292765912372,719.7264963256677,1033.7723713355588,724.6531573073606,936.774500076776,852.7391513023326,1058.680901117486,845.5747575350638,915.8048380025602,0
2,292.83442273096546,970.7515613582536,371.0424433138962,1031.4145971518244,373.7356241471745,920.4374332694252,463.4958245881357,1061.103539841741,464.8473425122324,894.2801053553799,565.3469356293796,1051.0507805324671,562.0262154925164,910.1625687755444,546.7861662171441,1017.8173323609564,546.9835517992434,936.4264113337218,719.1675945624263,1034.2016197950152,722.1407847906739,934.8454644555646,854.8218453193981,1058.5244085016188,844.3179457953444,915.5666979720364,0
3,292.54378484036425,971.8662687157288,371.2156614742601,1031.8496764643417,373.57843411449335,921.0011263475272,465.5239044209295,1060.7755765557552,463.92299957176175,894.453160203966,564.6330752081307,1049.8720683392842,562.3194497335406,910.7954241929906,547.0820778399046,1017.5220081965596,547.2480339873752,935.8857322317288,718.4001155203433,1034.3282302979771,720.7696331802982,933.798145571673,855.3803535617684,1058.850029490609,843.7556949610517,915.5813786985242,0
4,292.643699128234,971.8252670826236,371.2609921320207,1031.4566010889282,373.68362079516186,920.9374443911876,466.88151107807926,1059.3479741171475,466.9602912610157,894.5651989557742,564.4674949187141,1052.9385467910488,563.1144030785529,912.4744401268886,547.3823698413387,1017.6270195528656,548.6577317246534,935.3264210383566,719.2869931978738,1034.624499251613,721.2539245248305,934.2886341327608,854.742252479449,1058.433867488864,843.4047938819359,916.1240671173254,0
5,292.51342019737154,973.280231663622,371.7999200114038,1031.3574631331512,373.5120741567624,920.7331304389008,465.5257205938332,1059.9630376295866,465.47819204541264,894.4889242941628,567.4118083661182,1047.508530571214,562.7457387301639,913.8982479367336,546.4824923303254,1017.3134524466624,547.7990937946056,935.8290852386228,719.3245274378822,1034.3401799142405,722.1488504198965,934.569442042702,854.4982997586729,1058.5910677717154,843.6963746823632,915.728292247988,0
6,292.813488525594,973.6186781076716,371.3493309963509,1031.5016052111555,373.37392849171886,920.9172987535017,465.6780018701045,1060.1378757720656,465.35455299446886,894.4051740591707,567.6926722731174,1047.0462269331058,563.2206491934152,915.5351509581938,546.9634982234325,1017.158818129316,548.1948118867117,935.4599104411108,718.9898868655042,1034.2495326169003,721.8072357971429,933.8999191160856,854.7200735895779,1058.3979984594566,843.463265675717,915.77537497381,0
7,292.7707984171546,973.5147089120836,371.3714491964472,1031.494293100776,373.4039007020709,921.0117117540528,465.7004482135351,1059.9552425297634,463.9848365089208,893.9382268609938,567.4899064796954,1047.0221440569608,563.8615412519873,915.5007456962368,546.609606352212,1017.5606892268332,548.6585467255471,936.0084021327954,719.1514043721172,1034.193100883714,722.0751963046189,934.3038987517796,854.8310080523298,1058.428231715105,843.4482460865273,915.7508911760656,0
8,292.78983943639093,973.5572725249774,371.45091077906255,1031.511173514563,373.5195424311802,920.9811986605092,465.3386748751676,1060.0916554312948,463.2805859996066,894.084600242598,567.3769715982544,1047.415515414763,563.7311036068999,915.1308941753535,546.5516957505006,1017.7789082972116,548.656631439963,936.6311436974768,718.8613082528578,1033.8298147903656,721.9202108594003,934.1876059258186,854.9258982313625,1058.4296147600858,843.4390674486891,915.7541584180262,0
9,292.78981264918,973.5557199628104,371.3940321546537,1031.5224733149455,373.4641478182591,920.95043532731,464.984120690156,1060.2635700749966,462.7542902992357,893.7339566333779,567.5877869485723,1047.1189430791785,563.6163257653443,915.2627435665986,546.5485864249875,1017.5414424674816,548.4665882323901,936.3693122947856,718.8296216610039,1033.9163183342614,722.0759088444306,934.471440928373,854.8838342739795,1058.4409818291929,843.4027064885212,915.7737484160458,0
10,292.7848958566068,973.571623634714,371.3521329386181,1031.5484121352065,373.4502345408823,920.9575200693998,465.4739770777669,1060.0605234654838,463.571444215018,893.989961891819,567.24678575295,1047.856211665796,563.7040431663801,915.25018180494,546.2530076333233,1017.6826361572804,548.5048865775913,936.2861022276531,718.7442307292407,1033.9721782832878,722.0711166123884,934.5782771170096,854.8943644103209,1058.407854673006,843.4076038603664,915.7673013814664,0
11,292.9078625485553,973.3634915096108,371.4121979017716,1031.5031053037176,373.47923303611566,920.9666928327058,466.0874082270152,1059.8349377970587,463.3947979613305,893.8919836488566,564.021526362713,1052.2009882762272,563.1705785386739,915.1784894888582,545.996232125787,1017.862215735823,547.956745906676,936.2594732302764,718.4789194769295,1034.3105413141188,721.9864154513077,934.5151508003364,854.9155751099356,1058.442722743789,843.4180716327324,915.7672583294826,0
12,293.98432260992,971.2080079190088,370.81922280617897,1031.1359862384334,375.5598854491552,921.3770374351352,467.6967383237127,1058.7592854944771,467.8098422994229,895.1072664842459,563.3409550782143,1052.048434916881,562.9961334403376,908.1918077097494,552.0873258017749,1019.1796895180618,554.140293632279,944.090511706014,722.3641151259562,1035.95075244329,722.4619768437855,935.5118432419866,848.7208387848614,1059.327640127032,843.4998851324708,915.6929095714606,0
13,293.6915049100263,970.9933601452268,370.9263395053977,1031.337080709554,374.6889675919194,919.1600445839168,469.029789144568,1059.2157288494573,468.3082833184688,895.738027826291,563.6909574464021,1048.327902654442,561.27654479756,915.0033378741218,552.2025000940529,1019.0433792013356,553.869023564888,943.1531156361935,722.1656299288468,1036.5567269419853,722.5393704537142,935.5004781909414,847.5697672165571,1059.0658558124485,844.4909998840411,915.5608832634696,0
14,293.6783162267062,970.955532250555,371.0042969861173,1031.4041987523535,375.1047814496937,919.0390281481046,468.63802752352194,1059.2009515923494,469.0060982003478,895.9402248318103,563.2504578343603,1049.4623802796084,561.2079862794889,915.2809330297692,552.2744666150394,1019.561966245092,553.9794565208247,943.857873248143,722.3693439895371,1036.470998333799,722.4663619102209,935.25869623166,847.553596446976,1058.9323758273156,844.8666423008872,915.553848300236,0
15,293.7680547228095,971.1465148869725,371.0530470313579,1031.4471686683448,375.21314777230407,918.9489385084928,468.9497703879645,1059.1583452638154,469.609610715055,895.7409378713235,563.9220225888514,1050.035677986229,560.5834411582649,914.0253535375098,551.2120978822943,1019.8349097684236,554.179089549924,943.7628894724626,722.1031407231006,1036.477017202945,722.4926615939494,935.5161201875056,847.553596446976,1058.9323758273156,844.8666423008872,915.553848300236,0
16,293.76760871574686,971.0242970317362,371.1081804689722,1031.3980517362866,375.0791273377496,918.7839229452006,469.6117774655822,1059.3055865801407,469.2717824645718,895.6764991418305,563.7392688510631,1049.8399226337913,561.178324800784,914.1237555734382,550.8433973711706,1020.1348226688788,554.0872911172974,944.4350409244984,722.059316845957,1036.2929743445156,720.7746557823548,934.2394943293364,847.554426850516,1058.9318390228923,844.8666135046354,915.5538765531004,0
17,293.6099853999283,971.3482954990856,371.0660790094938,1031.3988455072383,375.2675726881882,920.9232560717649,469.1821655154383,1059.3638423047987,468.2917003606789,895.5423901941215,563.9977707943464,1050.746793165354,564.3566653446351,908.9800121747425,551.4483142054127,1020.0903143171524,554.4883291495016,944.3066780712568,721.9177759019234,1036.3843750515728,722.6159550898716,935.382161249053,847.554426850516,1058.9318390228923,844.8666135046354,915.5538765531004,0
18,293.0427683004322,971.1751188941076,371.0812472677045,1031.3892745130822,374.39146614818793,918.0658380535052,469.7331971960973,1059.413027346441,466.9908132788729,895.3662302212011,563.805245081997,1050.4007009580505,555.1773310389723,906.8817869658684,551.2347170032357,1020.682037263824,554.8904212584575,944.1773980089534,722.1858033774267,1036.2854849810465,720.7045831171837,934.46122146371,847.554426850516,1058.9318390228923,844.8666315860029,915.553861753981,0
19,293.0203500835731,971.1915943501716,371.0418620314183,1031.4808528095723,374.6309116695885,917.767160206836,469.9814141897293,1059.3970712049318,468.1071358074292,895.4201985736878,564.2383815594239,1050.5044400945997,555.3634137574036,907.3042049590146,551.5144705803403,1020.3482404340286,554.6687744993847,944.0477583953164,722.2760548486201,1036.2071719089035,720.7270468723013,934.3049938866184,847.554426850516,1058.9318390228923,847.7770272342993,916.3005694880544,0
20,293.01857543084645,971.1744300623662,370.8828879704866,1031.4040601787806,374.59890095248176,918.2000889382232,469.6313040030173,1059.4054406114926,469.7681575199717,894.7887329280946,564.205622809451,1050.5298656544908,564.5859514814359,907.5189805433736,551.6831228605947,1020.5930404046456,555.1903616777477,944.1181752963772,722.2225527521538,1036.0817483625897,720.7004498505313,934.4080980064062,847.6007988611029,1058.9805886677134,844.8514057352886,915.5550086857378,0
21,292.79786957255885,970.672583839282,370.8284576971602,1031.4447214321387,374.5664027081354,917.7671891323878,469.67844413687874,1059.378209054514,469.4143126937906,894.8437876704859,564.2240832158896,1050.550371179854,564.6066841130448,907.7778601944228,551.7586467231978,1020.4024028567862,554.9392958642292,944.0816130627612,722.2159416684868,1036.0419214095905,720.6359221380305,934.4612053192162,847.6007988611029,1058.9805886677134,847.8186853654362,916.3130485091816,0
22,292.71857273129086,970.6343442600148,370.7215653408333,1031.5135884617814,374.717072733667,917.6669015541048,472.140938866743,1059.2060249995695,469.3165189485091,894.7536744868204,564.4066872801365,1050.9339071774116,564.4587974461529,907.6412105069802,557.8226645560196,1023.7162620437924,554.9010356908036,943.7977387080028,722.2759503784973,1036.157903285871,720.8597908962532,934.6481787396388,847.6139172279943,1059.014297025682,845.1257817797914,915.5176698346947,0
23,292.9450023468821,971.1496845892824,370.8238636904792,1031.691453696874,375.2989525664767,920.523494185112,469.2847551760034,1059.288527904233,468.9847022504273,894.5488876353985,564.6342354292057,1050.8942327562454,564.4181143694952,907.6997369882556,551.9426373604525,1020.408027194862,554.8505685853399,944.0473261937598,722.3010205292422,1036.1518363195864,722.8949519282664,935.6211522289448,847.6139172279943,1059.014297025682,845.1257791010704,915.5176671439458,0
