FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,status
0,276.48222646725657,999.3113341881544,376.7500780648776,1057.8529216645834,376.00963066706265,932.47626535162,398.6107117611968,1125.0614136549414,393.5873208213379,840.7651279289701,385.22815600173215,1191.2517413630546,373.85823322985664,790.1829511991413,576.4176666845116,1036.40296055936,605.0975809481736,949.6186598778472,787.8787397160177,1054.498671308149,803.4264338311045,914.5588355586426,995.45152267337,1051.3691970410373,982.6119242594982,911.3653261743864,0
1,276.66870295768905,998.7760456654188,374.61809398914033,1054.1121680871431,374.87116616476027,932.2095569663852,376.18552486980224,1129.8805087704068,372.6013116625722,839.9478778376639,323.7073494523027,1189.9691541504983,318.1533540891888,785.4871018050262,585.1761616004924,1036.369671958234,617.8786164917468,941.5875867497476,811.0194100825157,1053.564864361137,812.2826628071124,908.2096890821604,998.1174080083522,1051.4613027243297,986.6896221820648,913.7276309067322,0
2,276.895871900303,998.6241905554352,370.21701817704735,1056.486626259988,373.9488088263026,930.6972941469394,356.8828588716385,1137.5981419301927,350.98782414112657,830.5721866515172,294.7903564847492,1191.2618061096507,288.11894450293096,749.1026782639144,603.2860368746,1036.47712163764,618.200491618738,942.3285571342878,795.9972051216195,1054.1136560713344,808.6464133916812,908.0784787438006,998.2438577074068,1046.5110167784344,987.3869517131652,913.5066874530016,0
3,276.62725376679776,999.1134632343234,370.9962099271261,1052.7418032610444,370.3701298568586,935.6292204397904,338.1706077813792,1142.9601467785635,337.33708018289275,825.3998089747602,260.8770273255744,1189.9088248674,261.2434897652218,777.5007193268966,586.678875500266,1034.6626315372644,623.7988017346365,944.2321927577236,799.8253486990463,1054.120781174659,807.1766577647472,908.1607712655276,992.309846915256,1054.0259080560309,986.875973777126,913.221503712516,0
4,276.0267688766102,998.29810406687,366.03459029575936,1057.4000195034455,366.96438175494086,932.0427708902575,321.320626366743,1145.4359439398593,315.3221139796223,825.7963217820078,241.5784329834778,1187.8901254176044,233.22242235796347,775.6459349240564,614.5016706687421,1034.2322203379008,625.2998766756491,946.1072830659864,810.9615885482807,1054.1300884754146,809.3898348395938,908.3832773717338,999.234119955988,1051.0165024084,988.487155518854,914.1442140106942,0
5,275.656755792149,997.948048386304,360.9717016133282,1058.102498723688,365.6115659904728,933.2994313909236,307.821783976065,1150.0788327510702,306.91686444226724,840.1718937903971,213.14483382146904,1185.587878202709,210.9125892331603,791.7541575659557,600.0737225714834,1032.999952822201,622.8724035454044,947.7629816208056,801.5590384226626,1054.810389197109,804.3856292769254,908.6116372023672,999.1830086181004,1050.497386296123,987.9817138505696,914.2540180954664,0
6,275.70194916545336,997.9951243852536,360.1645908926181,1054.4863597861463,364.69035414012416,935.0980356456076,297.51102015938034,1148.3371202635644,310.4989038673272,847.5564801666686,197.04784358586383,1178.0019578786566,198.34299987872336,798.123518294223,598.9578021859317,1032.9451452923734,619.79754781537,947.6429661225958,801.2451505723018,1055.3718933509083,804.1118472388258,908.5528618268104,998.7446111324394,1050.6920747665863,988.2741004019316,913.9877913543006,0
7,275.3377489057722,998.5716193743616,361.01885949371695,1051.1638276424592,363.7641153347972,934.2599991820124,291.5297547180414,1140.586062619828,286.0075845705982,848.2190959406284,177.1319923785325,1173.2606953684676,170.4714124751494,796.9161650961064,599.9187612347547,1031.6578475873669,617.3967145664328,944.5385560561944,800.339967184476,1055.2606752775418,811.7895772212192,908.3245383212884,991.820056156312,1054.5325592736126,988.089204022106,913.9242358631636,0
8,275.3358028148954,998.4381393892288,359.2748961631591,1049.6830808932427,362.54921720923926,932.144533671674,288.38803007326754,1136.4596846872705,284.740166434696,848.0669771372441,160.0273956775045,1167.9603853583071,155.7539515501501,801.2949426834589,582.832817305824,1030.1369992605823,618.1847835982264,944.327686093994,799.7488109405081,1054.789149769959,799.2885765204659,909.2287403025408,992.0733292360144,1054.4779047801337,988.1776960757992,913.9533766747222,0
9,274.71181850904605,997.4118964694862,352.92693159205083,1053.984412670486,360.4487107851105,934.5147781316014,265.3730450495012,1135.6023165375586,284.574790230343,850.239380241579,133.47721126206673,1157.2814510886412,130.36954931846984,809.3773680833401,583.4590674748811,1028.761988856353,603.580564937914,942.0125528821868,802.2054513254153,1054.852425423201,803.3526966754729,908.1266646767084,999.022073733326,1050.599079790753,988.0751127771964,913.9826170439934,0
10,274.266421525159,997.1935442070328,352.20432514642084,1052.8802698767422,358.91521226910214,934.9578906752274,269.9243395226209,1124.138544602573,289.5536648436548,867.8070826253675,131.70496277133262,1152.5674606648374,133.17807320345517,823.2112654126103,572.3248493903944,1026.7929478518497,603.7013190062365,942.3780659066676,806.3472734781172,1049.941351089646,802.2150136900506,908.770607998054,999.1589597297738,1050.4771976064533,988.0545432127344,914.018842597642,0
11,273.9381583180322,996.66090775377,355.0142637309854,1045.405839391704,358.1258634783046,936.2821575896344,277.2826524394696,1119.461436275171,279.5213641301863,868.8611404901038,123.90714605700984,1152.8096632218203,127.91309242595776,828.4982380527158,583.2876668267814,1027.836926843558,603.4297449040009,941.7542961395288,802.7151945384487,1054.9915734710803,802.509379021058,908.5187310212506,999.1686138406066,1050.3548579948251,987.9860803333772,913.93199598325,0
12,275.78213333308463,998.111133337196,349.0115735434741,1050.0682037600168,349.98789438810707,936.9357075575606,265.6526767447959,1132.7511666190703,256.6422331255651,840.3457101209474,124.5334692212168,1150.4412873188946,125.12224609117048,829.6877044969233,571.5567381701327,1033.613103884796,590.3714483333036,937.075855891377,812.5128988853821,1051.9835138706317,811.7250923682561,909.4102851368768,995.2037443203176,1044.2322544207211,981.144139124916,913.8077223957856,0
13,276.0805977770504,998.138850069852,353.4879810199316,1052.0992954542846,352.65720379833124,939.4512692801136,268.4972722880707,1125.133552299012,262.7415712354087,839.3276571684423,121.34513616871926,1142.532339215191,115.79588147226636,832.1324389791945,570.0723181775394,1032.6933873812125,595.5953944519995,936.2727211329274,801.3036022756747,1052.405347971247,781.8639685800698,913.7671660816382,994.6139106948912,1044.1788100916003,967.1111282725636,903.9783853086632,0
14,275.8957472703237,997.544718566491,351.66405254904714,1051.8422616570422,351.8171555230149,937.8869801562644,263.64941928104554,1116.80363954296,260.343904234808,839.128426040997,121.0931100336876,1148.7304283887652,110.05650722468935,835.1273502793757,563.2388353657815,1032.811901756808,607.7893259869439,935.9041914424856,796.8485750116514,1051.841410034987,804.2303036341276,910.8122837534728,996.7185852090464,1041.7325576905553,975.8871416059676,910.034356604246,0
15,274.8138463078611,997.4378177998786,351.95209743762666,1049.105950214686,351.8282856091721,938.9138715465134,258.8403380831754,1130.7417610162852,246.88649965045664,856.0911552210576,119.44655508926849,1145.1723299159626,113.65735930801212,841.493895766842,585.1964203495972,1032.390430234619,595.1096358379865,935.0912119061696,797.8856874225353,1051.5964281024696,818.3588165858631,908.763185566966,994.8146480267628,1043.840391227728,980.2397345752491,913.3755928168484,0
16,275.1774579185813,998.4693339149536,351.46081128263035,1049.2594796432284,352.0051267398194,939.4128487479766,257.78030117714513,1130.7517383135391,254.43544643288004,851.4799877337723,119.56547825172136,1130.1516636183471,111.13332899711222,847.482561928485,583.9138232406001,1033.2843454824836,594.7965187896212,935.2872988934206,799.9339052108546,1051.8506419947707,818.4797206625672,908.8357927377044,995.0510511906776,1043.556141177142,980.584996276776,913.2582976868888,0
17,275.57131798276663,997.4714266001348,346.55720873213863,1048.8576970040842,350.134547671354,938.4268318529432,268.89756697517066,1139.2717528220576,253.8450964839623,855.7267242140143,116.86386647863102,1134.568860392462,109.38783414962232,853.5231716539998,598.8898001721683,1036.87807502158,596.0005168641961,937.5511753550354,798.4646032504514,1052.7032771170095,785.4515448379268,915.1748004719932,995.3307665960066,1043.1763251400623,966.7208171789916,903.7267051769652,0
