FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,status
0,304.2198952276778,989.9908013382352,354.80016929120484,1048.7790686097942,363.8859633258477,951.3167000797896,291.495610274016,1101.8462179549736,292.3147724353755,914.7092067205582,195.63964928080108,1101.845717475661,184.4632215834718,909.8016471778708,566.004572708368,1039.1672208114726,562.5120909657372,964.4037820450268,714.9623104933798,1043.941693891067,715.9252384022091,949.1680879053343,858.542226709532,1049.796064097946,862.4589904170042,947.4320240146882,0
1,304.7168341538686,990.6537601826911,355.1298100306557,1048.0971453664586,361.9321707910306,950.3017562877424,287.43257311757736,1101.637057963756,289.0749720262148,915.5902090640212,193.5363831042623,1100.4158104105438,182.9478486337649,910.7611850847836,562.7726854924572,1039.0913336177157,554.2399527719643,961.4368061455272,714.7205103761353,1043.4677174474982,721.9876737805429,948.2239222263782,859.2525870468278,1049.948153975779,861.9610617033682,948.1302067604598,0
2,304.00517965944283,992.5430965773944,354.2198270443047,1049.464597456776,363.57430383659926,950.955788572425,289.8486913165128,1101.4893492979656,288.46548596346173,915.3545263600122,195.50555250269537,1099.6348824035065,181.6078654501311,911.7542692320388,562.2079304724892,1039.9444086774145,558.76972037267,965.0461791947342,715.2847267220327,1044.3837388800314,719.3872108090528,948.5921855536916,860.1330140291171,1049.956861912197,861.9701392194848,948.1315297681036,0
3,304.0650082254596,993.633036925283,354.24895010006907,1050.2597770158377,362.6687444232995,950.6763771612096,296.31072374252096,1083.5865935046038,289.86169299161634,915.6857911950084,195.9940809143225,1098.78773304577,181.26882842675292,911.5015197798753,564.6523228237315,1043.2806306792745,561.7657002758219,965.1525882269686,714.96519279728,1044.1249412968264,717.2354812522858,948.5086862310428,861.3634691622849,1050.0442789653748,862.0548537741711,947.6496970311936,0
4,304.219541636493,994.6170437467352,352.83580417905887,1051.3493621848595,363.2784745845125,950.6182879266452,295.5614754065425,1084.2707541057243,289.6367731702033,915.6283773384404,194.8721776052011,1098.0621752714428,181.91781859404088,911.6420623084188,563.8501459724416,1044.314690897519,560.8547705760702,965.3053951894072,714.4634576209654,1043.596749624551,718.0449559443638,947.8904402142148,860.3754798085544,1049.693364263194,862.3341486202879,947.6088807234248,0
5,304.1617864006052,994.4697629941204,352.590371716007,1051.3893144258589,363.06792844566473,950.409359339841,296.2968600214845,1084.0804468473034,290.53202452988245,915.511275942408,196.20697629157212,1098.5561180815462,182.0948927734236,911.553000534921,562.9381336037297,1043.6698828367169,560.3142470160138,965.3873752479076,714.8980319019412,1043.662679028984,718.2847443420648,948.2521488559676,861.0926591652421,1049.7366489968172,861.545079755845,947.6882392987008,1
6,304.6149563634349,995.0658243531082,352.0926117618,1051.3755525901508,362.8171479159431,950.6891299660464,294.0050083639098,1084.7329171521974,289.7220207903878,916.1953235320708,195.93212075599303,1098.8712290049823,181.1819806055533,911.7664394897192,564.1361876799009,1044.4225670606402,555.6836026294643,961.9576167569802,714.9482418501796,1043.4698643288484,718.2613430345632,948.2318982790712,861.5804428924044,1049.6565326183356,861.8973248832712,947.6466627071924,1
7,304.3468391507748,995.0329528180752,352.3135419629795,1051.3555818511493,362.237885528485,949.3124674419372,295.0625512131789,1084.1622025646068,288.8527962197253,915.9637415295224,196.5465651314962,1098.947922078062,178.16089752281596,911.0630925029276,563.4990019668063,1044.1838229569682,555.5889861822438,961.7209223313512,714.7170548259204,1043.627587289691,723.5642551724715,949.2995323388564,861.3600953130634,1049.8602532604702,861.6124911116065,947.5609423394244,1
8,303.95259033719026,995.0096590040712,352.4058667643017,1051.4790394689826,362.055808502614,949.4120359175528,295.59712951918107,1084.7125750898351,287.908019325048,915.4234700760012,196.46699104259477,1098.9463271365985,180.5328833731315,910.9624470550292,562.8506080660925,1044.5813730479513,554.3144834987208,961.8616350497682,714.6475205836897,1043.717604615424,723.3668220430728,949.077471551608,861.4347278312216,1049.8761394425055,861.6689043082248,947.5910084322916,1
9,304.17691246895856,994.7893700750324,353.1251087362341,1050.9182113658674,362.1264138984432,948.9899031437994,294.72337472888364,1085.255518457103,288.13601398344,916.7384216174056,196.28198182164303,1098.8907180999151,176.7271979422501,911.4593422894616,564.1349045724955,1044.0536351032245,555.7608884208689,961.937940654993,714.5378724930345,1043.7992264679651,723.1695770938312,948.9959667466476,861.6152676060233,1049.879671723242,861.5819168586879,947.5597595870714,1
10,304.0891280998954,994.7231211441568,352.9190936541216,1050.8692343527566,361.5610785168076,948.745043640361,294.80532316919727,1084.947126333894,284.7674960866861,904.3925750754844,196.1125312825018,1098.7988451664105,177.7472761982594,911.0485146975884,564.3711376376208,1043.896397149887,556.4295357132454,961.8785975313994,714.481930081649,1044.097837382253,723.4763897720951,948.9359045203868,861.6061298186819,1049.8839170524604,861.596781082054,947.5500389200024,1
11,304.149264049158,994.8727187157378,353.0367805867883,1050.734460790047,361.7235315667637,949.0514230833256,295.09641426592407,1085.0530099973882,288.4557501516354,917.2219438293592,196.0006632017376,1098.8781287580796,179.89078887223576,910.2302821465576,564.3301527025795,1043.8704838917415,556.2132028671482,961.8728420193104,714.4823345685346,1044.150257208696,723.3922384185195,948.9163912087132,861.5992937224429,1049.8789949998709,861.6138646258489,947.556523456896,1
