FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,status
0,301.0932229864272,1002.6562204017612,352.7965368065009,1059.5704724033644,355.36289358945135,965.7401337858336,293.0729928965376,1105.6383900638891,285.86391672201364,922.3363069398364,192.19961153980347,1115.9760082057082,177.28734480854126,919.1836047820708,563.5960930500601,1047.144980784465,557.9577842707441,975.325277918494,712.7970734436273,1053.6686552946048,719.0246285387691,964.3776030754184,854.8755376887724,1059.091859042513,854.5486615150585,969.8798128894636,0
1,301.0462435758315,1002.8979989976064,352.0067480357632,1061.2026495866965,354.98218303229004,965.0695782842924,292.2245763383699,1106.4223384366678,284.9700991478016,923.4015986816048,193.57046313341635,1114.8707817128088,176.8838565836337,916.7509356182696,564.3896673559677,1048.2685810568405,559.52095096226,974.602091366714,713.2692730411286,1053.210353472932,718.650922837276,965.5600762630016,857.0435364999759,1061.183638372989,856.983512387319,970.4560014485088,0
2,300.26758489125103,1004.006654850093,353.14459375349225,1061.0873017181464,354.196811472641,965.3230441483744,290.13818070544374,1106.2424726297013,283.7854119736134,922.8713193244572,195.4097694724372,1114.4439885618056,177.55241330175312,917.4078012616384,566.6467485440257,1048.1508675154128,559.36073514668,968.2296719295326,713.1035566391963,1052.9709824247452,718.9486198276475,964.8536968020989,856.7982942261218,1060.4418989177316,858.0967587395359,970.3507200082728,0
3,300.47232892020315,1004.8126740914596,351.91741000846395,1061.7048662397283,353.71273710451754,964.8426068801376,289.8809149919467,1105.7784489303017,285.1011662923468,923.503798709732,195.2395876424365,1115.3258896154312,177.50393012410177,917.2984465319475,566.4585603508124,1049.0747509801502,557.8561271399608,968.4565370491024,713.3329649926471,1053.1467730923666,718.3481175257729,965.2199063942244,856.5085637522922,1061.2133264156232,854.4079640333301,970.3852877242,0
4,300.31994853125127,1004.8286605038948,351.7037820009943,1059.36356768023,354.1698501448017,964.7043662873548,292.4652708134818,1099.782893778558,286.0578581384626,924.0015307671003,194.54893833949131,1116.1165446800665,177.4604504626191,917.3049931242394,567.4941957818515,1049.3936733495304,558.1424191404226,968.5949276511412,713.017735772697,1053.0680189055613,718.7120244654939,964.8223058516976,856.4894189326133,1061.136144130743,855.8607604258701,970.236005642938,0
5,300.3586788202293,1004.27291791637,351.5397773018429,1059.3035202530884,353.49404631417497,964.9021309566008,292.878485767677,1098.9574903814694,286.76409023170817,923.56085335131,194.40923499813005,1115.629032087361,176.2060031965278,916.8718336611264,565.8839800329915,1049.3039933764524,553.7852331689802,969.3410064226384,713.0872780510911,1052.997355800968,718.7251234116573,964.7335212253456,856.4699151643075,1060.5757448657482,856.8241432150256,970.3610265859344,1
6,300.092439391058,1005.4514673192392,351.7992355485576,1059.973239268037,354.1513000012064,964.0633948982684,294.71405880658926,1097.9988195684182,286.30562912503206,923.540435947976,190.80788065460163,1120.2074464325692,177.41211411236785,916.3072566719812,566.2533421882262,1049.2685965734927,557.8835984293289,968.467644460932,713.3132549628169,1052.796970342206,718.4932801007294,964.9420300553076,856.2467080501957,1060.6551631630389,856.4183365570087,970.4315226959184,1
7,300.0868663118161,1006.1107613635712,351.61107414255525,1060.023145934924,368.5499803917616,961.5713758840008,294.7324455481977,1098.1484501016746,287.757372738326,923.8960318807116,193.0197267817583,1115.031327942029,176.5272454756599,916.2477090514644,566.3622824268316,1048.770308876458,558.3919520557934,968.3395123394162,713.5082685373849,1053.1023918785304,718.6997023484487,965.0987621478348,856.3737115748371,1060.6634135039567,856.2200417165172,970.3220292244828,1
8,300.118037249859,1006.3232868090874,351.18011077761804,1059.9301455775926,368.28608082546833,961.7429582202024,294.52921198310406,1098.4627181479898,286.4758524752097,923.271810404086,192.7718432889028,1115.009914961569,175.37423484812166,915.937711896483,565.6945047142912,1049.276703800199,557.9934655054337,968.533505923953,713.5083355054123,1053.0724667136412,718.6457850502122,965.0255979920556,856.4406742448149,1060.6503287279634,856.3321336379131,970.364298200362,1
9,300.1418149176748,1005.910891855928,351.28015297442016,1059.8064972529248,368.2927829856525,961.5941981442444,294.87785423065503,1098.5463412450922,285.8260308998614,923.4688539526028,192.6270396625732,1114.9995636502056,174.22716595881627,915.429067506587,566.9111222439531,1049.27166671809,557.6423511331506,968.5064881133474,713.4608712462982,1053.1142594269495,718.6527791909961,965.1315186533484,856.3866015807549,1060.6428175021586,856.2064284559034,970.383552695617,1
