FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,status
0,310.96261091443125,976.6700819745648,357.79990564552173,1024.4014370572822,359.5080259089662,931.0670346744266,292.66568515018616,1076.662047173853,280.1049516476952,891.0820849304424,180.28498824458129,1077.599233028908,180.11343758810014,890.2568100166181,562.4179744348414,1013.3707823742848,560.145220217066,939.9217830660764,726.3613509635776,1023.2885446205112,727.0794089407852,925.754980196592,874.204436402637,1033.7490849211144,858.7474910800571,920.5130026184576,0
1,313.48613988593587,977.4104684665743,357.34325334526625,1023.6681743232228,360.4668286500888,929.3095181568154,294.25895229582665,1074.8611779812063,279.8034910541827,891.2419248380528,192.6338643742476,1080.1526515716846,178.13705037567178,891.6403507678322,561.7144928754383,1012.647961932539,560.1361478909714,942.4890576207752,726.993368419156,1024.1729574883186,731.4655589189268,926.4121593332396,873.30130156677,1034.4453918995182,861.0556727236982,920.8819174223486,0
2,313.5866763067803,977.1966884593418,358.10365654557205,1023.5972004371212,359.8147400605198,929.2682918461696,295.80793214557383,1073.976134132761,279.31643125139686,892.2901982651487,192.56316488833977,1080.383227234111,176.6758361439401,890.821647335728,560.6307837866992,1012.6825444475858,560.3839069070059,939.9926277962264,727.4083987510095,1024.7731357773466,728.2950393617231,926.3771136730232,870.9092434733059,1033.528174429059,860.4230096963354,920.932120407968,0
3,312.9556920841549,977.1537804305772,356.6477260912038,1023.6304917289964,360.0132419787085,929.111874571274,294.69407437526667,1074.3469327972884,278.97947090654907,892.1475616612039,192.67942540202245,1080.2570230342465,176.36425802084497,891.4841440440451,563.0461629934522,1012.521434506452,561.2143484095137,942.0292361986104,726.785290721799,1023.8096364152336,727.1557953515814,927.134041544447,872.8773547769057,1033.804190115049,859.8321266819194,920.909987652153,0
4,312.0901510898406,977.2430931164184,356.8813614665454,1023.7689576720072,360.25870106155133,929.3061177227796,296.13946808020063,1073.9731891079916,279.5830256111135,892.1382906855598,192.22322178755064,1080.0038746785451,177.0021738528585,891.2243603013352,563.0198099864319,1012.4567838804765,562.6978827917994,940.363146622859,727.5157752861746,1023.5983729309936,727.5937501785813,927.12429228817,873.0227504005977,1034.0160711261826,861.1123343716981,920.9050817440576,0
5,312.06446650744414,977.4162320509104,356.9639866187761,1023.6092213582328,360.1088467903038,929.1003891092116,294.19845739793715,1074.4963547974978,278.62359745139725,892.2314524878307,192.364034119446,1079.6559662156733,176.4673864391907,891.4092712626574,564.0872675358706,1012.5457050623394,561.0309787751484,940.7741544949142,727.7011535009575,1023.9577957814796,727.3849010095485,927.3324883185618,872.9685518366462,1034.2070181101758,861.0304525645718,920.8573364212968,1
6,312.3125937639194,977.2859096597172,356.6339360349975,1023.849289983095,359.9827237696579,928.9157768210272,294.687385608688,1074.5162286695358,278.8124767546536,892.8519486224801,192.24323719158596,1079.773716082212,176.6306477932378,891.2123245811042,564.0415931647093,1012.7047989597924,562.7629258232712,940.9165771843142,727.423051355409,1023.9394744716088,726.6935900624924,927.3957693533018,873.4234994657637,1034.3338257105013,860.3019194485152,920.9752319246246,1
7,312.3594770753957,977.2598780086162,356.70539092025456,1023.714009886888,359.96343375492467,928.8493926800148,294.9879006136533,1074.4405930608095,278.96512769443626,893.0864433608101,192.30233915450512,1079.9957674518394,176.81863206880763,891.4776559755437,563.6918447727654,1012.543348302568,562.2627514624006,940.8930001689793,727.3195536083921,1023.9526160896744,726.5838187506666,927.3610963618204,873.3336367439696,1034.2982378643633,859.9703915500517,921.0057739437196,1
8,312.10361367239284,977.2346508914632,356.7184684366491,1023.8125908576244,359.67379638758064,928.9454907621206,294.717301565897,1074.557857247156,278.79781075664863,893.1874823307484,192.20009504896143,1080.212160176341,176.01034271081494,891.3957132511854,563.7896063733938,1012.515704892822,560.3855869673938,940.5484706141508,727.3256476988872,1023.9314230779444,726.5894440649699,927.3483233763662,873.5410594940184,1034.361127058782,860.1768888019616,920.9203305549258,1
9,312.1645743329131,977.1633177903714,356.7134913728513,1023.8013045109868,359.84619850067537,928.8925590206824,294.13806429144927,1074.7059560715495,278.91663614578147,893.1773247533122,191.92924955886423,1080.4472428433253,176.34444988285455,891.3342350182685,563.7970830188151,1012.514104906204,560.4647625128221,940.4619872508724,727.4110346125688,1023.9935807249811,726.5578967666129,927.3462992604389,873.3302726051122,1034.3318813080127,864.9190789856433,920.9685686210952,1
