,FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,status
0,0,268.4209306621427,1007.513128612779,378.5714992528154,1068.2664132100708,384.7042289604911,933.9523490328372,497.2420435733076,1091.874224167375,503.732263344317,915.5348025061996,608.2683884678953,1105.835851897745,615.9077132910838,897.6436546039793,604.594214430711,1045.970287224898,601.7785088944652,955.245461334296,805.7448702887843,1061.5830409815871,783.3388228596264,935.3015638991895,989.5754512791824,1061.044458540637,995.5881809785244,917.529653175012,
1,1,268.1117415397157,1006.851461327838,379.6179163688491,1068.6798010496077,384.73235854556873,935.1954730480232,500.267379125786,1090.5109561917363,501.6730219490041,916.5354072968807,615.1818943891785,1105.4826271875563,614.5517948979053,898.314119292742,598.7718915753309,1044.5295162607345,602.7849713785595,952.2529569537564,789.8758693541289,1060.7648393426373,786.3878985778252,926.4924553192162,994.0945877055352,1060.953197752527,996.0881957462146,918.2834752494146,
2,2,267.852876629724,1006.6042218569182,379.2794537637261,1068.5160286123485,383.9630060729186,934.568493553683,500.670010997043,1090.3060435477992,501.2685002400134,916.419516737894,615.9961526074552,1104.3602134934426,611.8421563370484,897.8125825163024,597.939679228903,1045.3838331010918,601.6652231005605,952.4422296191908,792.6916713243343,1058.921753927507,785.4021573407751,926.0009577272572,993.339515160212,1060.423526147286,995.0256140551425,918.0598908255506,
3,3,268.3012829056332,1006.3864931755433,379.2723384108128,1068.4258643044525,383.4235471370781,932.7834156941702,497.0404693085133,1088.8596139385104,500.35824804219214,916.176714312058,614.7675370860006,1103.5738185571452,613.1355959045251,897.5108082902336,597.8770574264626,1044.002940719571,600.7192273877841,951.8210944316564,792.1288827367814,1059.096370419538,786.3723070816814,926.3756014720908,993.6833799086868,1060.533191679507,994.7248974764144,918.119429028446,
4,4,267.0759792042646,1006.2701653698454,378.6297078622488,1062.3433374184883,383.597527393594,932.1994027523853,499.1343286536605,1089.0262748948098,501.2734746250901,916.3754745584304,614.405272202312,1103.6894635852868,612.2284992401559,897.1917984715111,598.6947865976003,1044.6923590442173,601.0373898073352,953.204568586833,794.3227687086643,1060.1110462298034,789.8933239007956,925.63832144979,993.9450561364698,1060.0710772557088,994.6468824031914,918.3326587775102,
5,5,266.2711402064647,1007.1789416243802,378.7634322981221,1062.182363360179,383.2912826042026,932.626142761096,500.3288075579778,1088.9750887767784,499.8028446887032,916.6183079278794,615.2221482007803,1102.0365517845407,610.6817283307932,897.1255993194917,599.4506667773342,1045.7040914273457,599.4985824009532,953.180162148122,795.0488173109037,1061.1971165659147,790.9227751693427,926.057498435778,993.5910015329428,1060.180724057794,994.912438758483,918.3118902314332,
6,6,266.10747871845376,1007.3825680903002,379.0919345811067,1062.2016049062042,383.3686842502946,932.7649833909036,505.26598385933625,1089.7060966631843,499.5748801659235,916.5413888318848,615.220786740783,1103.315749494229,610.9999004607082,897.6965789458579,598.5185321068732,1044.9071400100745,600.4663400439199,954.590558592315,793.120931022654,1061.993927601766,784.8565125682419,934.7626095672988,993.581074192558,1060.2269623929487,995.2980245880404,918.410277468242,
7,7,266.23174224625325,1007.2668161048862,378.5646738714608,1062.6221662825474,383.18599547149296,932.583961907246,505.53042050920936,1089.7649554519598,499.14420074542255,916.5122076590916,614.7889487734076,1102.953018199688,610.7770703765908,897.0773003751264,598.8548582645014,1046.2177500279838,600.0749735342355,953.971017673557,792.3668978211163,1061.747440027017,786.8348351566626,925.620892123209,993.3418322539608,1060.3067103069902,995.2249805514926,918.5608194927186,
8,8,266.27590632097616,1007.1270236226236,377.8943654371641,1063.0698611717028,383.1909109247056,932.7120664485846,500.3185654678642,1088.9448407220104,499.2466792390622,916.6042850895196,615.0065520029849,1104.1688951860888,610.4436419255092,897.1096162704928,599.5613588995369,1044.9866301167283,600.894838985448,953.970857573992,792.5735316878022,1061.4350642078855,788.1635477887017,925.7297531004604,993.5458543675772,1060.3386547108244,995.1556150686912,918.5625738610598,
9,9,266.09729689956487,1006.8939294191428,378.1997074975459,1063.3072175215834,383.2247565657637,933.0261548874048,499.8373379105864,1088.8731928032869,499.7233938209722,916.301905444928,615.5025955666491,1104.193489977229,609.6736833922109,897.305603700031,599.5464873096878,1045.1047391982572,601.283454448566,953.3613450767187,792.9904156946546,1061.2505393690435,788.4093043770064,925.9173992081304,993.81087631801,1060.306922371645,995.1145141115423,918.5179128093284,
10,10,266.0103720651336,1007.8139583859524,378.0803704726835,1063.3337994308529,382.6557694175928,933.331110924154,504.0745034484466,1089.6172104610582,499.37140719013183,916.6901724518966,615.9405678053361,1103.8373982739922,609.5271111402772,897.1585959743526,599.312529148454,1045.5116867300871,600.9741398447976,953.184044898914,793.0072916375644,1061.45696858638,788.8859586876918,925.0207501592924,993.9156625298746,1060.172147295389,995.035995438753,918.534155515605,
11,11,265.80669316265767,1007.3640409381316,378.1622683521365,1063.195379230575,382.4649051820038,933.7399002736672,503.14111379715183,1089.5011719108768,498.7545004002605,916.3970705098216,615.0788962236461,1102.7117955798528,608.7889558906207,897.1298735742619,598.2719370788653,1046.2620908805854,590.7009819239106,954.547542933591,790.230864188761,1063.4478643166503,788.5195792883983,925.2445908769976,993.980093808416,1060.1314312600634,995.1970736351062,918.5400354748348,
12,12,267.5107975837003,1007.7074074167087,377.4157328909488,1060.91931771216,381.92987618117706,935.4183598952116,502.1850856041877,1091.914212733485,497.60428602270713,914.318570509104,611.7927563671018,1100.486218903014,612.0473885629204,901.5171182759976,598.4196062670882,1043.6515665720003,605.7549551776543,952.4901209150844,790.809350081941,1062.4448198574944,783.4041274012452,933.6100137838102,989.4549838340172,1061.0336442522755,995.288430078752,918.3606499665632,
13,13,266.7687367586847,1006.8359518506612,377.9220433228968,1061.3856783270571,381.7390440902412,935.565212230136,503.12316502644273,1091.743911193803,504.89075195649815,913.9099062794188,610.5120075756613,1098.9523281795323,606.0541120710236,899.693095188295,598.1935121613144,1045.075823064239,605.106862716774,952.2307354032248,790.7333226197717,1063.0342748391113,784.0166933235793,934.1113083928408,997.7996614602514,1057.825367385898,995.5090033403452,917.8589470363733,
14,14,266.6039532213744,1006.8335274858216,377.8352996369797,1061.316485716787,381.3133109282455,935.9316384275552,501.12534268779774,1091.5697201764558,498.6511462996623,913.7447777046692,618.0333354042162,1100.324086813608,607.1003495453238,900.5026137487229,597.3105219777756,1044.4944181309124,605.608139831781,951.2663104234592,789.8611792476341,1062.8698105430185,789.9734256977532,928.4026799142404,990.8509752251236,1060.8756007533316,995.0540078290882,917.9245051174458,
15,15,266.5508864170863,1007.1827275082088,377.95908735694434,1061.361972828458,381.2878965618396,935.8754024463572,500.9950202277175,1090.9028584005905,499.2957413553106,913.4725896091168,618.2047427491186,1099.9145427090032,605.9348580865153,901.119523114969,597.0129093671186,1044.0972191826725,605.260615950288,951.4779378315004,789.7762236080491,1062.697497668466,789.6726722866102,928.2735845045866,997.7662149486368,1057.7893584375431,995.0316686345014,917.9200378014356,
16,16,266.4737425978999,1007.2931908264834,377.9957175285825,1061.3434577846597,381.00386372778286,936.329103759945,500.5690493292244,1090.9127509392508,497.7841614746768,913.669349283615,618.3574901228608,1100.0352160743194,605.9224957886536,900.9681405677768,597.548208918776,1044.3103749361396,605.4487050308207,951.301736824658,789.8746505360299,1062.4206787939024,790.4163254438978,928.2171312454078,991.1685510047544,1061.274634605817,994.636372440968,917.9334067877912,
17,17,266.6599816866752,1007.5615768937132,377.9672507594868,1061.3310345965742,380.9990192606793,936.0358148108152,499.1550485613442,1091.1878584974572,497.202391134592,913.2898608452252,617.6880127617844,1100.3723487601746,605.2726166208016,900.6687254558847,597.0164405912044,1043.4082703937247,605.9452434882076,951.6889275320308,791.3137291559782,1061.8166476045787,790.2677716080326,928.7252442123784,991.2280320067088,1061.5237801360524,994.7437637090992,917.8314206742084,
18,18,266.71306992073204,1007.4758011974192,378.0410562225064,1061.3398710162564,380.9579477694626,935.9384796568614,498.3312644760072,1091.225808821208,495.6718161915306,913.216821809274,618.2785656238253,1100.655970184528,604.5410927126404,901.3784017569874,597.3449904214885,1044.07784982607,605.7421669631382,952.4221996837116,791.3245163658349,1061.8070675291444,783.6712695594262,934.524292620029,998.377347755184,1057.748023151563,994.5186312641991,917.8353357139885,
19,19,266.6789999367822,1007.3414628633589,378.1716679844652,1061.1590473026497,380.65704167121714,936.5047208742568,498.5256361620324,1090.512294839359,494.2868648041209,913.2946719044188,617.3688491702235,1100.9292577873864,603.6330464416424,901.2349054587404,597.299705971667,1044.1016562277566,605.0291074794973,951.9914161519564,792.4256636045378,1062.8844418269937,789.4320936661858,928.6153055901568,998.7477445664424,1057.8060309909706,994.509447938599,917.8313399517388,
20,20,266.3450370808416,1007.5659143810848,377.7072527504711,1061.772435823843,380.7782591582895,936.669255466167,498.5112293302935,1090.349795126372,493.284206784128,913.7739265884748,618.4442646140704,1101.0993881281645,608.3470281853942,900.4013319386883,597.942339198952,1043.6310119404675,605.4952853119729,951.6865946526568,792.0177854580128,1062.5289355298337,790.0043836774689,928.692376713469,998.72145961568,1057.810324753671,994.5178189420266,917.8240984735202,
21,21,266.22663727352307,1008.0593008788346,377.57926747454775,1062.539353100891,380.2824586885648,936.6309015300676,497.8735527415579,1090.0158785582466,493.7506581809957,914.1307414305028,619.2133321377638,1101.4925300996151,603.0557713303981,900.76972238287,598.7050963254217,1043.116784246418,605.5124184121081,952.220233409918,792.3862676533672,1063.157591528966,790.0287761117763,928.3736763308804,998.6648803383538,1057.901731851257,994.5580600297033,917.8234062783426,
22,22,266.3245589277369,1007.6345473155652,377.34005901996426,1062.9813893449211,380.240734928761,936.640725454629,501.0192171153848,1090.3760406920176,494.7221275268822,914.1566277811582,612.3303669853855,1101.3523444316563,610.1118160193236,902.6824022863474,599.6449162467093,1043.2723108833982,605.0695267021268,951.8527484027716,791.4975778210147,1062.5396337796449,788.924765320221,928.1518967269012,991.2705861700526,1060.866664607765,994.2666493280656,917.9468591873652,
23,23,266.1306804612337,1007.8385814299572,376.7378075132134,1063.3846572775074,380.034884587996,936.811792512399,499.6256067724934,1089.321482347969,500.7655187887085,912.421638214089,618.0667470924566,1100.7717958291955,602.578570560609,901.7584795534918,599.2361574706238,1043.685838641882,593.2347092051809,945.8568409310816,790.1307496664892,1063.487793686283,805.8538928980635,923.1671954287405,991.2108346172674,1061.2849818810569,994.772093863419,917.9076159587248,
24,24,266.7128281661531,1007.445671535607,374.60487851860927,1064.8821882462344,380.1610094921176,936.7798479403932,498.3386045066526,1091.8086506144955,503.8272072651916,903.341197196742,618.6813930417223,1099.413994782817,609.4081534892902,901.0005254135862,594.829635818541,1041.819948172587,587.5166254328813,944.9733279506396,801.3609597214796,1059.9691321760483,803.9892083553716,922.007719400085,990.1876113752704,1059.9753145922816,991.512398006702,918.3181556404558,
25,25,268.1411977614165,1007.5529543885758,375.0766910409121,1065.2049516597976,379.2269474818276,936.4029964360134,496.18272774551247,1091.9374473510115,501.2581409558518,912.86862543626,618.2517717160546,1100.894534344361,603.9223965370763,894.0227641400654,594.4306255782069,1040.955136065795,589.9243992481802,950.9702217500056,805.0478067881729,1058.3536360808632,804.5049639579069,922.3318739308758,990.33969308682,1059.8071478255788,990.4157249019112,918.0136099429276,
26,26,267.67528244360835,1006.931282396618,375.4913383156487,1064.9697775073475,378.6723464053071,936.3005394413576,496.8187835405645,1093.3943668452368,496.9114431820238,909.1595275116528,613.0718329668974,1105.478893100646,603.238856559922,891.158517673557,594.246187594529,1042.3395883082294,589.4341651608946,950.258299346184,803.0827786925555,1059.1682832088654,805.4474666183729,922.5828293261504,990.6571456452804,1059.8373705704892,990.6108841319387,917.941162871754,
27,27,267.6246459090353,1006.6887033029484,375.9350631078911,1064.8467161023032,378.5186976419158,935.2188341307518,489.9237926046621,1093.1474690994387,494.0021921010259,908.9848709947304,607.3124279126389,1106.292302484113,601.1314631438534,891.6180458040819,592.3277062960501,1042.9545657167007,588.681169963782,952.055976637841,802.1863299445461,1063.3278522028984,787.5598712023275,926.1387617460164,990.8708968739204,1059.7097304356091,990.5999124251664,917.9751019614484,
28,28,268.33184811786805,1005.917900584359,374.8344984910268,1064.8015491897618,379.3666012668485,937.38076214927,486.4095907868582,1099.2573043968991,495.8905690110086,903.7724031760883,600.9410884445448,1113.4661394353302,585.1724471351415,879.768550334653,586.7423156520015,1046.9742594879397,582.5334193275561,947.4541663562964,801.2584531012685,1063.66201346101,805.2919039087581,922.099038039298,990.4573103727382,1060.06369653123,990.2899057068348,918.2775979809338,
29,29,269.7528312861997,1003.4761091087952,378.3296000228901,1073.6722019260023,377.1724259930872,944.5683177580823,478.85801818807965,1103.922861338888,472.25475236870375,898.9285767139713,577.7419286214483,1127.5370547527957,578.4971304150645,868.8203810244077,584.1512811509468,1036.607514156479,581.6537299980887,947.6103192651036,800.6236095949329,1059.3782114089192,787.2592463697971,925.0203600006888,991.5803106181488,1059.438342585623,991.1496697042636,917.8464929046744,
