,FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,status
0,0,259.2321459121605,981.2551734133908,340.71481120601896,1037.265395893935,339.18318946897904,927.6581644679062,238.3958270366852,1088.7054420936468,232.8707879789474,876.2686029415986,77.7235587210587,1085.5914961389549,90.4787633570955,877.9979701886539,589.9578912980535,1050.1681973739726,592.1775505849691,947.3986628053822,811.1944169588919,1071.736627784746,815.5722662500349,939.5541837020976,1012.1076396847886,1096.5104479092522,1016.4379369887016,906.5769042520292,
1,1,258.31477970078646,980.5081838233608,349.6749106061164,1041.3405034543837,354.3343343350295,926.8369088603854,233.47820941741503,1089.9459338836334,229.5762717615333,875.8990891097137,85.80457987493904,1087.3514827641384,89.725646278173,877.8662889692208,590.4904685993963,1051.557198327574,591.956103390618,946.7879044913266,811.9053656103086,1071.4869182062534,814.2556781793601,937.2685081375424,995.9985235484584,1093.679987159746,998.7955369688908,909.0946421178276,
2,2,261.0014190971464,986.3441089459152,342.8757070533941,1041.1373455151313,340.17546377194407,918.8483186227096,231.8561527167867,1092.0041940704502,231.2955071061113,853.5685740070778,79.04842136120145,1085.9334365205675,88.1834261811136,877.6844885137308,602.5358503165573,1048.943575621527,599.3600684117588,936.447954815508,813.4107315276782,1067.123264646285,812.5403624734271,937.0877678371544,1009.771631486394,1096.8067975853578,1017.6031806658084,906.9563412298446,
3,3,258.1010298115069,980.806830053729,349.4930522308548,1042.343297169368,354.0081732542834,925.6315891958176,210.857497315723,1091.84910737093,233.82236614648943,875.2022792975926,79.0939703347314,1086.1569166779082,89.18858412803381,877.1657000001436,591.0339094541472,1052.8012136533628,593.6667239681486,947.307669746797,806.8927585319052,1070.8826176897733,814.2283003103903,936.8781114027483,996.3458518833116,1093.1427172367228,1017.5062672152476,906.9246132631324,
4,4,261.9588717000537,986.5150239763674,344.8676589747554,1040.2401771517382,340.1221518646756,918.9536278112946,236.0001181812063,1093.3084202863818,231.3477046654035,850.9036588984146,78.68847558030225,1086.0523958787771,87.4879471440309,876.8088865034902,603.2425103354981,1048.2267385646755,599.7147833200363,936.3280631127732,811.9524973731667,1067.8719668980473,813.2696067899349,936.69709260984,1011.0693164919692,1096.070366494363,1014.3153076767146,913.0537516575016,
5,5,262.00205335381435,985.9228466294604,343.02620831949656,1040.4868219671314,339.9774433329449,918.5711270794108,234.14808791697567,1093.8302439648294,230.9357334330426,850.269987511337,79.46442674753415,1086.1778264883071,85.09228918425283,876.1646929424884,602.914522366964,1048.5816604647894,599.5778343736428,936.2421770957708,812.5324398209431,1067.3559848356565,812.7182295542544,936.3572187234512,1011.3904576493798,1095.4593417961576,1014.3459897481572,912.770577233824,
6,6,261.7621537891879,986.3464741142772,343.18162503881166,1040.2507921565027,340.84574006158755,918.816994268346,234.8411909284455,1093.618724186748,230.55922846800328,851.7169081823166,79.87839898455437,1086.138997635011,86.39615935684024,878.0286447271366,602.7978774568039,1048.9340281714244,593.4069067728069,946.7601453793742,812.3947341358397,1067.7303823769576,815.0958436487244,936.986154392307,1010.9990750673688,1095.563858559165,1018.208159110636,905.8905742345356,Start
7,7,258.4360889340563,980.7906505800538,336.47879647185493,1041.8655173521022,337.2079614521778,927.9610378649372,232.44511776689745,1115.2310339866713,232.502694198152,875.2621726793546,79.71478069092113,1086.1673218042513,86.7894518669932,877.9071533741276,590.701571242552,1050.371118863657,593.3243392130798,946.9849534213412,808.191129541211,1071.075358057968,817.9350482657919,938.6748523137572,996.3695344565284,1092.5930813040304,1018.1348371567744,905.8543379178914,Start
8,8,257.88949790329553,980.81780023736,349.3053703159287,1041.5750351905124,351.7255600035113,918.774745473084,235.02115276917056,1094.4314043772388,231.42320709823787,852.2967201922415,80.76539452581318,1086.477515383909,86.70856788347538,877.8687496591718,591.0380507569629,1052.7160205042248,593.5172727607161,947.1044912905836,807.5594874414262,1070.9566765195916,815.085316274814,937.0664604685924,996.476043086058,1092.6697737044224,1018.1811683168646,905.9203356000802,Start
9,9,257.7865251856135,980.6389232806472,349.1178116221732,1042.429292834392,352.8702525323637,925.8527889433896,211.698712174077,1093.4086856659856,233.05862525969704,874.0769434921186,81.65210545295547,1086.6347641002424,88.2204889662089,878.0104323925997,590.8103514275717,1052.7250600754558,593.5117251293246,947.3290060409108,807.6843389485065,1071.030224107102,814.7200800197487,937.3595274309304,995.9369451078852,1092.7755779908214,1017.9414763531232,906.0705449807128,Start
10,10,257.6476401935473,980.9183024028748,349.4832990073413,1043.6894233922235,352.6374555967254,924.6571842280492,236.04574751636915,1095.2650670283513,232.16266269956668,873.2188286595622,80.44471946587332,1086.1906479072431,87.74755807784815,877.9468325041043,593.6057388642984,1048.8506909664022,593.2140455506402,947.149426798712,812.1825352260753,1067.5396257634552,814.737296829918,937.3430997356608,996.0808567200896,1092.678458769474,1018.0851174144968,905.9324802956452,Start
11,11,260.6769027511537,986.4361056538736,341.9632716978789,1041.883468683987,339.0892423671926,917.8862453575612,233.68216188428303,1117.760719450671,231.6613561186276,850.042052819044,89.60555921140354,1086.6760859324772,87.77572483018098,878.006031672627,590.6442050909035,1050.7638188795866,593.1126881017797,947.2617655690324,808.0019796871239,1071.1603668908,815.3159153197925,936.932264071541,996.0925091568608,1092.7273106627567,1017.9274827141136,905.893159035284,
12,12,262.0682237920277,985.5284541324164,347.87529889566844,1041.2268425172783,363.8138317286736,920.6427589433322,278.5599711285456,1096.8552774825928,488.08601012310527,897.0617626450852,169.2299812822875,1125.134962587826,553.7295974711602,904.5688953161416,589.6282813638952,1049.6538136164816,590.1559452210663,952.8876979135574,811.5107216853623,1072.1184195042708,814.2180595596373,934.1716847640464,1008.8989925508536,1096.1007759940703,1018.1135105187624,907.0851013049056,
13,13,262.34066379085783,986.2179935407676,343.1585933948214,1043.797218160188,368.413495533798,920.5006174372016,275.94368298435086,1094.6107764317655,489.5561816633445,904.1116528087116,140.9450759193212,1126.18792683127,552.8117986463291,904.176329585404,588.6762076329502,1049.3977209086984,603.9536947143713,950.9455489271446,809.7473644559187,1069.4278682846082,814.0618017218977,934.4516639232986,1009.4642830639108,1096.5966944866195,1018.8464367374175,907.5001883524292,
14,14,262.61837484312616,987.2203271376744,348.8669333191315,1041.3460453882717,369.0361595649868,920.9257181070903,242.19641795859067,1090.4509054011585,486.9082923115307,905.4615961953529,71.54641849631915,1090.5715720396022,552.9445614213286,906.1716868718,587.3637819600198,1050.9799694366793,603.5154050472344,950.8105293290744,810.0886642452334,1072.151702723899,811.511197158357,935.6667711873164,1009.7147408077404,1096.4984135343957,1010.2136057343996,913.4971642196398,
15,15,261.483969942646,987.0554878184412,342.2804948908455,1043.7418667627203,369.1953258241571,920.9962614733538,275.80748608890525,1095.9960022645344,486.2146783340117,904.1444611111432,140.60340504342463,1126.317759674319,552.71650180395,905.3166411748098,589.5995172567578,1049.9814795747038,603.4875650988753,950.414887651812,808.4070140782196,1070.2350324396698,811.2716197099425,935.628659418626,1009.700120347994,1096.3596906248565,1010.3575093104408,913.4784540965398,
16,16,261.48118675142643,986.7951390184436,343.2667460894243,1044.0776480198958,368.65351898927526,920.7985425468406,276.45856532380856,1096.576093439667,485.35622925380113,903.3856080088171,140.35824313120352,1127.0429869910358,552.8093288654778,905.8918990920696,589.2475842003394,1049.876325104186,603.5760700439135,950.1090571216412,811.104762507663,1072.2208011579548,812.1618250287555,934.818259637904,1002.390596317842,1088.7774330828663,1019.4346088860838,908.6757846582822,
17,17,261.3767226557738,986.9064593402716,342.6383211336768,1042.9764616866046,365.9299815491675,919.0530778939544,273.8648132602012,1096.081192722923,484.5636030477417,899.8782126646022,138.5583139923056,1126.4034672610294,552.1066514351278,905.621435430276,589.2680683805667,1049.869120623766,590.2022375397006,952.26918082479,808.852970569512,1070.285430168247,812.1784726106919,934.8007334443596,1010.0726541090072,1096.1998251551306,1019.3956977834316,908.6391285847952,
18,18,260.661082224356,986.8742093682552,343.15774156151264,1043.0857975810527,364.6378502021065,919.2555567554303,280.1514287980852,1094.317169974255,477.6479159778054,901.9250331320892,169.10238308156264,1125.1405250386752,552.6179114739823,905.5792032840234,589.2383252008683,1049.9341856250862,590.1180359601044,952.265124520688,810.9912848503599,1072.259225053528,811.4255544268108,935.4220825464388,1002.6918787764014,1088.811010939509,1019.416328623639,908.5865755662772,
19,19,260.9223164631579,986.6158840114978,343.3858266267417,1043.15787467424,361.5024629091875,917.894941858296,279.2168256861336,1094.364774705381,461.50256277215806,867.8513757171744,169.03036834359634,1125.515470820083,536.4097509644586,864.6120919837924,589.1705173943845,1050.0282461375195,590.0349165838313,952.048179519956,810.6670886115382,1072.2483396284902,811.0379508505871,935.4917204756672,1002.4586090464896,1088.8904472311835,1010.5548774808528,913.3422860531664,
20,20,261.1975249202416,986.65624121022,343.3985572487542,1042.556554162266,360.9762197787182,918.3478944709772,278.4593931875241,1094.611473335754,461.0650017171594,868.2597163842936,169.18335278415557,1125.674640731195,536.3175262803373,864.4017749705095,589.1545227507155,1049.8064476982977,590.1606343223463,952.1480170704704,810.6201483772386,1072.1963745386263,811.1653394413862,935.2052256677364,1002.4225360488394,1088.8292676714043,1019.9303537723456,908.5280840647388,
21,21,261.7207206706232,986.8051163156974,349.01599142424305,1040.7525657188537,360.6304186497305,918.6863395696524,276.7627180320234,1095.037958395998,461.44546985006144,868.006852575298,141.0153441311324,1124.7629429959445,536.3559582267533,864.2587414810888,579.9612952580842,1052.1373601348675,590.2149105692096,952.2044602393404,810.5407775363004,1072.319800540159,810.5812623875969,935.7190524401864,1002.4326000040002,1088.922227667501,1010.833552872716,913.3772684807816,
22,22,261.12077688209723,986.42159982607,342.77644101602976,1042.3451070344072,357.9103079635858,917.6851629948108,279.9298503464003,1094.9315446549529,459.7358651775067,867.0080768212425,169.82548241187442,1124.804726627975,536.3953109835462,864.201260355796,589.3634094218438,1049.765308836994,590.4846497474938,952.6878398415976,810.8260536317862,1072.2523205916204,810.6630745479747,935.7342309552376,1002.532509604108,1088.9503244684515,1010.7032839870576,913.41378732607,
23,23,260.52381718887307,986.9414202418948,342.12198223962275,1043.527223025062,357.1146459294233,915.5441367144448,278.9636088595744,1095.5382096671078,435.8612631511316,864.2728436965439,171.64366703504703,1125.0424001498927,495.28693905112334,858.6257241422162,589.5280181726026,1049.4365941593526,590.7470224427618,952.4206410673592,809.0927252006778,1069.3883680894392,810.5272787910134,935.7878279843636,1010.0267729740614,1096.2295216063558,1010.9649454818745,913.3874126044728,
24,24,265.2553216192595,984.554957292432,353.9275695319604,1044.4327219473273,364.28416291820986,922.105514672116,308.5952626837245,1093.153967258249,477.6750715129242,894.8494853314717,269.2265536881237,1083.8478375251989,572.5127630146953,900.4417362255178,584.0222807234378,1050.4095925380868,589.3387491154267,949.8304798426128,803.2451721409672,1074.7814335987728,817.3170391821892,932.9445363982998,1005.1611212047084,1089.4748644580045,1018.0590501098236,906.6158360264742,
25,25,264.42156666432,985.9679893252606,352.40534039560623,1043.386757855552,365.32963461311647,918.6585279880948,292.469200957736,1097.655333351511,492.44316261053393,867.9051711890385,252.21151358129453,1105.204027415548,601.9561978403397,853.6718933867849,585.044346757921,1051.069844489059,589.141240312157,948.3786929100424,803.144843990688,1075.4859631697454,820.248876653505,932.1412590301536,1005.7758676060154,1089.333662023271,1008.9659244155388,912.2274858753616,
26,26,263.7430620131474,987.029107715346,351.1264292068382,1042.974793422231,361.6629737189284,916.9798288898904,291.54547613215846,1099.7888632051915,472.28334277752,864.0655470490018,269.9858267820393,1112.4886858489565,582.7452755284402,837.4323475632399,584.7377296262971,1051.3041495295854,588.8817981377689,948.777878345767,802.6455732377824,1075.8000300825738,821.0011137725472,932.049867740718,1006.0490047420108,1088.903072225443,1009.3431606714374,912.0761917865426,
27,27,263.41935932868785,986.9287199066632,350.7769860216793,1042.074920856103,359.8615008623609,916.2545751701988,288.4551668601166,1099.1496327307011,472.1710266806524,862.9509278240666,244.6774613252697,1106.014012111451,581.9146560165444,859.6560478350593,583.9563855238172,1052.1175077888215,589.1047922935535,948.4274667716044,803.1312950193804,1075.0822808618148,819.7615262094802,932.2136684308414,1006.2203317252804,1088.6948513056232,1018.1097107528864,907.366894028977,
28,28,263.36283630450464,987.2603278121557,351.1046779915322,1042.7217661502343,359.07277815983724,915.880754794556,289.01760185648465,1099.216151409163,454.07927513122553,864.9912965481637,241.1441151900471,1106.1072354593496,558.8530992500494,858.6477575084903,587.3122631216855,1052.777618475472,589.3515882256437,950.3872079169548,809.859408578885,1074.2107526455443,821.8081093082502,931.8015694600708,1017.2719909558836,1088.525460584474,1020.5175274277228,907.8388702370156,
29,29,261.5048358406295,983.554187020688,350.8029280961412,1043.112110415423,364.4133331933784,908.0554647676915,284.4060040140338,1098.6526594645482,468.81073371331615,890.017886305451,232.0858691231637,1104.1846855101912,581.6307105757635,876.5875098391722,586.3200738681153,1051.703174151015,590.2622917879697,950.5957434862348,809.5059001414766,1075.1415257730705,822.2721388064062,931.0246116531677,1017.1839581354386,1098.0263190230933,1019.9507756723074,907.6618916037152,
30,30,260.60473733512566,982.8310589926984,348.05460712844587,1041.9999565892497,365.8112679966404,908.9023780122038,290.3323878175416,1130.1659861388755,470.5900742855741,893.6985174511217,275.53515591764017,1159.539656124073,554.8236742255281,904.905826027651,604.8720620977552,1051.2275331428525,590.4852645139855,952.8139646643668,816.2891034001026,1074.2739462309423,821.3394643736443,929.9797803667168,1013.466173179438,1099.1410990202803,1019.9882121389956,907.7957456029576,
31,31,263.19323843570305,987.2707531191164,348.5719471945099,1043.116819226155,356.2132311673406,913.0492459983182,269.2420451507767,1096.879961741137,449.9031121926128,884.8207402842436,197.76506580208925,1100.4055674018273,558.7810205576168,879.6395424584271,583.4504645109487,1053.6282234275982,582.3847698948318,952.7193142052174,820.2854813772927,1073.981191395487,808.4227516065183,932.3488812583234,1012.930901754352,1097.0248639557312,1017.1183770158664,908.3108773886676,
32,32,262.8198695833878,986.8110467264707,348.0429788001647,1041.7411172994352,356.11050187843824,919.5034446968568,279.97349207050934,1120.8396056187146,426.39756025046455,868.9496647864909,193.5803168089709,1127.9774564929432,494.1422471500962,863.6364317816203,593.79831882075,1052.550652452815,584.4973665592108,951.3765813531812,819.0986083666896,1068.487388280102,820.8984035695327,927.0055159008916,1017.248836760403,1099.8519679958729,1013.5537995039564,909.315079710748,
33,33,267.4005209981077,988.5399350202058,350.5115127067417,1042.863837696891,360.02790764187336,924.1325164279197,282.8506153240625,1093.2990537891487,437.2832917112988,895.0959740834234,225.57803140350063,1106.309034570362,515.1289899017472,920.1969963482948,588.6398332791769,1052.648928023541,594.6303865162387,949.4624795570346,826.5657393054937,1072.2182261111718,824.1213450289206,926.2021302300984,1015.3095900159818,1098.2628129879226,1014.4270679389546,909.04362618967,
34,34,270.64363230654413,989.506148002675,349.2913217631366,1041.683365753869,369.5329518311975,912.3201310538266,268.43204542936365,1092.6197257732138,388.77048271685175,897.6586784009633,143.27332386269836,1096.2928773093802,359.44323830820025,893.0657434288322,600.1116927733501,1054.4099129165998,600.2672380712779,947.6025758360696,827.694964563893,1069.9325855263537,827.0104133695247,922.7882955916922,1016.4861087650254,1094.282628829474,1014.0604809387762,908.8164354894724,
35,35,274.2890218950527,989.9318271835969,356.3766234438813,1046.2981711337884,364.9367445808083,915.898431670044,279.7575255395222,1093.6266000090409,307.70160382373746,847.9197554970209,143.22451756431468,1096.6846483442207,174.11202012795,868.4122529264587,613.6560774407553,1056.6960405269851,619.0961461259423,945.97013828073,828.5985963025236,1069.625766145929,825.4298955969444,922.3380438183092,1014.9410381738788,1099.322931092071,1010.368678238054,909.263815560996,
36,36,276.5971630230371,988.204296372727,371.4124878733304,1043.4261127502757,383.1422136167866,922.5771464642842,401.0672915400392,1097.497955479226,491.1388102681491,897.3901214711725,396.9967729248523,1109.477994359652,576.4405931886988,900.005473992476,611.9894458165559,1053.2893989333154,612.0062531172376,946.0296716066428,821.1881829300224,1072.89877034565,823.3828852421595,923.2280911145012,1019.86786590596,1096.3701495661796,1007.7755570132648,909.9735826748772,
37,37,281.23808549501496,988.009693333544,364.34150563104873,1044.7441869058828,370.50971131641006,921.2573421570768,300.9886323212027,1125.8570368512426,283.8682427176884,837.2150425066587,164.69808342862964,1107.5512771550389,124.88403479051529,860.9957044883129,614.372228168542,1051.1127552085725,611.4488996547902,940.3891069691116,820.156391128917,1070.523876271469,825.8290598637416,918.3479341595248,1019.1355671777216,1091.8761124004782,1011.568879225474,906.8442284824392,
38,38,282.48146344843394,987.2576733882772,378.2828767649994,1042.484302170394,372.9366433449932,921.5218669995064,321.97189579084414,1106.6796938625002,362.2753708818334,865.7850204120219,163.87722149316912,1106.6930896722597,228.8427629210394,862.7769110327167,613.5825987817096,1042.739794168465,609.0776823462993,943.4797372474644,822.698494771057,1070.063024965128,814.5216303156938,917.8375596180284,1021.0292850390211,1094.8957200229038,1025.154890549043,906.694704233768,
39,39,287.11733385242314,988.4067214192232,370.76150038462464,1040.8770047873809,375.5392003648458,926.6793547440416,304.596253532737,1119.7656563920716,323.94951253625595,874.6058263505408,183.6938054911957,1106.8110077106105,167.44355557643854,865.4830275625976,626.6904999096774,1052.938109544338,610.4771266088994,944.5874994349429,821.7670940701765,1072.134220927713,813.7802246054065,917.667657654571,1019.928100298223,1094.48655195047,1026.6524858313512,905.4962419430008,
40,40,286.5947568866149,987.1831504042582,374.2120266580768,1039.0667011560893,375.1423598886001,924.8494059543764,334.45624690062044,1077.2808582269472,314.35372817655843,873.1106107713194,213.1681540976575,1090.0542042414816,136.0392018133394,869.5565780202402,600.9566022577769,1039.4707547873809,613.7202810280035,944.4558740485512,826.3067535182124,1072.258140008998,815.2452714173473,918.3101143371,1023.4032614302416,1091.582264448246,1026.368065922096,905.9050908253352,
41,41,292.2917061145036,988.1625951448844,384.1467120960568,1038.4620790951049,382.22645882357233,919.6879385920854,292.3903072639931,1097.9865975138198,310.05255392841,843.0908243486235,111.15596954782237,1093.273050390912,170.51493700521044,851.5651378309263,631.5564516957932,1040.438506878272,626.8290138988717,937.7509392507808,828.5262694935494,1074.4233695765265,822.9517866018069,921.4884667322972,1012.8274642785595,1089.080005788698,1025.636325037526,906.7939558736898,
42,42,295.75420470169524,986.9305415437294,387.7220399854087,1046.047969820918,382.7037640634841,914.0980017421704,382.620461194816,1101.249845057704,287.50334760767583,874.1485053068747,316.7538140623095,1108.8680035817458,130.02523722357185,874.6948336363715,621.3750634112811,1041.943367447247,621.157895473882,943.7039687964603,821.8585228392919,1076.432267973127,821.0211278372219,917.4830339307036,1009.727679030638,1087.1072515505891,1013.807545377932,906.4529767621536,
43,43,302.7554672003102,986.5614138343244,397.4768680527864,1038.881324695192,382.8740583997709,910.9532924542788,322.2363766396154,1101.4112331550143,274.92729851731394,864.1985312636332,130.47121482025662,1098.019184502147,134.671157519436,877.2162443745408,634.45908173163,1042.9699285480576,627.1783978173264,939.8277238990172,816.9651101438524,1075.151573029798,820.2862622244925,912.2268374048552,1009.7486524123052,1091.4252404094532,1029.9176285325782,908.736770484134,
44,44,307.0045363050443,987.4302728275968,396.5853729297653,1042.642286806576,389.4230452935624,915.147019834049,310.2766878800212,1134.204945672881,294.4539672097552,831.8709472835634,146.55113825407386,1124.800171526279,144.9043020439396,865.7912595862418,648.2553673038557,1039.0468703360352,636.8687319910572,931.2308400733608,818.6853553662839,1079.8025148323054,825.111468653685,909.8465107084636,1011.0374048875428,1086.6846620221947,1026.5397036370127,907.7567781760883,
