,FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,status
0,0,287.2804716504597,932.4718269611616,385.5187748064455,1022.0894829654064,392.9221474953839,892.2542189150327,519.1252878521447,1052.8036131287745,518.2905955122413,859.8874522481747,641.5226616630008,1051.5204844029838,628.1741235687147,852.1702381725438,609.0765037090167,1001.6373938589217,621.5758194942002,906.474992134044,790.7489556360927,1018.1842711460582,794.625646345637,883.1585818927662,983.3065594994356,1055.6259915410028,982.0950094404084,844.6039939504788,
1,1,457.2716138762832,371.4225617688338,561.4122954766679,454.0952516845883,552.9098445262338,316.7462584238382,714.3674495781352,504.7056997777083,660.3677418266068,253.21392017283225,670.4672844667273,412.0545337236953,669.3082329882757,246.9770569699727,785.6578292152196,398.486670747038,764.334524871469,327.22650375198043,932.002793672956,347.1451545620035,840.6245579614131,281.22838521336564,1058.9313442592347,276.6930645586024,951.823269183056,237.57327133728077,
2,2,457.6377053130588,371.0735729702425,561.2235742179563,454.48869266552055,553.675751159033,315.3958226301318,706.6243892714323,500.5608256365954,660.6312770868309,251.0492205146829,672.6604183876623,407.6206298368456,668.4149568505652,246.49039599932263,787.1980268778509,399.7508492003812,777.778261281424,326.54460876150927,938.8602922238672,347.8172599349628,860.2484374424571,323.9187942717901,1061.5202398014935,273.6684366712493,1032.4928183983454,271.8158358953001,
3,3,457.6853771730579,371.24614953819577,560.6284025710643,453.41917106634025,551.882723745041,315.95213498375506,705.960451505584,501.045625954319,661.6742960777332,250.8498447594793,672.5589912920531,408.8228392478388,668.7231899206907,249.40191287139515,765.9658700375005,393.8734219654092,765.4459583991835,310.5312276219376,897.5211680571031,357.1950663861591,837.2178408321384,228.62710138526936,1059.1369076420024,269.5766402447075,948.8666220666216,174.52429015350904,
4,4,457.7076427028145,371.04817902665206,560.9933006375911,454.8014367388768,551.4091030859978,316.70112649103373,706.5345054547095,500.6825174504041,661.5745083594353,250.15316359879424,671.7336960731774,409.0616418753014,668.9572106970302,247.99322236206143,789.2712324462414,400.10212379023926,766.3927336197991,307.3185863396773,942.50373865135,339.7686353034609,833.1969626021167,185.59449228795464,1063.7442171868174,259.4576320045578,949.4056323166786,176.22827489265703,
5,5,457.9620917410782,370.7160894770906,560.7737392628921,453.92100887032313,551.0669614248685,317.1467131783557,706.726828923616,500.6310514944779,662.8964578903852,252.01549218911447,671.9928168010339,409.6581943800658,669.0960742593276,247.5035356441725,772.7071810698787,405.05270100971256,766.2646264620657,309.8779030042392,894.4691493452292,357.76749229010727,832.9289136968446,187.303290104358,1039.249023454862,275.0338653183264,948.5978505763336,175.305115912085,
6,6,287.4574025182637,933.1311761658478,389.9697032923506,1023.8340825424924,396.28751186772655,892.46103526388,520.2216624469534,1052.8648391039735,515.533887719922,861.902502369653,641.6845943713839,1048.8454197891317,626.9553879240553,852.8458569909965,623.2281511006646,1003.6424243038496,595.5219566434505,913.0669901425308,790.9656909600345,1017.8196662493616,779.125513342174,891.1470429744903,982.0055006446393,1055.1537933461725,979.5609091472252,842.9853833133382,
7,7,287.3036278549809,932.9704240943298,387.94481850414496,1022.7635054970208,396.2410856130374,892.8865314738704,520.656524690447,1052.4515185331616,515.5458167346463,862.2644128175801,642.7113213805756,1049.1538610185096,627.6808525650956,853.020803772466,607.5837676267785,1004.21787999116,595.3139713619713,913.7041312504306,790.8922966807033,1017.8707967025232,779.0575796357987,890.8823728316152,982.1731751916932,1055.2336789929282,979.5208287828144,843.0216761357113,
8,8,287.3344652922473,933.09719873298,388.05691829428406,1021.5152804944378,396.01223845165634,892.3790938848963,521.6054067252051,1052.5248226078884,516.0178917716166,862.7829463827006,641.5527878998159,1049.4260188431358,628.9842069583069,853.1043828085536,608.6334432396063,1003.8330046732927,595.6233006987056,913.184571837258,791.1248927122595,1018.0359471396084,779.0553937993836,890.7860816882693,982.2111219547504,1054.9535464609835,979.4389737628992,843.0245902168673,
9,9,287.4090613128305,933.0816125694572,387.7803731553731,1021.7320674136664,396.2359853280691,892.5275182899179,521.0706415784064,1052.2716352363268,515.4144399466843,862.6395200439274,641.4902946759883,1049.484602502827,628.8315144983472,853.0740143427685,607.975554695675,1004.0003638789552,595.3878906706374,913.407392761096,791.0631910505158,1018.0600515417456,779.1924894057572,890.456814734398,982.181210015623,1054.9612029872335,979.5270367189564,843.0352751811054,
