,FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,status
0,0,263.2602767795518,1111.4857747500475,379.1898873754533,1175.4962611145872,379.0736884723559,1042.1660632512571,492.813595417107,1193.8557649902525,500.34786130113935,1022.5597841821988,611.9823977665101,1215.0016184855174,609.8491362756498,1003.8853908653736,601.7898114232929,1160.55398171654,593.7019196846395,1064.4611398443242,792.3286188966431,1171.930299096034,788.1787940646643,1038.83946202241,992.439547912042,1169.3147866433374,984.7286416340246,1044.4179524261228,
1,1,261.931122828212,1110.0997538009522,377.9517731089895,1174.4235203285414,383.2001444763263,1038.736746043164,492.1066727160787,1191.9189909431184,498.5323219150498,1022.1726923598516,620.4249806397912,1209.4637947166607,609.5118844524626,1002.2564800411004,596.7105788589298,1158.3239669855864,601.1114028712398,1056.9623136835708,790.8177184066474,1168.8239725016217,784.3991477281746,1041.7455139832844,996.688018322611,1169.9523226186514,986.1958762914212,1049.1210533887652,
2,2,262.0412276408142,1109.3938223497555,379.7073278935584,1175.180185557638,380.4654073033128,1040.974983030343,494.6800153106644,1193.8977949939872,498.45535154305446,1021.0904919514315,620.5133904902306,1210.070938682136,609.3298656887754,1000.645776169866,598.9341276488781,1157.862872166462,605.4042302244505,1059.3610215589986,796.0230494227613,1166.2805386556588,793.1772176497004,1037.528198152496,996.2999948568554,1169.9302709216497,988.7459357116752,1047.3983706348877,
3,3,262.78921229011524,1109.753412699367,380.4712603089093,1174.521789130352,383.7376379005621,1038.7295482896166,493.715345396022,1193.417918746915,499.89008125930206,1020.3979288139036,619.8675441369899,1211.6193140437724,607.9983880305941,1001.573839713159,597.9014799963822,1160.420612052116,601.4045058549302,1056.443948626606,790.527800422341,1167.050212605047,782.837798883763,1041.370852748582,995.907130942078,1169.5613995060862,986.9207114330038,1048.5046593009506,
4,4,262.6614567145259,1110.111745123825,379.7633011102366,1175.764829816405,384.0620470977108,1039.3144007450865,486.21103527332,1195.3858287959831,498.3098447524369,1019.1642439461737,609.6742643398488,1212.5415595150623,608.3612609002618,999.3779248441518,597.8532261842248,1161.0809595246774,600.1613328236751,1057.1155713464652,789.2637976558373,1169.0433755015556,792.7263112061975,1035.912976513708,995.8124381513062,1169.665876580546,986.944585534779,1047.0761366261884,
5,5,264.9505069320937,1109.41382672312,380.3570074966887,1175.274173083505,381.123818197858,1042.2360267611132,480.0306470992506,1199.0418005725376,492.20089003385584,1015.8827719068282,611.3658847486399,1221.674561455003,602.6600920797479,995.9800957897672,598.9524976484797,1161.477067374202,600.3636298409053,1055.0747633575957,790.3938697249433,1170.1777367518284,783.650692963321,1041.9096321817883,996.4906367585934,1169.2436163325594,987.5763069916763,1049.0526437864507,
6,6,266.80634901644504,1109.8935738142409,380.70922181882224,1175.5038971238764,380.2776731533253,1042.1196693571765,484.7688339342531,1200.8677033165814,485.6211373585873,1009.300028109358,610.2289230088728,1231.0573715221174,585.9424321208105,989.0138714388836,596.5427275162834,1160.9083479769874,598.3552292326491,1058.155112788574,796.4004510896879,1170.916304970208,780.4556068549385,1040.792583883203,1005.003439626706,1168.664631391605,988.0110446746388,1045.6896340330238,
7,7,269.229634217385,1109.29774377558,380.1884208451012,1175.3614011115665,380.80025279785474,1042.5695787327506,475.5021753298755,1206.4024730853348,484.45204703798527,1004.7912557295016,593.040084045172,1239.7367925594872,580.3247401184161,980.70798337153,590.3483028436668,1160.357152082568,603.0346281847811,1066.459234883731,801.6494204815094,1169.0437804592789,791.8004280010962,1034.6540692376354,996.1773549688808,1169.77164420549,987.6724091245852,1047.86783368337,
8,8,271.1024653369025,1109.883838684396,381.4674793635295,1173.6716221291558,379.7407891381391,1040.7510387188015,467.5251086449592,1219.0119916809383,463.5128719691957,994.5092943010744,553.9184452994436,1264.5776890622265,541.3477287056852,963.1493064325404,589.3538236183989,1155.9197477835403,602.1306857145033,1061.602036239994,800.2659092519931,1167.7297935513868,783.0420366344277,1036.411136400165,1005.2729497743366,1169.086921910518,987.9621687295069,1046.0704483379782,
9,9,272.1762782358534,1111.3571138963553,375.45868470547873,1173.5276944807224,379.1385416494699,1041.384388561375,450.9137282848978,1221.7844225500194,455.6339174625312,989.750568914028,523.5259603492925,1274.1415797674333,513.5260252834761,958.7325495958854,574.2130142628604,1156.2417658596337,590.4930636104589,1063.9314618695755,788.1069973076272,1168.7349379719574,775.8896182572422,1039.0216230382646,1005.287436298028,1169.067567353035,987.497304809729,1046.2003462635184,
