,FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,status
0,0,268.638775646299,1024.5531710835612,383.6069243472016,1089.791531307044,381.07680798196975,956.8186198395024,502.6350350745788,1112.5147470982963,507.31425321303664,931.605183799682,617.8513986763625,1120.9707379253537,617.420000019247,921.28824507288,603.0402186757101,1069.5662225615356,590.8106313539264,977.8755025422196,790.6862655262643,1082.4976994376425,781.0343659776704,954.406914973767,985.8788456315336,1086.92873784499,980.6916736657348,946.380519712786,
1,1,269.5682057920451,1023.4312552200532,383.4650378481464,1089.4001490854323,382.0792202397657,956.8220814880776,508.3479589603657,1111.7747130944044,505.187052663498,932.5790062202942,610.477655656316,1125.962529515274,617.4234689630674,920.3398398035682,594.6133639133487,1067.466323034103,590.1348730615583,979.3257072723412,790.1412315021411,1082.728816949647,783.9054888959669,955.296807551892,984.5131117345762,1086.8184628791446,979.13522621125,946.2906707270369,
2,2,270.41919331556795,1023.0955439223516,384.1240273464485,1089.4311317146744,382.4731877876351,956.4690646382486,508.3993415187642,1110.4816427237845,505.8975365568044,932.7446682360312,610.4556928220434,1126.0199981958528,611.605874050423,916.8716957602406,600.7752126587072,1069.2186800405264,589.911222619105,977.7845121743836,786.7086941802145,1081.0303865050148,787.199802869938,948.4230080743996,984.6998266311864,1087.05992497564,981.6873321979656,946.798008169697,
3,3,270.69330818476385,1023.423172210088,383.3625981959627,1089.84522856657,381.662452757281,956.55838943246,509.73008730011577,1110.9937393446342,505.7913480344457,932.0335268221036,611.0118649684871,1127.2585291865992,612.3655479689103,916.4474857282676,593.8571020158586,1064.7411095859547,590.6153191019562,978.523492750046,789.1667850925955,1082.8462566653216,785.0141834313599,957.4136036376055,983.4506077264158,1087.8632675944489,983.8148274068247,946.3259797443108,
4,4,270.6444516603596,1024.460244721827,384.08214286337903,1090.3806802159631,381.88301329494914,956.3376753650808,509.0167217725895,1111.064132028954,504.963810726012,931.856240770731,618.5773233877511,1122.615186479668,619.7767890662303,918.8720086495024,592.9090169006267,1064.2585156824027,590.5107029888812,977.292208703102,790.4479022081869,1082.9438948648806,785.648278235149,958.6460097268784,984.6662260931088,1088.8508239342482,983.161795049402,946.4468034552268,
5,5,270.2237638695497,1025.5360720912645,383.9672498368163,1089.8441515942868,379.3739021211978,962.12144031847,508.10574163231024,1112.0644959976007,497.79874912008967,930.6818250309976,610.4060855860517,1125.8327153392963,615.7049200407705,919.7649653180396,592.7994531896861,1064.5555945514843,593.9935815163799,969.7740084769356,790.5056527563127,1083.51869973779,789.3626719302412,948.4796577582546,984.1845692707752,1088.2421045352396,981.5411376457064,946.9918875655736,
6,6,270.80873427682485,1026.4933100804783,383.4045201811276,1090.5863294524363,379.8129110249493,962.5531171788896,501.10442857283454,1114.6645035137594,496.6575546661496,928.3574538052214,615.182535273201,1125.1953470312787,608.487023507355,916.397707544645,593.665059142987,1065.9155798133554,593.3512804505109,967.138005466167,791.44295601913,1083.540966358367,789.3202249157413,947.2831812402416,984.0993256686722,1088.1090964402108,982.0826853143222,945.6216116182776,
7,7,270.56959613867014,1026.927868060379,383.459297348836,1090.3430507640294,379.3355964095136,962.1790680895826,498.1708298423975,1116.6278623290837,489.4290817047436,925.2041529558056,612.9694381832921,1128.1954728322023,600.6618170372376,914.0652176564796,593.4841276052249,1065.5051813959462,591.764242670781,963.9037467065232,790.5355285327053,1082.6707761485643,775.9759159360967,950.5162883593176,983.990822731286,1089.0401147622383,986.6671262822938,945.0668499769314,
8,8,270.8830587420569,1026.9224784901526,383.73470737968216,1091.3147468202524,378.5992280342489,963.7797543023285,491.15956935212887,1121.3931417920676,491.1929679816039,922.5483541047196,604.0862739969757,1126.8693310963945,596.4277353770401,910.0171781900084,589.0355969095416,1066.9118457712907,591.4245902112308,964.9364184982894,789.5031065624619,1084.5773443520552,776.2158221975259,950.8018602403448,983.281971518488,1089.4494880042823,986.6333221614128,944.7432658849264,
9,9,271.3882969321758,1027.2097838862169,378.1483400069536,1088.481464147743,380.8753972865825,955.1722756525246,482.6165411345205,1123.5204728327633,480.7993087966978,924.1308211719702,588.0430410060212,1135.867843683987,587.452128190833,901.25925976419,587.5040153533181,1069.4470748508968,581.5300480876074,970.829829602098,786.2692807895774,1085.8054362457524,774.1651861937365,950.0488514448248,991.1039303741156,1087.98542558052,987.3129043281464,944.8496325378644,
