,FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,status
0,0,233.66195495168932,1003.6249835415854,338.62597530002864,1065.192280922805,344.1884591954582,927.811172563832,441.5858468401726,1098.894812074503,440.2110066308466,882.3991977038584,532.7775973554395,1118.3390239684743,523.0160791821226,845.5789451402921,560.2268756722598,1040.0434739829686,558.5629371672829,941.1282658068948,759.3245717359922,1050.9904229965043,756.8622216570672,910.1252440509336,942.1803165629252,1049.1629927478934,938.9582490362952,908.6111434499276,
1,1,234.68749126935344,1003.5596750274816,337.2438747101549,1063.734777536049,345.1094055175781,928.2914551140016,435.083363883982,1103.6537810584186,436.3000925805695,877.2657218669636,504.0993351930139,1126.1756137957211,503.2368620040357,836.8813142909626,559.950289682852,1039.0093908933577,557.7970827695452,948.4379990358374,752.1305099606359,1047.700690410314,745.40405444578,919.9995138713492,944.2351474439524,1052.4938810125684,938.3118950654068,909.1057979631388,
2,2,235.23543974203,1003.544380810224,335.7314890785862,1063.256074455536,344.18310041390407,927.14070518432,419.675547645678,1100.6258230328474,438.1247677449597,870.5923764623325,481.7742628238911,1129.8779216152532,482.780877995088,818.1208082615323,543.6816717775342,1039.396238530234,557.7767352040939,944.34002855961,754.6705469694497,1052.9799520365025,759.0825948231551,910.7927098999472,941.6107869737324,1049.6898064203424,938.006526217814,909.9977388739323,
3,3,236.43006162308592,1002.2485557853256,339.5109828953935,1063.0836798494831,341.72040009219563,932.6756189081444,407.1032072446746,1126.174502180045,398.4768480318265,855.8864127669941,423.92542974226495,1154.795377956954,420.4356796254727,797.2523856180543,544.7373129022446,1038.5971923648742,558.064981666436,951.3370905756336,760.2701468895564,1052.6880730398432,764.4832896147655,916.4610713199164,942.2019700049112,1049.2859061617437,945.97917133872,913.2743513680488,
4,4,236.85080298831772,1002.194587432839,340.7488788460879,1064.4000090543705,339.1678333654515,935.1398027968004,391.4109844907208,1135.1648007518313,380.7874686014202,859.4646245884949,384.04969417537296,1170.9702813949418,379.53644155990935,787.620599369719,558.0226096561267,1035.168636638745,544.1039681403628,947.3082778560688,756.1447007634395,1052.2964829578725,759.5154292747785,910.0385911704687,943.3142888499484,1049.4568945151057,939.3192723327556,909.4954204349112,
5,5,237.36474576635075,1001.7543835888708,332.37095360328067,1056.0713441331627,334.32583336402286,933.9194230101374,340.3114102069671,1133.9374317446673,351.2538787385422,838.5825618657009,309.4624952904114,1186.4947514250207,313.5856808270527,783.2893538632699,541.0262890382922,1031.6466782883106,575.2085957818596,952.3494983367584,754.8195086406017,1051.9612169791285,771.0697150261411,907.7211392057196,943.7103739268448,1049.9379755450382,944.3690866379184,912.727050332792,
6,6,236.6692988739212,1000.1451313767164,330.1345415946256,1055.4578584086623,334.76051479384245,937.431295087984,307.65646804293664,1127.8948423005834,312.1927593340334,837.1542423424872,242.8491111229548,1174.5569273691508,242.73997801643043,769.3469964783478,541.2976113407448,1028.7903325335233,592.6362105866867,939.6989581061146,753.8579334859264,1051.659604197999,775.6336731532459,907.5538526502802,943.3852709409318,1049.7677009128456,939.1894387392756,909.4896682862584,
7,7,236.89799334819972,1000.3478941122108,325.8982111480673,1057.079364964403,330.5898438194483,935.6585509491528,296.2955996832085,1127.5557406591547,296.05521962298525,830.0398872145654,210.9852093620945,1174.7723002997857,222.61493476376572,758.5468197499541,541.2988140865172,1027.4857121228647,590.5769491009656,943.935146850317,754.9711885439868,1051.981560386865,774.9611962942215,907.6278240307564,943.447869974243,1049.6607436405045,944.5790058304646,912.9597449600478,
8,8,236.21809710141736,998.3294553287236,326.4693198433468,1054.5586427216317,326.2702814903309,937.5437071812144,251.40911171743244,1132.7666505341317,255.53527574080329,831.2859878708211,136.73421207423016,1172.2245982532377,148.02708813055904,778.2076281926634,556.5098554911322,1033.8924534087844,582.4029977547951,939.1112931452632,763.50951493639,1051.2972625575462,773.5942060770697,906.3499173760678,942.9019975104164,1049.3902904053632,943.9525713109846,912.321782501019,
9,9,235.92815299958028,998.4720650251784,320.8764502099958,1054.9444887271968,327.2545601456621,936.7103808737256,248.9236375786393,1137.1958063421314,245.80865460657483,836.6324274089739,117.06608815683036,1170.5091246885906,127.14492830095426,785.5247319296474,575.1971763938238,1035.758225653296,559.7929389269051,940.2756892084462,764.364191707616,1049.1033442242897,774.5602667502216,906.189340203234,945.3962605331282,1052.826092991209,943.8383295484884,912.4731344409412,
10,10,236.3625940141814,997.6127016850904,321.6647810867766,1054.2170225391487,324.9878363987559,937.2279592229548,237.16445109314043,1134.3192355725628,259.3391454173312,831.4154007888559,92.23290243756476,1162.3904851707443,106.7816742498946,801.7057332775332,575.418926283659,1034.4313411446376,581.5285024655345,939.932934875264,763.5133562224429,1048.9922566522491,773.5183446956083,906.7365591706466,945.4910604727438,1052.8401972247257,943.5650859333292,912.5130005779728,
11,11,236.32422401319087,997.6207806589322,319.96177376944314,1057.0755195477534,323.78579512994213,935.4164292828116,252.40865238621268,1113.554907244501,239.15014686138016,850.9453049659029,99.98554185090975,1157.9958583991552,105.34016067246932,802.9485148949102,574.5908639458903,1034.8797248655344,574.3244195945551,941.9013475898782,763.7066688091144,1049.1310979547438,766.6012412518921,907.6927854382404,945.4129489655612,1052.871512161468,943.968945663369,912.2250547836496,
12,12,232.71909870003847,998.5108346819966,317.3890928608233,1053.5394031488222,315.3441400986809,931.1318998876344,236.00528007675985,1136.0689623718488,242.2324655083903,850.2646019772342,91.33680460201904,1154.0148750882568,87.07861445195033,805.9694201310359,561.1471369114591,1031.2940711050153,583.3733055402461,940.2401403781688,771.7047125589397,1053.7698308200545,775.917450169438,906.8516694124264,966.9320849820448,1051.3301690723158,941.2242568949883,903.1192357359696,
13,13,232.21751085338417,997.6184410526856,316.76648843117897,1052.7343848660796,313.54506982473464,931.4942267289678,234.6845044953305,1134.8725881022974,242.2343754365323,848.2659849325232,79.3662489406154,1151.8107265273409,85.74902587811255,810.716957467869,561.4639519342985,1032.7044890752004,579.8254171304492,932.600358658902,779.2035592206897,1044.4662567519863,788.2985673862254,904.9147283706834,960.7434305258008,1052.7733899634345,951.9455039144648,906.49517678759,
14,14,231.32615033609807,996.5691189061712,316.10005208822776,1053.3868941868343,311.55697191335133,932.0818486378352,245.92055014423028,1112.4651969556508,218.83201519751577,853.0696472571582,82.12811285249587,1147.9237986837215,85.67716282272835,812.9304658411883,562.2190659997987,1032.3154511686462,563.6766934239818,936.6616379557772,775.5904627032335,1053.984276787662,786.9700941230292,904.2607364472356,960.4978560905308,1052.7805944438546,951.7838189877832,906.4443804918188,
15,15,231.4141289124408,996.1023627511726,315.85799749247894,1053.1288338688523,311.69273686502004,931.8016676724088,238.2378949982602,1114.8298675290455,220.420997728762,855.6277100326909,81.9840431957468,1147.254434174952,78.59358992161148,824.0509687952047,562.1393044004204,1030.8151783266983,563.3386669481374,935.1249162280149,778.306887469149,1044.542921572201,787.4124852051505,904.7453497579044,961.433195850784,1052.871487944727,952.1104300936736,906.4902039471136,
16,16,231.96232717585968,993.9064923636096,302.9149649512163,1051.5114017797691,304.7339458242349,934.9049744055956,228.9052574842277,1113.378414291393,220.2174551062218,847.1171131456363,64.7772862666295,1142.1053987456803,74.12342453498988,833.2723599895671,562.4855371383449,1033.120057094106,554.8358583884369,934.5740418780998,774.8869327698944,1054.2631567759518,784.0702911843249,905.3492237906698,969.50045607955,1051.4117808345484,952.476162581822,906.489402776602,
