,FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,status
0,0,315.87425088386385,961.5465308532044,370.2406351215972,1036.993834238382,363.27793180865024,941.077586895048,311.8720003966392,1090.433983280762,307.3500672180414,899.2036661096218,213.83909069205131,1119.6375639591035,193.86268347850543,882.3471280111276,568.747915607745,1030.029375355179,570.9373629387705,943.9032910730276,716.6902891836178,1029.8029959158018,720.9250164155997,943.947052069222,852.3842564174815,1032.2875911536066,844.0491207306344,957.2675881256172,
1,1,313.14505690561003,963.5191687164196,369.405308092214,1036.4925033042398,363.6114821415418,939.4683649538196,308.7994334663619,1091.6485012707512,301.9039285508492,898.808378938539,211.40715213373824,1118.9054871726614,199.334499026771,883.629691006943,573.2040686043093,1028.2691035106022,563.7237518568497,949.9229470953006,715.830178626647,1029.2099400393497,715.7103460383818,945.2427990623996,852.9361319789961,1033.7199676536095,843.8594579014573,957.8281451357716,Start
2,2,312.2519900429853,963.8534283550412,368.1813307763386,1037.0683047527957,362.15530926291433,938.7905054141456,307.8717849840578,1090.3314590173816,305.9342626663426,899.541061816191,213.5280161685224,1117.7550170808747,197.2513744889992,883.6410563943318,565.0213323923019,1026.248104815795,565.3854352135031,944.2399468236248,714.1031321313508,1030.3701533332282,720.2310763037871,944.916701138151,854.5820806953469,1032.9440895097384,844.9257978382284,957.2147646868256,Start
3,3,313.1753606076978,964.2402638835472,367.6854003886408,1037.8769259484352,360.770137226318,939.4970954261572,308.4941074783067,1089.9934780729072,306.0303738399352,899.1864345530918,214.2409510916324,1117.347345737567,195.62524646714385,883.5582647386674,565.1823342451038,1026.1870530665929,566.8217339906332,951.575555514098,714.740592748198,1030.505574693757,717.1136074785447,944.47065231469,855.0625289122056,1032.6510514729518,844.8282990871077,957.186550838294,Start
4,4,313.8538258314442,963.6862601925573,369.6080283473775,1037.1142062398112,364.3102185034783,938.948327260014,308.3334183661928,1089.3544480592166,307.3977685439726,898.946772231327,210.2795163614697,1118.2832992295848,197.90473498975652,883.6721089830477,573.6628103070203,1026.4260884438431,563.7333684655872,948.1233368053058,715.3271814378556,1027.1834118553684,724.2940948347431,946.4813111338171,856.6928853790223,1033.3594812845852,844.8996320905549,957.1760172286864,Start
5,5,313.41562322274297,963.4576353231482,368.7172263434401,1036.1871409643932,362.2089961911364,938.6889323305332,309.19168495852864,1090.0611181210106,307.6971973275332,898.9600241701013,210.6267228145128,1118.2118268822328,198.58031648653224,882.4791260662541,573.3171668877371,1027.2023459833215,566.7036499375639,951.4194113502252,716.6638528851136,1029.2237260917984,717.2924764010623,944.3310804738444,856.7759419727697,1033.2883472989186,845.2230086407208,957.279400513682,Start
6,6,315.1196370695285,962.2372784078516,367.2049677418484,1036.611426337338,363.3810679283192,937.8778067202712,310.107696406708,1088.8027463039873,307.43041947542144,897.6822655066071,210.45359974874785,1118.0952616179368,199.64452064548885,880.7952419367895,573.0537655635679,1027.5642328871952,563.5693088526533,947.9232466562456,716.720347113045,1029.3658016745787,724.3069205513546,946.410572688252,856.5956859749841,1033.2690425202918,844.9355463739798,957.0593974767232,
7,7,315.3678359817931,961.5194942073556,367.8154764063801,1036.1049802893667,364.2854617631016,937.7054386853648,309.42223377748644,1088.538086924108,305.48987154222743,897.5060026125379,214.3765050940148,1116.6674862987063,200.8913271107816,878.9345059755706,573.2971059454433,1027.164635808918,563.6892552865652,947.9554764476444,716.771569617858,1029.4803791480588,724.3711355231673,946.401956909987,856.4641153982928,1033.3069323021905,845.4953059976525,957.132916138682,
8,8,315.61462387772,960.1944348673712,367.6571171119402,1035.5805654196422,362.59617853846754,936.7924150835496,309.16055587550284,1088.0647734138215,308.5353624619185,897.5625487025568,214.45030653895265,1116.2787416837918,201.00439743505805,879.5979561760179,573.187208733726,1027.153449019993,567.0289632030829,951.1287714434756,716.4350522665115,1030.774695335461,717.1184050680291,944.2770932861148,854.5556174422115,1032.72848046588,845.7798899785749,957.1717739175295,
9,9,315.7646731096374,960.06652405996,365.99959682271134,1035.8153157791262,362.571507517166,936.379932681048,310.2015738617459,1087.59402956882,306.82277302438166,900.5891322599099,216.071615876395,1116.408465383335,199.8919934569161,877.8117151982113,572.819206029448,1028.01211612878,568.0821690354762,950.6194024012424,716.5659161630936,1029.6790694349572,717.2168775342685,943.9869626036118,856.3903916362667,1033.3249280314335,845.6800292651271,957.1859992347512,
