,FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,status
0,0,277.69874488423795,985.9152351732556,345.7757266755221,1039.0283672324356,344.1422720166269,928.4282978626844,270.73287532295456,1089.503491336506,259.78801938120193,896.6591216570135,159.2335879880213,1085.252442931008,157.14243716474317,899.677745137996,557.7916556806031,1030.6971499676392,544.4367764675105,941.5892065806393,706.8570469135735,1027.6289258924678,698.5261466196206,934.2019839430452,852.8516200025928,1033.0178812827196,849.8728371906652,921.049037824038,Start
1,1,277.6530459023266,987.3910080729646,344.7632745710554,1039.2953381338689,343.7755497410331,927.739393471095,273.5076955390999,1087.7428199157043,253.8310948087893,894.6206505836415,160.638091852513,1085.3397321736086,150.5328857263136,895.8012960799734,542.7006638406622,1029.3874534590118,546.2693431442518,942.2942648837884,708.4705343854132,1027.4368696472034,698.9664895264783,933.5550464907612,850.901298671767,1036.0481530160785,847.5222192474087,921.949759321472,Start
2,2,276.9900637702297,987.4559035570984,344.4681866550321,1038.72941194432,343.9698079162518,928.045934358999,268.73932336799805,1082.9513453386182,254.3480558358181,895.1760696086001,160.41184037187475,1086.0271203281422,150.78489645869894,896.1046430488268,540.6144062037275,1031.4565122942115,541.7550113390264,942.4217727515384,709.1017388491388,1027.7561593038208,700.0244865863933,933.6098193771955,850.4485385532652,1035.6245806916158,847.9253667724768,922.1171380350644,Start
3,3,277.3836187950501,988.36549073611,343.9758296812774,1038.8069578166574,344.4974784702256,928.364445043784,274.1507801308898,1084.916604159073,254.55150068503823,884.2034629580731,159.906592889942,1085.8371346142255,150.45004225831346,896.2710430024741,541.1346191981679,1029.2742502855783,543.6809980791784,940.8558846501022,709.6577536207182,1029.229805839141,700.1618272957472,934.2250530795084,850.9511978883581,1035.2237815212277,848.7952747518591,921.6582358400232,
4,4,277.5113228052583,988.1439465726676,344.1764176744478,1038.7239503965582,342.06047712903955,937.2030213613182,268.54586052181503,1085.346132792768,256.05867507398824,883.6315953845403,161.7863032163662,1086.171492465185,150.79323665683384,896.0438751736431,541.7601032529913,1028.241162100406,543.4919580526563,940.5818950981012,709.7006975379815,1028.916999542214,701.3734048116656,933.4944366970806,850.7322445833481,1035.5572460435228,849.4290621724023,921.87705528377,
5,5,277.35882187385704,988.125618535924,344.09072806528235,1039.3521783563865,342.73615238105367,937.1010049768092,269.57443103000463,1085.6580622418676,258.5650794000712,882.3244053085966,162.12846798146498,1091.582267138995,157.98011611124937,897.7324035779069,542.0571680651839,1029.281415077451,543.5246116628261,941.1716278995513,714.2026546562602,1027.018463560801,700.8873977462708,933.8309511833556,851.160154206235,1035.548429804458,849.0902541796779,921.936217454494,
6,6,277.4821917133306,988.3439660895668,344.1048797488367,1039.2995911989906,342.7927457216657,937.200810238336,273.20046096226326,1087.5522640993454,257.7916120769763,882.9374144341822,159.7430984871595,1086.4500105477362,150.1055473407006,894.531035188539,542.1223520643534,1029.8745624393684,543.6069394770152,941.1091177643966,714.1770434038536,1027.0751522605162,701.19085264764,933.6306491378124,851.13571891239,1035.377738106172,849.2715272543799,921.8997776499572,
7,7,277.3988593787303,988.3367037580437,344.4304782981525,1039.5079881946976,342.33062615165164,937.251019614484,270.8813662088739,1087.8795018921348,258.6743571575348,883.3109146106954,162.4016031084197,1087.212887665176,158.1307486346856,897.3944535770459,542.1432568037928,1029.6650344882269,543.6495498935019,941.177002670658,714.2006215069476,1026.9933629088505,701.8490197785653,933.6792433918794,853.9173189716314,1033.1009433586576,848.967220519702,921.898336081186,
8,8,277.41894576887466,988.2318318161696,344.4578414341563,1039.6585197925217,341.80820053358536,936.7753025926622,270.71311975486566,1088.1293177552122,257.7437808330719,883.1878774223917,163.2256292831758,1087.3842547414586,150.68765218608246,894.1011947643048,542.1380426731779,1029.601974094904,543.7202667910968,941.1394223248932,714.2118453483432,1026.9996135187534,701.8788660890259,933.644880509219,853.8700073996197,1033.1107474389453,848.9189700559459,921.8984137765632,
9,9,277.3967552433088,988.199540137544,344.3318692171372,1039.4669288786608,341.6122279768647,936.43748242044,272.4374955652284,1086.20666324523,263.3980876044582,894.9398931521515,163.33440076235212,1087.65472748453,150.2314211147194,894.4145392110294,542.1982563053523,1029.362553267861,547.7122201907154,947.8442069137036,714.1927541030864,1026.9771296201957,701.9189022545386,933.6144508288944,853.867358144455,1033.121564249884,848.9131394846386,921.8832268529216,
10,10,277.3611228952792,988.8109079062458,344.4609273208598,1039.3761968227277,341.3610282272914,936.4289379470232,272.38952234910585,1086.104381485602,263.5089263866409,894.8520765227487,163.85670516828876,1087.6709338656951,150.385647142507,894.4025115630454,542.2293080403064,1029.4374906272244,547.8548580710382,947.8919492093715,714.2708870400378,1027.072601430474,701.5914245823734,933.6448865634042,851.1843738630316,1035.4921648977086,848.9303084126684,921.8801977422464,
11,11,277.3710569324667,988.832978774834,344.3032551183812,1040.132858982689,341.56717188801656,936.4746053388766,269.6989278210465,1087.9735072442138,258.65549226421064,892.7894909569309,163.61904903258085,1092.5689459582798,158.1905644767771,896.8628153916583,542.1527809966525,1029.5817847325468,547.7252508294907,947.8034710025718,714.2708870400378,1027.072601430474,701.5914245823734,933.6448865634042,851.1843738630316,1035.4921648977086,848.9303084126684,921.8801977422464,
12,12,283.54163295115853,983.6624102904289,338.1057351835372,1038.9764238367354,333.4606519880158,935.020640287042,270.3279955442922,1084.9189434289758,256.1020703557564,890.4315889626195,161.61515939065166,1087.632216678482,149.92248153190462,897.1204936232838,546.1677111264788,1026.0631575293614,536.4673143369479,950.7862480101912,711.9610285169902,1029.696648770794,708.8416564604086,929.5919721324508,851.7839506667674,1033.879074668464,852.6592991286973,922.3483221431064,
13,13,283.7948102665815,983.8361976954274,338.9171224824784,1039.135880312615,333.5608415144782,934.442913607584,268.7461376996282,1085.8324419479875,255.01871250385733,886.5641566044613,161.21392413760657,1087.266120097814,149.7739544832505,898.3739063899191,547.136063445529,1025.4141730897836,536.7310009449138,951.3072743860788,708.4046164166632,1027.609218846867,709.8719347840943,929.2359941133589,852.4108557831325,1034.1354986747165,853.3720827040653,922.3223278261476,
14,14,284.1102966437569,983.4938577375896,339.84105624830147,1039.2782693676525,334.1250498242124,934.5470287763048,267.664916462644,1086.3879390046668,255.3599989832765,886.1220665454515,160.35019395875372,1087.4117837943722,149.94971675897605,898.3867520255959,547.0888134841026,1025.670453477309,537.1126219324079,951.6552420454284,708.396785845217,1027.5864039861833,709.8734576370377,928.9295554739164,852.6337977038557,1034.152792454817,853.4330611111128,922.3345182644456,
15,15,283.96860368230097,983.4793512370989,340.04452654537204,1039.47560351706,334.31129594463056,934.6484061079284,269.0014583686238,1086.2609060541135,255.6045622013325,886.3749364086323,160.15046315633427,1087.3732953208234,149.67173515587697,897.7963734443883,546.8248281987343,1026.0286554004408,537.006567178684,951.6760543161768,708.3755797496542,1027.5537672189998,709.8247283518856,928.948338247239,852.630386352539,1034.1530326041643,853.429332331346,922.3334759355556,
