,FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,status
0,0,288.6295305085895,980.9761239079148,366.3951729425993,1037.0558108484631,370.4409170708824,928.8021848343648,466.95334366301097,1074.385507374805,464.2811907903425,897.4986797391624,557.3512216972281,1079.589234295354,556.6267120202589,895.5806163196438,555.6458025263871,1031.6748840645953,551.1531546336001,949.9560422988432,719.2372226749967,1030.6695879530505,725.4063333181473,949.9182593060452,837.7501790576234,1042.8098121659884,843.1773684517769,935.7369311218488,
1,1,288.9733487142853,980.9642200343842,366.67621096646985,1036.98449153746,370.3652378424556,928.4686490072212,468.4142310907689,1070.9908967925555,463.0224349687872,895.5654936376344,560.4848133262019,1077.0719047507148,552.9225898812124,901.4232985855988,549.5473597790701,1031.7133570663375,548.3864958109564,949.814065937432,722.6449977840031,1032.320979985133,723.9554348413593,948.4636054224692,838.0234367360683,1042.518465264942,843.9942672193747,936.0924786211024,
2,2,288.50985395582813,981.1077795652324,366.84950145230334,1036.3771848657568,370.9113975991198,928.3396854442678,468.3261698089123,1071.20789493558,462.7541402908543,897.7828544487768,558.0115666284053,1082.4257599930831,558.8491879824079,896.379755988531,549.3946231202124,1030.4544060655942,549.3867108477727,949.7811146889602,722.6871384197775,1031.3356303958487,722.6082510879972,948.1057324223796,838.6824972204796,1042.6219605523645,843.7949522884056,936.7513508905304,
3,3,287.91621152384226,981.2983370633094,365.35443622207146,1035.5339623198274,370.9130664423631,928.0358971925804,465.8563537994504,1070.6045765424808,462.6265461082111,896.7351662595863,560.6174341289833,1077.0142742888531,559.3542554877669,895.2277340072644,549.0257056326798,1030.618485920925,549.6238653929553,948.1407718497284,723.5529968425418,1031.1565893034476,724.6918320128759,948.9729729511562,837.6613673990197,1043.1032551604978,843.6389382142859,936.1975631321468,
4,4,288.12818642555504,981.46713851043,365.7489877311399,1035.240686488099,370.5376564045721,927.9752652002204,468.0337251209313,1071.3835288670728,463.0776588132384,893.8458043420079,559.5476144497974,1077.2342611813178,554.4037619244757,900.8227328287164,548.2390375720198,1030.9953697142928,549.54447747517,949.376904657884,723.1383773595365,1031.5449625950014,724.2044206279461,948.7946866138468,837.4797956469155,1042.8874718906422,843.849783030536,935.9397611260678,
5,5,288.29834916966786,981.4469256040194,366.2326877479901,1034.8648803397018,370.1270881523856,928.0367891758702,465.9363551443668,1068.9796419725271,463.75778208163376,894.3061914941478,558.8763147212749,1082.1403643561146,554.573227196583,900.8781541856574,548.413524106823,1031.7969983259954,549.7315339087199,949.2824684496228,723.0530487080389,1031.309275854869,723.7359377559667,948.579196635631,837.2536352427944,1042.981253910555,843.540335160393,935.6598599985364,
6,6,287.8250519661971,981.8511204996328,366.0736989540923,1035.0719294383366,370.2740662305656,928.0109149335852,466.9378700305953,1069.0009096525418,463.9305944157514,894.4881675210095,561.0538898766893,1081.5317007901474,558.9014565278092,895.8655895090209,548.6328644870316,1030.7393247673042,549.6404841786398,949.5139522398332,722.9636172603413,1031.4493804640144,724.4642766647438,948.6275285416716,837.194552030923,1043.1752569127136,843.9674063435766,934.9974581391212,
7,7,288.31409971487693,981.9139656330364,364.4914175785099,1037.9284672453332,367.3979059772466,926.3851260508272,466.5155639574028,1070.7957260053356,463.8868636241659,894.9970426426313,562.0041106860256,1079.9667349429276,558.7659360094405,896.3110806747538,548.8999959303281,1031.1317664713304,549.8632265346413,949.866402687,723.4299337166339,1030.8323621224342,722.8493373260696,947.6942496331276,837.2526789393629,1043.0136350565847,843.6069817412814,934.8419812809976,
8,8,287.83429790690286,981.7581362867952,365.3336855090951,1034.3959194522497,369.7662490180007,928.2557623286532,465.0054084867122,1068.6579979105438,463.4339099680648,895.1467787877854,564.2567758349355,1074.5192537440876,557.2795484962016,898.2869773713392,550.5813059416176,1030.617912118703,549.7687533989994,950.5399772089075,721.9917323778448,1031.8614955792789,723.3380800353845,947.5095277179436,837.0495233920212,1043.7222929091947,844.7340255161876,934.1075251997612,
9,9,287.05185385457247,981.5952544874518,364.94217066523,1034.7694226558554,369.8492605757496,928.2230145680738,465.9052839886848,1067.8780627898834,464.3932189246923,894.9640439697087,559.9009476402491,1078.0701867523303,557.0215300620764,900.4619888204761,547.8412916880435,1029.5275096346752,549.5414103395142,950.4810269346664,715.4818444320222,1033.4323238958602,722.9544657445542,947.0357500534562,845.5291476206289,1043.1710949967137,845.4039723231361,933.0516295534647,
