,FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,status
0,0,301.96045090535216,991.7995699813138,353.7973820124553,1037.3655423760677,372.2046667329666,948.6045475272376,256.62554737185314,1081.8304600319734,262.671538751054,905.3759281290182,163.4740525383323,1098.2939779154087,147.13064473999182,904.900612028796,568.1140002782695,1026.666965638777,575.2213772995729,938.0752996238692,738.3396906536484,1037.4739566049009,741.5403420941708,931.8688973812914,869.1606724494765,1047.1722770875908,871.9204734112723,935.3844874015546,
1,1,301.7028617362827,991.7201874205332,353.8464186808533,1037.9902454967626,372.55423715737766,948.0471501080629,256.34800240029284,1081.4656217128015,245.41898372734477,906.5919825366803,164.04513176767972,1096.9034250723273,150.22299050974752,901.6258716232894,571.1794885206284,1027.6923253201633,570.8009852296509,942.492646743584,745.4333844327492,1036.7080565150568,737.4693028483496,931.3624365342006,872.4337753052829,1048.165984815924,872.5554853421968,937.2102836928414,
2,2,301.83320897453314,991.1094775399596,372.15874005976207,1038.1261659912288,371.57566015990096,947.0779753046646,255.49098040874665,1084.922873604219,246.16474503813544,906.0773929368916,161.44359801928616,1097.5727132310944,150.91317907266404,901.3420917810894,578.2482571347637,1023.2775448386412,570.3473143459761,942.8638015960088,736.3096707571002,1034.3711026743176,738.4782110048053,931.459360003559,871.8489475399061,1047.705557302549,872.4149449004927,937.1408038451162,
3,3,302.3386655641315,991.0611355436102,370.2726525355067,1038.420080539499,371.2224439960772,947.6067485150654,253.37190308093403,1083.6570919689934,245.48496598540103,906.888164040974,163.3005517728927,1097.6951840167358,153.93241919528677,901.6556770498484,577.8853627516172,1023.7888705599056,570.4529845358026,942.7881730504986,738.0042103022065,1035.4854923447294,736.9765146004983,931.400466907734,870.7938167115647,1047.3654674835543,872.4263817002155,936.7346743009792,Start
4,4,302.83803007227544,991.267319566445,369.7765292798898,1038.699159643214,370.70797953711065,947.1592244884708,252.70833029083528,1084.183892524041,245.9827473693768,906.6777367069824,164.26481502418864,1097.4047290989795,151.6534778014581,901.3886471201092,578.0558727249522,1023.2004400809664,578.423576751828,943.2409726268312,740.363412960608,1035.7844554107912,737.0338767340651,930.9352364074124,871.7868300067122,1047.2446918697765,872.1392884273057,936.4812555250048,Start
5,5,302.70103290890216,991.316775532876,369.98209165813705,1038.39309770863,370.7927664172665,947.85193357811,254.02504493108185,1084.3649888441548,246.9044256520364,905.7039869365932,163.7749425642512,1097.2933818696615,151.95145739690534,900.7539693929097,577.9420659197942,1023.3267075134324,570.3611311893934,943.055164300721,738.2231147205565,1034.5237253204502,737.0659865638524,930.95662315307,871.39610371137,1047.4440010289425,872.2737106700247,936.866675046855,Start
6,6,302.8808333566812,991.2153248783424,370.3690248844062,1038.1827443702357,370.6717310832288,947.7392429923592,254.05232770545277,1084.04036242326,245.23060534493356,905.9504676162978,164.0275807870535,1097.0483138331765,151.96671773615367,900.540983156629,577.6161847654027,1022.8448966178362,577.9733024865039,943.2373172443288,737.1428015700242,1034.3210594519196,733.0108528484449,930.8557816168388,871.345704243614,1047.488135366559,872.2846264584941,936.809663457261,Start
7,7,302.876226626075,991.1729254011368,370.37594402099927,1038.1845256460667,370.6609572669775,947.7236386662804,253.27855232943173,1084.063558697613,245.60235290130493,906.286838147502,164.2129643592785,1097.3759212676084,151.18021676072215,900.6715140808689,577.6933788106097,1023.0114095829412,577.9452455617361,943.33375368812,736.9196681207426,1034.2706482695974,732.859691277592,930.8234815296228,871.3342198965918,1047.6367555235695,872.3681047833942,936.6625608826804,Start
8,8,302.98451258705245,991.0290550887804,370.3906421636574,1038.2559461965009,370.6679701588088,947.2750491241076,252.83601153191412,1084.0823051458244,246.05364240192463,906.1440804598526,164.3925900205059,1097.2013986154482,153.2722423538585,900.6582486883497,577.7851892974813,1022.9193819313696,577.9169100499741,943.5167246194204,736.9519634519659,1034.2634115001897,732.6698389288972,930.8526963367784,871.2700785896093,1047.603598769144,872.3350172204065,936.65682286046,
9,9,302.9837350882541,991.1045897944196,370.4096530472813,1038.3182141642462,370.60299242116383,947.1451713791848,253.45237989884512,1084.111298302532,245.9283800459962,906.2281286952954,163.94361895299545,1097.3908609786863,153.24708179627655,900.4584525036164,577.5924258486347,1022.8624685541135,578.0977130091236,943.3607768802236,736.7640253843349,1034.245355229094,732.6693447048549,930.841735570769,871.2751005219855,1047.596188446426,872.3124289047578,936.663190517944,
