,FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,status
0,0,275.70220029555617,989.7398297984664,340.9239506814508,1039.2193688722678,345.0785573654274,933.6331084823888,278.33374375639715,1103.498503652064,275.64356309074725,868.3534230632348,176.84729840262503,1111.6881597716524,173.33019854343448,874.5209601274053,554.2953889050626,1032.2322733905016,545.3506181516015,944.3894771264812,707.3638917503803,1029.8181932660957,701.70498360583,934.8562321603342,853.1673459578863,1034.341903675312,849.8661738719369,924.140896849734,
1,1,276.01012598243585,989.2296812798852,338.8977526502274,1039.919310716213,343.4364008810492,931.193962013082,278.4569126917885,1105.134630728784,274.434166723482,866.2183144125844,177.93769375710554,1112.1819498817506,172.4179962366548,874.6495294956317,540.4077254594224,1029.7467828059705,544.8844925541871,943.4504999052856,714.4515614205745,1029.3140908604944,698.8690577433849,934.7585324098924,849.6414492623238,1035.5290066328755,849.9643610543795,924.0941043043732,
2,2,276.15375431988423,989.1835026457238,338.45868749333295,1040.116262779264,345.6434741968916,930.3513566577024,276.9445208238222,1103.7255446793488,270.69904575422305,866.6154460920998,178.65892208444126,1112.030681355047,173.50489937592545,873.9031924122314,541.6328050690292,1029.2375383790495,545.8819531960356,943.9147778804648,714.3102267380654,1029.3754722264478,713.2227945513781,934.4242189562908,849.3608786752847,1035.612762922053,840.7007742734197,921.8279719860742,
3,3,275.51592002144406,989.37118642388,338.7508837299322,1039.6965812778403,342.8510521044191,931.1259439147456,282.897853231244,1102.6384528256094,276.93553036614105,865.8513386296842,173.29515618372645,1108.7357798400476,173.91999533644577,873.136986838291,553.4979738153623,1030.262507901833,545.4673327085101,943.8950331643784,713.9737338300489,1029.6412751746475,713.0015562972725,933.8397808761654,849.8099314437885,1035.4475966768175,841.5887167425861,922.0063551903472,
4,4,275.8748338250407,989.220591929798,337.51128813070187,1039.7075622244674,342.1463944294983,931.0721854406802,282.86291333261795,1103.8799166486683,278.0145868616389,866.0831352194647,169.6236099719381,1110.2816137892637,172.9506063523311,873.3779972252997,541.2855410234826,1028.841389495603,545.4545927109737,943.6089554225408,714.1212697518972,1029.3863024911311,713.0611364119075,933.8883260240632,850.0598829093308,1035.4408321338574,841.2749849277293,922.2232806831488,
5,5,275.650584018742,989.2744486162017,338.06186576813496,1039.816669405251,342.6416082593027,930.7538980880614,282.9786876584215,1102.437011247869,276.35583168198445,865.4295711251062,173.42228025081718,1109.0235688982425,171.74053159894805,873.6705193109674,540.7268883813032,1029.2080174991963,544.8467507132938,943.821437143386,714.2318821821473,1029.4997875205215,713.0474856491982,934.0283391477428,849.7380801078091,1035.409484908127,841.1471570266704,921.993356181978,
6,6,275.8270983454155,989.533336339498,337.87743314189936,1040.0696213362762,342.2095814420901,930.848826367044,282.86440270154776,1103.1537500923826,276.1768857462353,865.0262998290837,169.81065301188255,1109.8255372170051,170.71420639792095,873.076329283816,541.067763677034,1029.1605708495736,544.5997619132846,943.9202387555396,714.1241815217294,1029.373061315353,712.8799262871512,934.1658122043764,849.9239565647159,1035.3231428091708,841.0381712498063,921.7872986243456,
7,7,275.922918877769,989.3228901702636,338.3124092310396,1039.9940059081673,342.38498543886897,931.4265974438604,283.1164502663482,1102.861481609807,275.72815174554194,864.5248673191674,169.87392708291003,1109.934649779287,170.50596328953617,872.9471343164494,553.2568112337387,1030.491151606485,544.543745837069,943.95213085794,714.1723449270498,1029.2258638918706,713.2547463366207,934.0511620806736,849.6416073068685,1035.4166880431726,840.9538960053799,922.6222487988496,
8,8,276.01719847581165,989.745477680596,337.9849262014322,1039.9226499357092,342.4387996063431,931.2399805476788,282.94051588279217,1102.3839140253676,275.8608221046636,865.131368195634,169.89745830838484,1109.8106869733308,170.5696016666328,872.9753723817219,553.1625470383424,1030.614285661752,544.4930041626928,943.8941963414424,714.1493963234136,1029.2325423308632,712.999274026898,934.1159485894736,849.6711522612056,1035.3582826456018,841.1116016918722,922.1009915230644,
9,9,276.729748332764,989.2712816046408,337.9621450178645,1040.1807600325474,342.5815566897547,931.2133771124174,279.4671494939082,1103.4552347265912,276.38623918451475,864.8969777238274,179.76755097547183,1111.6974590001607,171.09723605787178,872.9493595658638,540.9157837568861,1029.5174744863182,544.449424049169,943.8685010339652,714.0575027961879,1029.3006559507887,713.0020250734643,934.1931717401038,849.5478909099365,1035.24670670262,841.0841240405416,922.0305288792708,
