,FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,status
0,0,269.6568292704918,1012.510188184706,379.5645025027589,1075.2092492343922,381.614839829146,941.8817407746776,497.98956212513775,1105.3146633621875,503.68576610351874,925.196774922076,612.9302752808569,1113.0064027717583,611.1533322476906,912.9583962221168,593.6608495327833,1062.6746066259516,595.4776894379654,955.3311441997498,806.0512637471966,1069.4197940195772,778.7152819391654,943.385808918075,990.0355939530272,1074.2201191427778,986.0319899582584,944.4384541395918,
1,1,269.53848471179583,1011.7638282299392,379.9304345556291,1076.1143364720622,382.6504950157532,941.565340982475,502.0076310464093,1105.899478819859,503.4261437851368,924.7367389126792,613.1495728015279,1112.1519978093716,614.0013665991735,911.6117153686256,590.8028737776301,1062.8215746630824,596.6455729947133,957.8120712739944,792.4938370564513,1066.0380354635336,779.5665594133195,944.3022672609754,1002.8441654101148,1072.008904675015,984.9744598329144,938.7773658141418,
2,2,270.73597485439365,1011.71029308804,378.9320450672402,1082.765958114725,382.7389383502062,941.615071405303,497.7182301123213,1101.0911917703982,502.74473740933615,923.4589641046912,613.2709356092197,1112.3110419279683,610.8996583643443,913.4099052479652,591.1342650613177,1062.097907476264,595.242867389178,959.200365905986,790.0031568232066,1068.977200117819,780.5517220466127,943.1883886646996,1001.486331061672,1071.755650034729,989.654666586877,943.6108228023398,
3,3,271.1435247738743,1011.390809024808,378.4440162370977,1082.8946687472735,382.7821836235929,941.9044695313936,497.5812148675807,1099.897912534872,503.12792712287256,923.9538533857516,612.4475329067989,1112.736478941481,613.2283874729984,911.5782747401812,587.8740512069087,1061.195647669224,594.6802904205917,959.9450105082718,789.9074595120235,1067.5548056238806,785.2650362865512,937.788099167016,999.9979224533656,1072.5894828757148,984.928342970512,938.2922345342924,
4,4,271.0719553732903,1011.307426077053,379.932798526997,1074.9080494832328,383.1938762689597,941.1943236945922,500.0038559198069,1105.9002443379466,502.4975289541971,923.720686532048,612.321871421427,1112.8181371191336,612.2672181445693,913.9301023686484,591.1255739507191,1059.5042067393936,594.2684973231837,959.5094307164424,790.9421637526414,1066.9281436379215,785.7662330399254,936.4032937637768,989.7662860488394,1074.317189257956,990.1762921044358,942.2242737937552,
5,5,270.8400076759497,1010.9457450154772,379.6961228032106,1074.6064810994617,382.83644111940856,941.338346706954,500.63895524400726,1106.0018147308103,501.8008069905255,923.6224365234376,612.9198584041917,1112.7626989450112,613.7593789714521,913.2551945806164,592.2697494863999,1060.118611270588,601.4040076128063,957.0307759797196,789.9027422841721,1065.9044438123178,777.3690678828403,943.8676009784282,1000.3209909506054,1071.8322866020792,986.2273700153564,941.208221413124,
6,6,271.85456048372663,1011.2208525736836,378.2298719061366,1082.3539815730337,380.75286421261154,942.125129783793,496.1813945795066,1100.9900683782105,501.6468421380448,924.4964509917744,613.9385559468957,1112.3293383484113,615.4723447693029,908.4939734397962,592.3649552522617,1058.7795290081576,593.5830688476562,958.3453360171462,789.0887378747193,1064.662857223836,775.3618700203566,943.4449139103832,1000.6651851817752,1071.9422763485318,983.7034843553956,939.511811132382,
7,7,271.948416843836,1010.9005249606432,377.6368489284044,1082.2158748450129,380.1835814005997,942.72151546212,494.0640887652944,1099.5268118337706,497.8153069648693,922.549573014012,611.690189810506,1113.0680256324338,608.1868723061987,903.0650924217342,591.8784874468382,1061.4209973085112,594.4043191976758,956.4681282576,788.4648664099961,1064.5720969150384,775.0492873768502,942.6012403276544,997.2064318861544,1068.628265806895,983.79124729469,939.6100799762354,
8,8,271.8165681824107,1011.1185718230864,377.6063610642412,1082.138083946346,380.9690956021471,942.4402346530442,492.8187368874122,1100.8856034121209,489.8982697500519,918.5514240699335,609.1427926806386,1115.0369832237184,602.3643612706614,899.8463259436995,589.8202211060046,1061.0105763455686,591.4243370720872,954.7188346689016,790.8221463326205,1066.6735167156503,776.9106462873004,942.8214270082316,997.3218626659776,1068.5815584405568,983.597903902726,939.497298577706,
9,9,272.4538546823866,1011.3207654651696,376.4737261287257,1080.6295706856172,379.4241465579704,938.9768377636216,483.061253035487,1108.1790773278208,488.0724477581922,899.5230862675653,593.1413484084745,1129.699600214121,582.2116352770821,873.2332712547645,583.6157833739281,1054.7292987674934,589.8568311872345,959.19556762785,792.1762987789158,1069.132286817339,777.1177502695388,942.9182240123876,1001.0548667758896,1071.9709059177824,983.5690219318602,939.6426649465008,
10,10,273.24612411628,1011.2578806432182,378.1496411957263,1082.6519362809113,380.5041499813759,936.0564239300148,472.4779565111093,1124.6692158000424,471.9278238343634,895.2851424823344,558.3972341589562,1162.797794608313,543.7586488463323,848.4539216410843,584.5636300829824,1054.7223445267296,583.3839052396261,962.914495531204,793.1031068124759,1070.5009524354507,785.4304325813124,935.2211051228992,1000.6183102413024,1072.0667557782938,990.3167121711106,941.9264590048248,
11,11,274.61950911037013,1011.236160244686,378.2775849514727,1081.9208140376734,381.4198085080507,934.3103861475936,478.73598971819536,1137.7071596435726,466.5262028330789,890.20271250818,555.2842414766666,1185.238985598394,526.843508880377,826.9079051693952,584.9998290083033,1056.6243169309462,584.1386777681864,964.180717608405,812.0105060830382,1071.4204486339606,785.9421660841208,934.8929763558506,1000.4293318253656,1072.246376054415,990.3828066006128,941.9693764512108,
12,12,275.6567892761627,1010.821700141677,381.70249524290136,1082.2346199478498,380.84854980438985,942.9872955389536,474.82770014491285,1149.548334013794,456.5930536416479,887.2869832685641,539.4381034265724,1204.678175209376,500.4797454556191,820.2178878840238,584.2268612666929,1059.278592313589,583.6012566694202,963.253692694222,793.8547854181693,1072.3183004475973,785.4166505612694,938.8185584904252,995.4515112888052,1067.1045753764895,977.3125466940772,940.8987886427432,
13,13,275.8824574652822,1010.7863847338742,381.3385260229148,1081.349629914384,381.00165043447663,944.0671274155752,461.17483330020974,1142.184865308281,434.2947041941867,883.6479931452274,515.6883116382306,1209.8592123890694,463.0756383878512,786.8062280434883,585.4233401711492,1060.0820791397264,583.9830172852514,962.4275257971076,810.295663841059,1074.7304331424218,784.278476700206,939.194257008863,1000.2625338897902,1065.3932758362132,978.0354390931842,940.8526221169524,
