,FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,status
0,0,270.51463413920607,999.7923620757944,383.4385694049889,1063.967213515058,380.6508484680414,930.9029736543386,474.1527186816628,1104.6017381498518,466.8947519964608,879.7175208686645,547.9293425898558,1140.248634624271,545.5041597661487,827.161981833498,587.7157120028769,1039.2347787917315,587.4539688070666,954.4203088495506,788.4864086850566,1056.53673574208,792.0044856077673,920.6619439836288,999.1193427841126,1053.958057456819,990.186980034192,919.4375132743618,
1,1,270.1008099015264,999.6736193228784,382.4460710939722,1065.905072102207,379.9824928214243,930.0750570976936,468.87835032608166,1109.236221817992,465.5638535280066,876.8185530192357,526.3331167471579,1151.5269337779544,527.8524846745405,815.5135047794878,587.8762209709971,1039.076175283282,587.0827087779348,951.2194829824476,808.3339252149484,1057.6187602427844,799.5054524772653,918.9591842079584,1001.2963333923576,1053.8295129780206,990.0104283728432,919.7211451253676,
2,2,269.2528717880596,999.0601003003594,381.6522548660655,1066.6728911165103,379.0399057812437,930.686926691082,471.1331932752433,1123.9203753110507,453.7378128607344,862.3080352402014,504.6782858443043,1157.9219811948935,508.7598063018759,809.7871419106399,586.6443226768384,1040.882304217516,586.8228487230556,951.2314060275648,808.6569629068957,1058.22947029153,782.9729577747836,923.53820128094,1001.549982832374,1053.6086307388296,988.2728189687268,920.0895772761584,
3,3,269.45290961795723,999.0412408406904,382.5614703988223,1067.4465393021562,379.707397540307,930.2773570243618,453.4383104123437,1132.3219427126985,445.1257657198664,862.5083453579916,476.4585979645212,1167.7778173666682,473.0714529109404,793.270411775184,586.5188232540929,1041.8545027711127,587.116972299484,954.0984421280884,810.0283542628096,1058.215907066732,783.8664398391783,924.0289885151658,1000.6133706795998,1054.1185754331748,991.2774467096216,920.2647235093968,
4,4,269.9641609509682,998.4939892479464,383.1626182724812,1066.60799226894,380.02881728471175,930.4576842947798,448.41954219170754,1145.1171507264305,432.884048144436,854.4832840358222,446.1885941881197,1188.8565402062477,446.09327725533234,780.4593915750138,600.3589876172446,1037.4617891220553,587.6784201871279,954.4682801952264,816.5912859089507,1056.9196656484276,797.0418166122138,918.8325925402391,1001.3326193483348,1054.7175045419845,990.3828765822014,920.8535441469394,
5,5,269.38396168080664,998.234880883233,381.9716066377836,1064.1859983154118,375.78304300692673,935.7291346766508,406.5795065553663,1151.4644279732238,404.277740448752,841.7725578044636,374.7154480893218,1213.5485534892198,382.9550899640791,770.0400473141303,583.371617945955,1035.9241500170594,588.2073108985613,953.4200975809092,808.3385741354119,1057.9695219086166,802.6413401887693,914.833918900108,1002.4612569622936,1054.1918613453458,988.3190021294764,920.6364477915768,
6,6,269.6923377276707,998.4373799253264,378.0395039036308,1061.6975589222457,376.7959906747964,933.7172414764248,389.7753707826215,1162.9248490848584,390.94003920437297,831.6878821760482,338.71216415583854,1213.5613436281988,348.30603122091105,759.8794481668466,585.0969138970145,1036.316889048849,621.019714315784,951.743218101709,806.9663979142167,1058.6724609105927,815.6949114954517,910.0950390481494,993.8377171034,1056.5066894934864,988.5792590117732,916.7831304299316,
7,7,269.62805110006866,998.1652712068692,375.24901718715074,1059.8312002626262,374.0487773582746,938.7107119255433,370.62012686065947,1162.0197161044557,374.5851242898809,830.8826149990242,305.5127458113532,1229.1600261971323,315.0782574835307,751.3771549311742,591.2282613846043,1040.2170501641715,605.7654129048162,952.4752276194264,814.0298097558386,1057.3827583486766,817.5815240490421,912.9992828257028,1001.6946190386352,1054.7931536044557,988.18335206983,916.8557772892176,
8,8,267.6742397514214,998.0911303092066,369.6193981790729,1058.8530173991903,369.7574976361775,935.1799447356036,341.7328775750645,1164.4567853155424,350.7766525209028,820.5866866493647,243.36508504125945,1213.8527423261633,259.8533232531405,753.2594300437552,606.0439463244612,1040.79375032289,632.053588847345,953.0118241825146,818.0239657338791,1055.2172634060291,815.0907875626542,910.5137491891876,1002.2863337959516,1054.5693196136228,988.1018385868545,916.7705054356718,
9,9,265.4344001517029,998.413829144794,361.7453460668556,1055.2850026755016,362.3018430082324,936.099535110328,288.3463706027701,1150.092201316996,289.2409696938622,840.3923434916882,164.26086458025114,1194.959951592753,171.6687987963772,774.2956545211041,602.0616711441655,1041.092437923524,622.7788117090034,958.9754502340594,817.3742553254563,1055.1367952121172,814.6606921033524,910.8237449987946,1002.0682711657064,1054.637548263068,988.2815593426808,916.8053022016068,
10,10,266.3364310196379,998.630815179448,358.9921310338614,1054.2033528615937,360.2304104183678,936.7059707361316,294.38107652999025,1135.274494515895,288.0540390907555,847.9450081762893,156.2418913128162,1184.4985883433883,155.88923500170168,784.808843025471,603.3318430053552,1040.3515903044065,622.6321195843005,951.7356227899984,818.1551654751186,1055.3983000251496,815.0422277066115,910.7763407284684,1002.0325651528466,1054.5817952713137,988.2461145051278,916.8483662938128,
11,11,266.33267043005816,997.877565561893,359.2503811773615,1054.3080768122734,355.64285242356,937.0205993428116,292.91683802214027,1131.7012064287017,281.0256079982564,827.4021190724594,141.568939347881,1181.47702387376,153.3146130248071,784.2004845231706,585.8217450205154,1037.6289133496534,614.5275926527958,951.3510178924046,815.8744896093797,1058.4736199417507,816.6782445622358,913.4724617985396,1001.9224094445436,1054.5474875490077,988.413403316344,916.806952976112,
12,12,261.4902508739377,1002.3628857098986,348.1780405875455,1057.7554314562192,347.2026519378543,942.0729575062568,286.386371806012,1131.9225894835486,278.3217176380331,836.171524305715,128.5006431113294,1167.5702778790298,129.43405151367188,804.7280646106236,584.48827899789,1042.478385886053,590.8912407685318,949.1386356395803,799.616088346325,1053.8203402147146,825.1262920265544,911.7801555826944,996.9428885897672,1052.6033205008523,987.002827628226,920.388362752787,
13,13,262.5583138980543,1001.4794146042376,350.4607522813179,1056.0208952803546,349.9571192311062,938.5975053886734,290.1422816600229,1128.7900006744812,263.2013924627217,857.1716120241322,129.72387038529772,1165.3956555794657,136.27610773972012,802.1454426963745,584.337512538399,1040.013062969715,585.6561679120802,945.0336568973944,810.1012706415551,1057.4875583130154,825.9530679085165,909.633739732102,999.6098186259773,1048.8663269087815,985.9894667676272,920.15419594949,
14,14,262.4256448782932,1002.1224592154208,348.8080952102403,1055.4280223748335,350.6916084835216,939.8043998140872,267.0448188136861,1134.4874410187822,273.27916982425046,850.7197475503422,125.46119471675242,1158.129189047719,125.95597057565756,808.2968894179301,584.846162833225,1040.279389941281,585.3509597877531,944.039904435359,807.410447166552,1058.0040620443665,825.2825237467632,909.8974250608468,999.4794653606042,1048.9421764320523,988.4508390924244,919.3544343812426,
