,FrameNo,head_x,head_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y,status
0,0,281.95749153861453,1023.4361429655928,353.7012038708353,1080.698430652044,350.2471785179505,960.6004621630466,274.78776125666064,1130.9747030242763,262.620565367303,921.354825302225,143.04890998473246,1169.2402158985235,140.54946564573925,904.9155571213722,594.0548907454829,1065.2830950465825,597.62009574781,964.3614377281756,808.8672438523548,1064.283193886762,795.753915635445,950.9143214397444,1033.1556987390406,1084.8224392119444,1036.022420518575,916.882030254423,Start
1,1,281.87932243892834,1023.1289993499151,356.41932928980714,1078.725958606235,354.1708489729307,961.1467144788844,274.03841581704245,1129.9093658761187,261.1115855203338,916.9961738446284,145.49798432190178,1163.266095253232,138.3631540925977,907.9241501628084,594.0010591663216,1063.7601445721496,597.9262159766704,964.3429374834968,814.609663805819,1063.004126173884,795.3410550676799,950.7920390065324,1032.436424622455,1085.1713962260633,1035.761539870958,917.0438115374294,Start
2,2,280.8771264878609,1023.1683838428776,361.30635423995113,1080.8690648355705,358.08701900883983,960.1647606148256,283.4603886796532,1126.7541443364398,260.75535311655506,917.3551480127204,143.77215932342568,1169.0912264362144,135.24438529237813,909.161542882646,591.4693516407583,1064.4356315439015,596.5429418139712,965.6152379626652,813.5032207355077,1063.3292651824615,796.3494703394539,950.7403914250494,1033.5073960680024,1085.1081575706196,1035.345255897631,916.8763420110588,Start
3,3,280.3897425598224,1023.2469644763733,361.24935507309294,1082.4831966369316,356.9057351498052,960.831004863798,285.29420899786777,1125.9273400681586,252.69731003224305,920.2981157043592,143.80847742405606,1168.5862333926973,137.8750060593663,906.0688820978372,593.7027983051593,1063.7436314455997,595.8032464671041,964.3307793341868,815.7025445112171,1063.5022124010882,795.8586134495133,950.799312773739,1032.7180908064229,1084.680731841346,1034.8448172223273,916.675318844786,Start
4,4,280.1914435338292,1022.4800270187076,362.2526017525106,1080.262744239286,356.6428106379912,959.964091282045,284.961276110189,1127.0588945308914,255.4869971504757,921.08701236453,143.64537277519315,1169.2110495248496,139.73768089155536,906.3492204720794,590.6242245102425,1064.1705672062994,595.4830308078324,964.5644170689636,815.1623375425103,1062.723296065264,796.5843084605679,950.8426358505352,1032.881081609639,1084.463706538574,1035.0346983672737,916.7203855269275,Start
5,5,279.99289806549507,1023.1740559417478,362.38021334684095,1080.502876096749,357.29593641581243,959.9622017035672,285.0627299930091,1125.7925399343028,255.52632613361888,921.2024643314314,144.59513744855266,1167.8863036571229,137.08902827164906,907.334954838469,591.572728845326,1063.9017560007292,595.2067301022215,964.5051048889834,815.1630313312743,1063.4651256395912,814.6236467299442,950.6937304741316,1032.6390390681352,1084.9850188065416,1035.4138552661989,916.6346441376832,
6,6,279.9803027188979,1022.5532261542238,364.5564934243152,1078.7724806472363,357.4589044498994,960.5717881964376,288.26584288915825,1126.1962770662442,257.4064213587807,921.4282948580146,156.49826367282742,1163.644086289809,137.83036416776778,907.5917222515616,589.3222615870759,1061.626899601518,597.4519484064823,965.645151019184,815.1208575463263,1063.2125119020798,796.7027293628151,950.323048184498,1032.8931787141123,1085.0655855491352,1035.3431129207536,916.5593179650906,
7,7,279.8814003179225,1022.7664357226706,364.2826973229298,1080.8980966717947,357.1399812735568,960.3031983049716,281.3196994300316,1126.0500688293591,258.56433337624577,921.5133951763124,146.75180459983636,1166.0999598002102,138.31692539358943,908.2060942415102,591.7025383303162,1064.324317948946,595.2732601587421,964.8332040577932,814.9755958586892,1063.3966827392578,814.3219584451384,950.2369314357694,1033.0704082593186,1085.112054447844,1035.5153868319308,916.6113738677328,
8,8,279.9022822882326,1022.8128497973688,363.13497917859854,1079.8879336680147,357.283333033052,959.7420849824636,278.79255108777505,1125.202821259285,259.97922314469,921.8305631773512,149.41402075659624,1159.8360925768336,137.60783862075507,908.0936343874852,592.1426120257037,1064.6637693877435,595.468739830781,964.8911305020436,814.4029013605204,1062.854130035109,814.3955482711096,949.9530836521571,1033.0182776680538,1085.148120742787,1035.684998094338,916.674818365474,
9,9,279.71646878127154,1022.8560928243824,363.6503490452959,1079.005879914384,356.81114147171394,958.7539275966088,277.7742084756164,1124.1024791484892,246.32995248305932,926.0616515648006,145.92387686780276,1165.767955009242,137.00864989673826,907.675041294028,591.0297721694133,1064.6419971922933,590.7048205312424,966.8313492124,799.6639537439235,1062.8551987669732,814.7082594932288,949.921274290288,1032.7455570731888,1085.238099220831,1035.4662644444577,916.8124239414952,
10,10,280.2348937293798,1022.7445491703884,362.8128361794977,1079.1586956217568,356.07434048299206,958.8229843240553,280.3382320924915,1123.3222036480818,245.96363737307223,925.5082492456992,143.21562956771552,1165.9467297174929,136.0045268569718,907.2914131383176,586.2463718706981,1063.0626109485502,590.1777198751819,967.1616743033112,799.7102527593605,1063.143521602499,814.7895774295642,950.3562991151384,1032.771162968153,1085.2996914742364,1035.1320698791424,916.680274531738,
11,11,280.0183713637651,1022.2651693665044,362.46042765008457,1079.4082861346064,356.2961760919022,959.9670585054936,279.4357173805584,1123.9143275163526,254.8394377550936,921.2664570692792,143.93532290415274,1164.6036800297634,136.4349086883009,906.8153052852052,590.4900902300413,1065.31900309185,594.2050732437749,964.758164449968,799.6341770802114,1063.8566708196884,814.5281583590066,950.1378883288944,1032.978980829564,1085.2705837925246,1035.3688072135142,916.5186970729676,
12,12,279.89326571302075,1020.4868732034766,350.4522111791008,1080.6318608493511,358.3427645481144,959.0135202961404,267.9518846727627,1129.760580490303,273.3014648199391,920.5080587035326,145.01363069710402,1160.9528274031618,125.85776799056868,907.9750564429448,590.5022784110319,1061.5996170884805,592.2094420989871,966.7496442829836,811.0722116934152,1066.2674934560985,814.8247912274225,952.8057612433844,1033.261007301519,1086.9178335847091,1033.7534098135325,916.7814715831794,
13,13,279.1350965661097,1020.6094247115876,350.39736235560304,1080.7020951158242,355.2588681343783,959.6598879823258,274.6359929554794,1131.0455213514522,291.392539908579,906.0366549971874,145.1273008874861,1160.1258472271652,139.3646827072719,909.6007928560972,590.7206343612373,1062.622065043117,594.051261748077,964.1919353409432,811.1533340831106,1066.0703167155068,815.0232549947632,952.7366308566844,1032.886613168704,1087.1744506522018,1033.9573596016792,916.8077030223928,
14,14,278.7643428152652,1021.4387784645368,352.3638101734017,1079.2978409788873,347.880350963657,957.5433327186468,273.4064706869336,1131.8865048578782,271.5072226059297,921.420628914143,142.87983781494617,1159.838029916106,122.90744533464408,905.9883933869642,590.5415283719026,1062.8059498200428,595.1156187615561,962.8701842768417,810.9544149331836,1066.0667030396137,814.996706859653,952.9270548263428,1032.9923436297552,1087.2962265519166,1034.293193544306,916.4372440649254,
15,15,278.6114601661077,1021.8277679376092,353.8497878423128,1078.6114887627148,348.84144528789545,957.5811902115576,272.78766468380456,1131.4159678642054,273.0427820629819,921.799359906692,143.31157533028036,1159.4631224778714,120.5079514462554,906.8722869402168,590.5060768375471,1062.608402933293,590.0676103748177,964.887368834956,811.2536120073693,1066.146514690772,814.787942740015,952.9958384427669,1032.8884186267233,1087.3877136992849,1034.54485939135,916.8026975565848,
16,16,278.5925068749873,1021.3036729306706,350.1592180229752,1078.315758631564,348.4925586070444,955.5880286604232,268.78775280380745,1131.2556880191353,273.0716559976843,922.0795220368756,144.61137920424284,1157.758606988485,121.48017853537212,907.66493181373,590.0221203331519,1062.3752054723195,589.1677419044881,965.1945904823544,810.4443703640267,1066.16303319882,814.8506060626323,952.4405916257434,1032.977361542661,1086.2696035638792,1034.5520169341207,916.8084934299086,
17,17,279.597360787063,1020.6014695121996,354.2543269629906,1077.39871706882,356.2212602989881,956.8944182385424,272.89665380907,1132.5466030998148,280.31460309369663,921.6258819378272,143.8771712175426,1156.762550908971,137.5354202330035,907.0363419061194,590.3397255787148,1061.94689835458,590.1058424216718,964.7289106269518,809.8150771678036,1065.8787300059412,814.924255490148,952.6699446790976,1033.7615745554351,1086.6445533814106,1034.2498786241706,916.8730411347356,
18,18,280.7040636933206,1019.617796259536,360.2993319031476,1074.8345436023317,355.73205350124323,957.4848829237176,284.360294317238,1125.888825359807,276.89966229065493,920.8075955718164,144.93650161088365,1160.9850888108613,126.14805028094426,908.4088277151092,589.7767521594063,1061.6803049988646,589.6318678366036,964.6913363353722,809.1054544833298,1064.9060403906535,814.6285621831569,952.537583036514,1034.0055953324693,1087.040069938845,1034.0477209004375,916.8510516613044,
19,19,280.6549051431127,1019.4797689086108,353.4065981246095,1078.4265656930222,349.1539221219185,957.4556479359444,269.1811926436207,1131.224125533486,275.6912389688281,922.190169671456,143.95671316179093,1157.7286468438592,131.87910743435586,906.3274254052628,589.8472788678033,1061.69767487671,589.4017991784025,964.5825063017342,811.2574077551634,1065.552198198418,814.7882226663695,952.7774579274488,1033.6209684850644,1085.2168426401558,1035.2557758981136,916.6236779901756,
20,20,280.4680536317267,1019.2335949742908,353.66619566482126,1080.264836969313,350.371500642774,956.871226673,266.69946201756034,1131.1646966422682,272.87183545810814,922.2207917403334,142.85584986752434,1158.1672739089192,121.82946903342852,908.3028105231964,590.3178859656126,1061.9163782819066,590.2490769871189,964.2698527048128,815.1020529242268,1065.5656616973315,814.3368809306885,952.0538781899728,1033.880833897386,1084.86130237229,1034.404253320979,916.933432977748,
21,21,280.75532905767113,1019.271507627556,352.5324001733906,1078.4669497992345,356.8032044211041,956.7772684090284,264.51025309271245,1129.2314700113336,274.8283599536037,920.6131701220668,141.96841501600565,1157.438317718618,124.09378862815032,909.815622255436,590.5725158175504,1062.0055892238015,589.8441343840759,963.9877424723608,810.4921587483935,1065.0356981668467,813.6180903232608,952.0661066351,1033.9666574426062,1084.8582959648097,1034.365098454707,916.7002661240444,
22,22,280.5379186960128,1019.0583047859816,359.1602271865031,1073.8627688417007,356.07716921247027,955.9263055872864,283.33434145844336,1126.5174929627944,270.9294546100036,919.1007700744226,143.00640269900794,1159.9782784803224,119.46732857137414,909.1300792820222,590.3645720562482,1061.6469187740015,589.1019109941737,963.9746015269822,810.9087347023199,1065.1063531991929,813.4507064174458,952.6393209285022,1033.8112809041077,1084.9849392612746,1034.0008941769445,917.0724653234208,
